x50_percent,x90_percent,x95_percent,x99_percent,x99_9_percent,x100_percent,spp,source,tot_catch,tot_npp_catch
7.4e-4,0.3820180000000012,1.0897379999999968,7.884730999999789,76.76438447999917,754.28381,hadropenaeus lucasii,am,2529.62364,19142.61973
0.00176,0.417675,1.177721999999997,7.877386799999979,26.070725449999735,85.09219,halicmetus niger,am,460.83211,2663.03676
4.1e-4,0.33354200000000006,0.9535269999999998,7.876808199999973,199.35899444000125,3255.0378499999997,nansenia ardesiaca,am,2616.79021,21524.23038
0,0.4299220000000001,2.400488499999996,7.8743615999999825,21.9805425,119.15589,mactromeris polynyma,am,19558.52997,17739.33786
0.0027099999999999997,0.37098,1.014345,7.869554999999998,104.23030890000001,317.4865,neobythites longipes,am,1654.8914,9125.4268
0.0037749999999999997,0.5456799999999999,1.3231575,7.867252499999999,82.47288724999974,692.71348,trapezia digitalis,am,3043.29249,10074.4981
0,4e-5,0.58111,7.858899999999996,81.39325380000034,277.95981,epinephelus morrhua,iucn,35246.24918,39521.53214
0,0.26365,1.49713,7.858468000000025,71.28082849998201,1599.5253799999998,synodus doaki,am,20696.21894,46548.19021
0.020390000000000002,0.673020000000001,1.5013179999999988,7.8580415999999955,90.40829592,122.34566,parablennius sanguinolentus,am,1147.62871,4591.95979
0.05187,0.9236800000000001,1.90999,7.853198000000005,23.147813999998135,49.25023,thalassoma hebraicum,iucn,2181.70717,2773.73192
0.011025,0.4716550000000003,2.022384999999999,7.852090199999925,199.64952560000057,464.32574999999997,stethojulis terina,iucn,7964.86487,9595.43971
0,0.09020799999999995,2.220253999999998,7.847374399999997,21.044135499999797,119.15589,liocyma fluctuosa,am,17374.79494,15618.00689
0.04929,1.0510460000000017,2.613882499999998,7.846138799999996,17.390100840000002,77.59975,acanthostracion guineense,am,2840.8666,1559.38107
0,0.6667580000000002,2.1978739999999912,7.845076799999969,28.873526120000275,51.33763,notarius troschelii,am,1537.36458,1514.78485
0.04636,1.004406,2.107393999999997,7.8446608,32.14315019999961,51.34184,coelorinchus geronimo,am,3396.8022,3060.15817
0.13061,0.7591820000000002,1.3089619999999988,7.844216799999974,45.80472115999798,122.56044,pristipomoides freemani,am,2228.22818,4129.99166
0.00332,0.371969,1.031749499999998,7.843938799999994,46.485010800001675,754.28381,heterocarpus hayashii,am,1168.69991,11014.91689
0,0.691095,2.1656675,7.831778000000005,18.380023849999894,48.2173,psettodes belcheri,am,2358.80035,1720.38535
0.00152,0.268076,0.6162489999999985,7.8298947999999715,33.85789784000003,84.03653,sepia smithi,am,1848.274,5555.26634
0,0.31533,0.6833329999999997,7.829128200000023,60.650165950012635,197.22633,pomadasys kaakan,am,37392.99418,29244.92941
0.050935,0.8594110000000003,1.8714799999999938,7.81949049999998,24.49995270999981,76.98743,chaetodon madagaskariensis,iucn,1943.87394,2948.39078
0,0.8557920000000001,2.2735249999999994,7.8187302999999755,25.442805549999765,64.29273,bathyraja taranetzi,iucn,908.90869,3007.62291
0.06441,1.578518000000001,2.868451999999999,7.804212799999991,10.678024959999977,11.13284,stereomastis cerata,iucn,514.66703,2706.56854
0.04861,1.2147260000000002,2.1180834999999973,7.8021724000000106,221.61304160999845,254.90804,suruga fundicola,am,2215.0963,2716.58142
6.15e-4,0.273308,0.8988184999999993,7.80208799999998,129.98566089999125,659.0877,starksia fasciata,iucn,22.09866,2276.65632
0,0.04650800000000055,1.5160179999999999,7.800696000000016,30.873657599999373,131.70478,rhynchobatus luebberti,iucn,1065.98143,554.20617
0.01483,0.7160810000000002,1.8054264999999947,7.797259700000005,23.233509779999967,39.31886,leucoraja garmani,iucn,468.73331,1400.83898
0.03106,0.51815,1.22641,7.796490000000009,41.0344296000004,157.08687,enneapterygius elegans,iucn,1918.33832,4124.91311
0.057640000000000004,1.3753720000000036,3.0797804999999965,7.795256499999981,38.439071969999695,125.63723,gobioides sagitta,am,3693.54858,1805.50637
1.7e-4,1.1705180000000004,2.084551,7.792836399999985,32.798849380000895,121.99322,scomberomorus regalis,am,6980.45135,8989.73823
0,1.3427879999999999,2.396495999999999,7.788828799999991,24.947642720001497,330.63634,protonibea diacanthus,am,52042.03885,38318.53292
0.00106,0.41167600000000076,1.0881224999999999,7.784931599999988,135.6197086599998,692.71348,danielea noelensis,am,4732.37156,22154.67482
0.00135,0.34520400000000007,0.9514259999999962,7.770232799999981,75.85802311999807,754.28381,notopoides latus,am,1736.6026,14750.68873
0.01393,0.40391499999999986,1.2027669999999984,7.760199900000002,37.82586679000131,1599.5253799999998,pereulixia kosiensis,iucn,1527.3775,3186.34334
0.00193,0.48695,1.37096,7.75789,42.88313149999814,505.13653,macropodia longirostris,am,556.6845,4477.18959
0,0.3516460000000002,1.4069879999999952,7.742989399999997,22.894365340000824,295.7778,crenella decussata,am,42311.90251,43253.06974
0.00597,0.3626,0.9555575000000001,7.739459499999666,46.30252260000081,322.44393,chelarctus aureus,am,1349.55281,8949.69792
0.051210000000000006,0.724880000000001,1.4095820000000003,7.738479799999997,28.29099193999664,76.98743,halichoeres trispilus,iucn,1771.35674,2357.64488
0.00617,0.47264,1.311008999999998,7.7334936000000845,165.4302916200005,1273.64186,urogymnus asperrimus,iucn,15495.55764,58581.65479
0.0014399999999999999,0.22443600000000025,0.6597039999999992,7.729607999999997,94.68071079999496,485.68587,calamus nodosus,am,150.58467000000002,5339.67737
0.07229,0.645773,1.0893605,7.72707349999984,204.65718470002955,6963.56628,scyliorhinus haeckelii,iucn,786.45382,11512.15431
8.849999999999999e-4,0.28527100000000016,0.5399315000000008,7.719563200000086,105.02709554000846,230.2449,metapenaeopsis scotti,am,466.83331,3427.89095
0.01325,0.6474900000000005,1.5810079999999926,7.717585599999873,27.797998120003864,189.52574,syngnathus abaster,iucn,2293.25269,6448.15384
0,0.29477000000000003,1.54146,7.71645600000001,20.78059380000019,144.0847,musculus niger,am,39272.16759,36638.81961
0.00461,0.3773410000000001,1.1313024999999968,7.716262900000006,114.10509904999984,335.88485,centrophorus atromarginatus,am,2877.30394,17117.35321
0.06950999999999999,1.10217,2.1157225000000004,7.713908499999973,11.55583655000012,13.53944,malacoctenus zacae,iucn,53.54262,265.25004
0,0.00203,0.1028425,7.713897500000023,27.33914999999765,299.48172,cardus crucifer,iucn,68.39421,5430.15273
0.008320000000000001,0.6451930000000002,1.4176825000000004,7.7045898000000514,89.2891038599989,122.34566,parablennius tentacularis,am,1214.43101,4841.06694
0.00359,0.4112779999999999,1.0590789999999988,7.7040189999999615,172.32787546000074,3255.0378499999997,coelophrys micropa,am,2953.38108,22969.06267
0.022609999999999998,0.74624,1.8235599999999998,7.703549999999916,57.49286360000007,59.48151,choerodon gomoni,iucn,67.74516,301.7943
0.008105,0.6218239999999988,1.5226729999999828,7.698323599999917,41.44081898000012,728.9096199999999,liopropoma lunulatum,am,4269.14921,13092.95984
0,0.07446,0.2896884999999984,7.690478399999975,54.10278860000161,11651.1244,polycheles perarmatus,am,5686.03886,19056.6833
0.008875000000000001,0.5148250000000029,1.3517765000000037,7.689256700000069,172.7435908300019,3255.0378499999997,chlorophthalmus nigromarginatus,am,4053.81898,23835.43339
0.00253,0.38255800000000023,1.2307894999999975,7.687682100000035,120.79753210999868,3255.0378499999997,epigonus atherinoides,am,4243.57466,28140.89271
0.005180000000000001,0.6474199999999999,1.2861069999999997,7.687682099999963,95.87542863999433,3255.0378499999997,callionymus guentheri,am,952.01593,7322.20954
0,0.2967459999999998,0.8638299999999948,7.680485600000019,33.470872199999775,137.90824999999998,lucifer typus,am,14313.66366,120692.71192
1.35e-4,0.8834480000000001,2.236496499999996,7.674483099999938,31.033633209999813,387.76135,argyrops filamentosus,iucn,4503.089,5290.38457
0.0181,0.6797940000000002,2.083303999999999,7.667753600000039,67.39352169999654,3585.12766,apolemichthys xanthotis,am,4099.04713,10439.14013
0,0.17020500000000002,0.6752699999999997,7.667571000000034,56.074116829998594,485.68587,calamus pennatula,am,336.72616,7368.7904
0.01092,0.5470420000000005,1.4158579999999954,7.660126599999862,139.12330670000154,3255.0378499999997,halieutaea coccinea,am,5157.37578,27276.101599999998
0.04059,0.7136580000000001,1.4861444999999973,7.65337029999993,30.543479429999984,59.65433,diapterus peruvianus,am,814.36464,1560.75033
1.2e-4,0.6678900000000001,1.8114724999999998,7.651552999999993,25.928965050000194,203.06208,bathyraja fedorovi,iucn,821.0721,3091.63078
0,0.03266399999999994,0.6916919999999965,7.649234799999992,92.75744124000084,1113.12382,quollastria capricornae,am,3308.78064,16395.75348
0,1.1027500000000003,2.806129999999996,7.6479612999999995,21.263870690001244,103.71045000000001,solariella varicosa,am,10243.62412,8412.05163
0.0058200000000000005,0.5031740000000006,1.5765815000000007,7.647660900000021,79.41614764000059,3585.1980200000003,cirrhilabrus rubriventralis,am,7813.75204,16820.87071
0.07592,0.5224640000000007,1.4812219999999967,7.645163199999999,43.62990871999999,80.86113,haptogenys bipunctata,iucn,2175.0981,1508.61566
0.060675,1.77532,3.228475,7.644481499999999,25.34778554999955,77.23624000000001,glycymeris yessoensis,am,8399.19002,8848.72468
0.030805,0.6750730000000024,1.7927784999999967,7.6427179999998405,37.065798810000125,189.52574,symphodus melops,iucn,3235.37616,8755.67353
8.600000000000001e-4,0.048996999999999985,0.22838099999999978,7.63996609999999,61.07631580001101,587.46124,psychrolutes sigalutes,am,3194.06199,2971.65272
0.00483,0.9010269999999998,2.1863204999999954,7.638398700000018,21.845414419999884,25.13374,parapercis xanthogramma,am,115.76368,4934.69908
0.0186,0.6513640000000009,1.9689540000000005,7.633601800000021,57.89312837999976,175.77601,hetereleotris vulgaris,am,3841.62429,6800.80722
0,0.5520190000000007,2.5073619999999974,7.621656199999983,26.660352100000047,295.7778,mya arenaria,am,32432.09172,27618.8913
0.06576,1.0907820000000004,2.4760039999999792,7.61887239999999,17.388016959999998,21.25044,chaetodon robustus,am,2523.20453,1532.68776
0.181645,1.6522060000000007,2.5482634999999996,7.61843419999999,16.70066066999955,22.49459,polysteganus cerasinus,iucn,188.96388000000002,407.71858
0.0031200000000000004,0.39484200000000025,1.124695999999998,7.613882399999994,97.24174736,258.37912,pyramodon ventralis,am,5247.779420000001,64558.703669999995
0,0.519751,1.1796734999999996,7.604039499999953,183.41218050999916,239.27957,pseudaristeus sibogae,am,173.91621,2100.1037
0,0.10216900000000015,0.4552749999999994,7.603929499999964,84.02792581999734,546.07868,thetystrombus latus,am,8247.29456,5526.34374
0,0.2166099999999997,1.6363594999999918,7.599382200000001,15.3417181,15.6114,bythograea microps,am,7.47285,269.03828
0,0.80029,1.9299849999999998,7.598140000000001,25.408844600000705,85.1078,epinephelus flavocaeruleus,iucn,6218.01178,5007.23992
0.00853,0.5747250000000008,1.6457804999999994,7.596146000000047,78.51917968999973,594.90307,alticus kirkii,am,6483.21318,12051.914929999999
0.06813,2.4224690000000004,3.589741499999999,7.594188000000021,16.445092119998975,287.80003,scophthalmus maximus,am,14787.62786,13653.73313
0.15231,1.732317,3.194948,7.5860304,16.01765672000007,19.02317,chiloscyllium burmense,iucn,1290.80807,523.11285
0.03797,0.681546,1.467507999999998,7.583028199999976,47.73024136000173,243.77648,mierspenaeopsis hardwickii,am,35510.93808,33175.2833
3e-5,0.2480660000000005,0.9903769999999975,7.582680200000077,40.91577745999888,108.08601,entomacrodus sealei,am,218.22217,4730.47217
0.00506,0.4247579999999999,1.1579489999999986,7.58197299999999,72.82763920000147,754.28381,pylocheles mortensenii,am,3304.2694,17512.48889
0.01089,0.42667999999999995,1.189175,7.573107499999999,15.355140249999916,25.13435,apolemichthys griffisi,iucn,262.96356000000003,932.62369
0.10484,0.43017,0.9351880000000001,7.571329999999997,63.4067139399999,81.85851,rhinobatos borneensis,iucn,249.07346,694.18709
0,0.3158850000000002,0.685692,7.5683571999999995,79.36169406000047,135.85129,thinora maldivensis,am,500.86234,3575.36175
4.5e-4,0.33133000000000007,0.8866429999999994,7.559518399999995,74.57844311999806,754.28381,nematopagurus kosiensis,am,1635.44631,14657.95868
0.00325,0.9014420000000001,2.0575179999999986,7.559353199999952,30.14072515999883,307.49523,alepes kleinii,am,31012.171469999997,25630.634019999998
0,0.03124299999999999,0.33620699999999426,7.558861699999959,15.011271479999948,43.870110000000004,provanna glabra,am,237.8937,281.72766
0.00492,0.4309379999999996,1.1238129999999964,7.553810199999937,76.90686860000037,319.76784,solenocera comata,am,3773.40386,19791.54796
0.02467,0.65572,1.24987,7.545282000000035,129.08076100000096,258.35226,philyra globus,am,11069.32543,12202.73465
0,0.7063320000000031,2.8028639999999996,7.544376399999993,31.87111156000021,150.75655,amphioctopus exannulatus,am,17298.8461,23187.91243
0.07116,0.8902120000000007,1.8580399999999995,7.5438458000000095,24.758565720000185,90.61008000000001,cirrhilabrus solorensis,iucn,1033.00992,2734.3910300000002
0,0.06210399999999994,1.5395899999999982,7.538331400000011,20.776253409999743,144.0847,astarte borealis,am,25498.27718,26454.76224
0.00283,0.278033,0.7406075000000008,7.536337199999967,76.39318215999796,798.4826099999999,lesueurigobius friesii,am,3740.68237,8834.82816
0,0.013779999999999999,0.17915149999999994,7.533141999999988,188.53001509999137,547.91142,sphagemacrurus grenadae,am,343.21692,58632.90508
0.12561,2.544816,3.6639399999999984,7.532417399999969,23.120715240000127,84.28184,enoploteuthis chunii,am,8703.66045,6579.79534
0,0.9693640000000014,1.7984620000000013,7.5205128000000006,17.617743520000094,35.14904,lethrinus crocineus,am,6869.48252,4670.26423
0.03102,1.751460000000005,3.6136019999999993,7.517987200000009,22.27371912000083,26.128320000000002,alosa pseudoharengus,am,2280.5799,6669.0732
0.07281499999999999,1.0688730000000009,1.7281739999999968,7.517795099999921,38.00645512000018,635.25317,neotrygon caeruleopunctata,iucn,5314.01568,5689.65606
0.00668,0.297214,0.6571959999999988,7.516277199999674,16.49493488000033,20.73074,enteroctopus magnificus,am,313.20022,179.20842000000002
0.0112,0.536635,1.4241825000000001,7.514326499999933,71.24738060000034,3817.6198400000003,engyprosopon latifrons,am,19953.243159999998,38884.095929999996
0.00576,0.2989020000000002,0.8596159999999987,7.509333200000009,56.74552159999617,157.08687,centropyge aurantia,iucn,201.88958,1802.87576
0.004425,0.491146,1.1427629999999982,7.507641099999946,49.0126945099999,156.88111,conus maldivus,iucn,3362.9937,7143.52116
0.00228,0.41369100000000014,1.0728890000000004,7.503760699999903,178.2104462800209,3255.0378499999997,alepocephalus bicolor,am,3234.87086,24618.2526
7.6e-4,0.38670999999999994,1.0561589999999994,7.501648400000095,162.35251332998297,3255.0378499999997,ostracoberyx dorygenys,am,2937.95506,24652.24601
0,0.08581300000000008,1.0892554999999986,7.493105399999992,40.80585646000013,411.14538,venerupis corrugata,am,3666.16285,6091.29028
0.006985,0.5086430000000001,1.5771234999999997,7.49086539999992,79.1947226000007,594.90307,enneapterygius clarkae,am,6439.81378,12501.58716
0,0.27314300000000125,1.017209499999997,7.490720499999782,43.76799954000407,199.31737999999999,eviota randalli,am,531.91089,6522.5584
0.024805,1.09731,1.9417775,7.489702499999951,50.520981900001104,72.22484,atherina presbyter,am,2129.83628,9178.71361
0,0.45415,1.47407,7.480614000000026,42.67904759999962,754.28381,sympagurus planimanus,am,463.88214,6382.02965
0,0.72408,1.74072,7.478964000000014,53.63966800000044,126.7764,areopaguristes abbreviatus,am,1253.71755,3309.24691
0.02341,0.6250740000000001,1.514323,7.473469399999924,39.926577879998035,157.08687,canthigaster epilampra,iucn,1774.8709000000001,7589.10054
0.00291,0.3548180000000004,1.057709999999999,7.471938399999979,104.8534805600042,734.57953,synchiropus laddi,am,2295.9738700000003,14981.46405
0,0.2042,0.95778,7.46953,60.49371000000292,721.32712,sebastapistes coniorta,am,164.69303,4771.45733
0.004030000000000001,0.4082460000000002,1.2768204999999995,7.468829299999994,84.96211659000072,734.58546,bembradium roseum,am,2977.36788,16205.39242
0,0.09303799999999988,0.5877929999999975,7.467826900000017,51.9317061499982,1712.15587,funchalia villosa,am,8370.14646,112748.82092
0,0.031132999999999987,1.3329639999999947,7.4652335999999995,8.592786920000007,8.67097,bythograea thermydron,am,5.20307,179.17876
0.00147,0.506368,1.1901839999999995,7.464956799999999,17.36373631999949,25.44355,solenocera melantho,am,2913.63326,25521.83346
0,0.01963,0.4291179999999981,7.456886800000005,45.42568248000026,1113.12382,kempella mikado,am,8997.48077,25413.49495
0,0.70036,1.88838,7.451713999999987,41.932678399999354,293.498,bathyraja aleutica,iucn,3003.66135,11224.63866
0.08652,1.013064,2.257525999999999,7.447340799999987,81.24270547999899,135.12819000000002,chaetodontoplus dimidiatus,iucn,274.0151,868.66526
9e-5,0.401494,1.1187849999999964,7.447153000000007,45.930094280003225,62.35041,scarus fuscopurpureus,iucn,582.88781,2210.85185
0,0.69958,1.525355,7.4420970000000395,53.999946750000234,177.50638,thalamita savignyi,am,2224.65738,5061.19585
0.04926,0.5053839999999997,0.8546129999999996,7.4393878000000075,50.94089084000002,82.08557,halichoeres pardaleocephalus,iucn,862.95511,1320.75754
0.0089,0.6705580000000002,1.532518,7.431657800000004,100.43160700000008,3255.0378499999997,laeops kitaharae,am,13261.80061,38118.22597
0,0.8512820000000008,1.6770900000000022,7.431278799999992,26.55047347999997,50.606179999999995,lutjanus viridis,am,3259.25568,4670.4894
0.16823000000000002,2.7182420000000005,7.030973999999999,7.4247604,8.243192160000008,8.55282,opisthonema berlangai,iucn,753.98085,296.4654
0,0.9839750000000003,2.1753155,7.42329659999998,72.54167763,72.64356,enoplometopus voigtmanni,iucn,230.48969,524.43855
0.00151,0.2481390000000001,0.8692854999999996,7.420689499999845,42.247063179999685,156.88111,conus emaciatus,iucn,28078.0422,28454.36931
0.11777499999999999,0.9840550000000001,1.8954319999999993,7.411162399999992,22.32134348999978,72.96934,rostroraja eglanteria,iucn,2632.01135,3534.29913
0.00133,0.41482,1.00032,7.40888,32.912798000001175,61.95673,torpedo andersoni,iucn,235.1334,927.23253
0,0.09271800000000018,0.8981789999999914,7.4033014000000295,25.020222220000093,174.3423,harpiosquilla melanoura,am,9258.52645,15068.03598
0,0.08766200000000013,0.5882749999999994,7.403199200000014,31.998758930000562,213.87206,sthenoteuthis pteropus,am,2507.98912,33124.50494
0,0.295256,0.9396079999999991,7.401881199999997,45.162429839999966,296.19101,garthambrus stellatus,am,754.11794,7739.55986
0.00736,0.672089999999999,2.073847999999999,7.397941000000003,48.872290460000116,185.32886,entomacrodus longicirrus,iucn,6035.61913,2671.3303
0.00115,0.3982739999999998,1.3914840000000037,7.396038400000004,36.6300336,86.81401,metapenaeopsis beebei,am,1031.96816,1849.99004
0.00576,0.4345599999999996,1.1363159999999968,7.394785599999993,72.5284411999998,319.76784,palaemonella lata,am,5290.28251,21798.74284
0,0.30328999999999995,0.734555999999998,7.392184800000012,11.560509039999998,11.68263,blachea xenobranchialis,am,35.82706,150.23397
0.0313,0.7950060000000008,1.6646214999999986,7.3898797000000025,72.86810579999955,692.71348,acantharctus ornatus,am,6025.4538,13625.9803
1.029385,3.33811,4.461477999999999,7.388335000000001,20.785645269999875,26.95104,dipturus argentinensis,iucn,1177.77092,2714.28686
0.00222,0.44761,1.3087499999999999,7.386149999999998,42.015938900000904,505.13653,pagurus alatus,am,561.92646,4554.45753
0,0.2751679999999999,0.8929389999999968,7.384572399999899,83.21187446000025,319.76784,oncopagurus monstrosus,am,1977.9975299999999,14110.9086
0.00442,0.6175520000000001,1.3512250000000017,7.383588800000004,165.0448369599998,168.93345000000002,cyclothone pygmaea,am,1301.56789,11821.58003
0.024550000000000002,0.4813300000000013,1.2571094999999999,7.381803900000003,84.057732090006,464.32574999999997,halichoeres melanurus,iucn,3313.1392,12820.69203
0,0.16301500000000002,1.1870325,7.372037000000003,33.39371134999879,176.53619,epinephelus polyphekadion,am,27860.81999,22125.03154
0.027495,0.5513300000000001,1.2349709999999983,7.369988399999996,27.04284450000034,104.73556,ecsenius trilineatus,iucn,1016.16342,2347.28224
0,0.5375099999999999,1.37019,7.364053000000135,48.88363280000563,155.60326,planaxis savignyi,am,2151.52514,4814.48814
0,0.10249200000000003,0.24309000000000075,7.363104800000018,32.00894664,33.3757,epinephelus quinquefasciatus,iucn,4446.44045,1330.11844
0,0.3622320000000009,1.0057434999999986,7.358147100000039,44.80530932000031,62.35041,scarus ferrugineus,iucn,503.84979,2165.98109
0.02392,0.79695,2.4154299999999997,7.35418,37.577962,85.01528,stephanolepis diaspros,am,3102.43468,3374.13337
0.0074199999999999995,0.5667200000000002,1.3643269999999992,7.353670599999999,31.77479674,547.1813999999999,gerres limbatus,am,14119.952299999999,21924.87963
0.00867,0.47613500000000003,1.4596850000000001,7.350429500000033,68.16598455000016,3585.12766,jaydia ellioti,am,23399.97355,46227.52275
0.005885,0.13952900000000001,0.301677,7.345939899999996,9.605508109999967,10.03058,clinus acuminatus,iucn,540.2351199999999,269.01487
5e-5,0.49395000000000006,1.026974,7.34277999999995,75.23894368000039,338.19697,alpheus percyi,am,1524.75363,5840.6481
0.00193,0.2432300000000004,1.3507259999999994,7.3383926,9.871174380000005,11.45983,malacoraja kreffti,iucn,113.21192,554.90711
0.041435,0.758534,1.4467324999999993,7.329446999999947,33.85245361999996,116.72112,symphodus rostratus,am,605.48347,2881.54171
0.00727,0.6619680000000003,1.5857079999999995,7.318585200000081,75.6203183999972,317.4865,japonolaeops dentatus,am,1109.70573,5482.33116
0,0.7995430000000003,2.9052739999999972,7.3171367999999735,12.300574000003735,99.3965,bathyraja taranetzi,am,107.71291,493.5859
7.2e-4,0.3079740000000001,0.8556259999999972,7.316045199999999,45.18570217999993,319.76784,paguropsis typica,am,1109.22376,8857.89237
2.9e-4,0.29354999999999976,0.8357019999999982,7.314902799999999,72.62621832000019,754.28381,sympagurus dofleini,am,1479.82916,14639.37818
0,0.2291230000000001,0.807077999999997,7.314600399999998,104.25801493998705,913.7389,aristaeopsis edwardsiana,am,2890.71453,24857.0805
2.8e-4,0.027063999999999998,0.6189039999999911,7.312753000000001,18.406786160000003,21.75834,thryssa brevicauda,iucn,405.03617,579.85762
0.017845,0.9615990000000001,2.041394999999999,7.307917800000016,31.799372519999878,307.49523,halichoeres leucoxanthus,am,4564.50792,5749.55751
0.00745,0.6421720000000006,1.9689479999999997,7.302205599999949,15.421426519999986,37.730850000000004,parupeneus fraserorum,am,1711.26381,1556.49273
0.00606,0.4811290000000002,1.3155964999999996,7.300073199999984,69.36734904000231,1967.33651,pterois radiata,am,13942.64177,43679.91798
0,0.028701000000000032,0.3212789999999994,7.296281100000028,55.52029762999825,89.58721,benthodytes sanguinolenta,am,53.6479,1640.90952
0.013989999999999999,0.59803,1.443385,7.291983999999995,95.64332789999821,3255.98164,pseudanthias bimaculatus,am,19770.57374,54432.77966
0.015390000000000001,0.5297160000000003,1.3388349999999996,7.289992000000002,26.71920930999935,307.49523,periophthalmodon schlosseri,am,17024.05856,12012.69001
0.029859999999999998,1.115713000000001,2.2251339999999997,7.2892101000000125,25.79199818000087,45.06885,pseudanthias townsendi,am,5880.68603,6084.90277
0.01214,0.558565,1.512635,7.2892,81.26630250000267,3588.8069100000002,acanthosphex leurynnis,am,25138.663379999998,51938.76578
0.028909999999999998,0.5711040000000001,1.318293,7.288508600000107,47.868226919988984,113.57675,pinna nobilis,am,173.3918,1858.05917
0.23470999999999997,1.9410870000000005,3.5472479999999935,7.286632900000002,31.568732489999995,32.14143,helcogramma vulcana,iucn,187.60098,710.36747
0,0.260295,2.427882,7.2859614000000015,34.44358818999984,57.03734,scorpaena laevis,am,2215.29166,1606.7117700000001
0.00695,0.421995,1.3577750000000002,7.277226000000018,69.97476275000093,3255.0378499999997,callionymus fluviatilis,am,20286.21761,38367.62629
0,0.5027840000000009,1.3165199999999995,7.267213800000012,41.93297906,244.50004,parapenaeus lanceolatus,am,1238.94299,6867.77127
0.00718,0.8612150000000001,2.03924,7.265618000000002,67.48737835000003,97.62179,leucoraja ocellata,iucn,2417.22875,7443.0495200000005
0.01342,0.44795,1.3334875000000002,7.262515499999977,81.26400855000223,157.08687,rhabdoblennius snowi,iucn,47.028059999999996,1504.80911
0.00668,0.8824400000000004,2.0774519999999987,7.262445799999997,66.1744656000004,97.62179,malacoraja senta,iucn,2273.84116,7467.38816
0.00482,0.54366,1.22402,7.253292499999973,59.82776945000384,122.34566,gobius paganellus,am,1255.28725,5597.44949
0.08853,0.9449600000000011,2.154691999999996,7.249459199999928,17.11704063999951,20.237160000000003,meiacanthus abditus,iucn,585.99318,1063.02807
0,0.59407,2.06524,7.248631999999997,67.26884110000016,2252.64006,epinephelus erythrurus,iucn,35488.04243,18667.48584
7.4e-4,0.32993,0.9179725,7.247796999999986,45.172841149999854,754.28381,munida rufiantennulata,am,1134.77415,10920.07573
0.026355,0.5331520000000004,1.1670824999999991,7.246486100000039,125.99745204999698,692.71348,metapenaeopsis stridulans,am,18434.34324,45774.60295
0,0.52282,1.615561999999997,7.243892599999992,23.72709856000024,277.93755,crenidens crenidens,am,5751.1482,4880.96844
0.00134,0.28436200000000034,0.8543074999999977,7.235860600000002,125.10398395000055,1454.43574,eridacnis radcliffei,am,3643.72094,20383.66998
0,0.6154120000000014,1.4272900000000002,7.225143600000008,51.847524479996224,155.60326,cerithium rueppelli,am,2309.61788,4909.8199
0.019435,0.5743529999999996,1.3292139999999995,7.222587000000006,143.0997776200238,836.85212,salarias guttatus,iucn,2542.2493,12363.31728
0.00513,0.41569199999999984,1.2268559999999966,7.2191553999999725,62.74310669000286,307.49523,omobranchus punctatus,am,14722.48033,50548.80742
0.00561,1.2088960000000017,2.391980000000002,7.210111599999995,14.608250279999988,20.11185,heliocidaris crassispina,am,2753.65581,2382.24764
0.10174,1.4297100000000007,2.4955239999999965,7.209475599999966,19.56857040000064,24.33221,tetronarce tokionis,iucn,276.81202,1212.11156
0,0.5047850000000016,1.2025555000000003,7.208301200000068,45.99718313999692,4056.7817,balistes capriscus,am,16798.03551,41749.484599999996
0,0.802103,6.921140999999999,7.2067873,7.3278374,7.33408,mollisquama parini,iucn,8.68099,234.99211
0.005015,0.3773449999999998,0.9099754999999987,7.197811299999933,45.13386611999955,319.76784,cyrtomaia murrayi,am,1573.79387,9255.87783
0,0.638712,1.3055379999999972,7.1963304,88.43459903999735,275.50966,otolithes ruber,am,45610.595870000005,57313.316679999996
0.09865499999999999,1.6519360000000012,2.7199845000000042,7.195713399999999,19.06316331000009,20.53129,gracilechinus lucidus,am,735.72426,857.5061000000001
0.081695,0.47979000000000005,3.8819274999999944,7.195545500000003,7.941109550000005,8.02395,etmopterus lailae,iucn,1.29694,9.784699999999999
0.005075,1.0114410000000011,1.7697019999999999,7.195442999999997,32.84220792000008,53.81606,torpedo mackayana,am,2011.59185,1604.91793
0.005095000000000001,0.9881599999999997,1.7439845,7.1944509,32.790614959999914,53.81606,rhinobatos albomaculatus,am,2097.4229100000002,1634.35912
0,0.403715,1.026918499999999,7.188322200000016,37.0668784899975,155.60326,naria turdus,am,2461.70319,5665.63455
3.4e-4,0.4005200000000001,1.0972759999999995,7.187732800000008,41.94821968000001,754.28381,polycheles baccatus,am,599.74328,6715.87669
0.00275,0.35749600000000015,0.8978420000000001,7.183056000000009,44.957720960000344,319.76784,gastroptychus sternoornatus,am,1670.0414,9713.32403
0.19231,1.2844960000000003,2.110351999999997,7.1811131999999915,26.364516599999998,95.6268,galeus sauteri,iucn,472.53899,2104.11658
0.00342,0.4829540000000002,1.2584929999999992,7.180907199999996,45.57319662000003,754.28381,sicyonia laevis,am,1870.17249,12338.04353
0.00784,0.5418579999999998,1.3589529999999999,7.17997460000001,123.06369853999614,3255.98164,bembrops curvatura,am,5948.54142,35202.97057
0.0036750000000000003,0.34116400000000013,1.0736439999999998,7.177269700000011,104.7207393699992,3255.0378499999997,genicanthus bellus,am,5301.27662,27871.51977
