project,country,site,latitude,longitude,sample_date,hard_coral_pit,soft_coral_pit
Jejaring KKP Kepulauan Banda,Indonesia,Ay Timur (04),-4.51793,129.77695,2012-11-09,43.67,10.67
Jejaring KKP Kepulauan Banda,Indonesia,Ay Timur (04),-4.51793,129.77695,2015-11-26,25.17,44
Jejaring KKP Kepulauan Banda,Indonesia,Ay Timur (04),-4.51793,129.77695,2016-10-24,24.17,1.17
Jejaring KKP Kepulauan Banda,Indonesia,Ay Timur (04),-4.51793,129.77695,2017-10-30,19.33,3
Jejaring KKP Kepulauan Banda,Indonesia,Ay Timur (04),-4.51793,129.77695,2018-09-09,37.5,5.17
Jejaring KKP Kepulauan Banda,Indonesia,Ay Timur (04),-4.51793,129.77695,2019-11-04,54.83,8.67
Jejaring KKP Kepulauan Banda,Indonesia,Batu Belanda (19),-4.55821,129.86127,2019-11-08,23.5,11.83
Jejaring KKP Kepulauan Banda,Indonesia,Batu Kapal (10),-4.48705,129.93042,2019-11-10,30.83,14.83
Jejaring KKP Kepulauan Banda,Indonesia,Gunung Api Selatan (08),-4.53616,129.87904,2019-11-07,11.33,4.83
Jejaring KKP Kepulauan Banda,Indonesia,Gunung Api Timur (07),-4.53401,129.89493,2019-11-07,38.83,2.5
Jejaring KKP Kepulauan Banda,Indonesia,Hatta (13),-4.57767,130.03886,2016-10-25,39.69,14.72
Jejaring KKP Kepulauan Banda,Indonesia,Hatta (13),-4.57767,130.03886,2017-11-01,40.17,9
Jejaring KKP Kepulauan Banda,Indonesia,Hatta (13),-4.57767,130.03886,2018-09-11,30,22.17
Jejaring KKP Kepulauan Banda,Indonesia,Hatta (13),-4.57767,130.03886,2019-11-05,24.5,34.5
Jejaring KKP Kepulauan Banda,Indonesia,Hatta Selatan (15),-4.61007,130.04846,2019-11-05,30.17,5.83
Jejaring KKP Kepulauan Banda,Indonesia,Karaka (06),-4.50205,129.88525,2019-11-06,68.67,3.67
Jejaring KKP Kepulauan Banda,Indonesia,Lava Flow (09),-4.50567,129.88022,2019-11-07,68.83,1
Jejaring KKP Kepulauan Banda,Indonesia,Mangku Batu (20),-4.50737,129.90796,2014-11-28,44.5,17.33
Jejaring KKP Kepulauan Banda,Indonesia,Mangku Batu (20),-4.50737,129.90796,2015-11-25,27,13.67
Jejaring KKP Kepulauan Banda,Indonesia,Mangku Batu (20),-4.50737,129.90796,2016-10-21,34.67,11
Jejaring KKP Kepulauan Banda,Indonesia,Mangku Batu (20),-4.50737,129.90796,2017-10-29,28.5,6.83
Jejaring KKP Kepulauan Banda,Indonesia,Mangku Batu (20),-4.50737,129.90796,2018-09-10,44.17,10.67
Jejaring KKP Kepulauan Banda,Indonesia,Mangku Batu (20),-4.50737,129.90796,2019-11-07,35.67,6.67
Jejaring KKP Kepulauan Banda,Indonesia,Manukang Timur (05),-4.32725,129.71069,2019-11-06,44,11.33
Jejaring KKP Kepulauan Banda,Indonesia,Nailaka (02),-4.53745,129.6994,2012-11-08,75.17,7
Jejaring KKP Kepulauan Banda,Indonesia,Nailaka (02),-4.53745,129.6994,2015-11-26,52.5,18.83
Jejaring KKP Kepulauan Banda,Indonesia,Nailaka (02),-4.53745,129.6994,2016-10-23,81.67,3.33
Jejaring KKP Kepulauan Banda,Indonesia,Nailaka (02),-4.53745,129.6994,2017-10-31,80.5,3.33
Jejaring KKP Kepulauan Banda,Indonesia,Nailaka (02),-4.53745,129.6994,2018-09-09,83,1.67
Jejaring KKP Kepulauan Banda,Indonesia,Nailaka (02),-4.53745,129.6994,2019-11-03,60.83,9.67
Jejaring KKP Kepulauan Banda,Indonesia,Pohon Miring (16),-4.51297,129.94484,2019-11-09,70,6.17
Jejaring KKP Kepulauan Banda,Indonesia,Rhun (01),-4.56477,129.66914,2012-11-08,59.67,11
Jejaring KKP Kepulauan Banda,Indonesia,Rhun (01),-4.56477,129.66914,2015-11-26,59.67,23.33
Jejaring KKP Kepulauan Banda,Indonesia,Rhun (01),-4.56477,129.66914,2016-10-23,54.17,11.67
Jejaring KKP Kepulauan Banda,Indonesia,Rhun (01),-4.56477,129.66914,2017-10-31,48.17,7
Jejaring KKP Kepulauan Banda,Indonesia,Rhun (01),-4.56477,129.66914,2018-09-09,53.67,16.5
Jejaring KKP Kepulauan Banda,Indonesia,Rhun (01),-4.56477,129.66914,2019-11-03,49.83,13.83
Jejaring KKP Kepulauan Banda,Indonesia,Rhun Utara (21),-4.54779,129.67995,2019-11-03,41.17,28.67
Jejaring KKP Kepulauan Banda,Indonesia,Sekaru (14),-4.63999,130.05696,2016-10-25,51.33,20
Jejaring KKP Kepulauan Banda,Indonesia,Sekaru (14),-4.63999,130.05696,2017-11-01,35.17,29.33
Jejaring KKP Kepulauan Banda,Indonesia,Sekaru (14),-4.63999,130.05696,2018-09-11,32.5,29.67
Jejaring KKP Kepulauan Banda,Indonesia,Sekaru (14),-4.63999,130.05696,2019-11-08,31,31
Jejaring KKP Kepulauan Banda,Indonesia,Syahrir Timur (11),-4.49353,129.93579,2014-11-28,54.33,28.33
Jejaring KKP Kepulauan Banda,Indonesia,Syahrir Timur (11),-4.49353,129.93579,2015-11-25,42.83,33.83
Jejaring KKP Kepulauan Banda,Indonesia,Syahrir Timur (11),-4.49353,129.93579,2016-10-21,54.33,24.5
Jejaring KKP Kepulauan Banda,Indonesia,Syahrir Timur (11),-4.49353,129.93579,2017-10-29,50.17,18.17
Jejaring KKP Kepulauan Banda,Indonesia,Syahrir Timur (11),-4.49353,129.93579,2018-09-10,62.33,18.67
Jejaring KKP Kepulauan Banda,Indonesia,Syahrir Timur (11),-4.49353,129.93579,2019-11-09,53.33,16.33
Jejaring KKP Kepulauan Banda,Indonesia,Uring (18),-4.56648,129.91072,2019-11-08,44,22.17
Jejaring KKP Kepulauan Banda,Indonesia,Waer (17),-4.55228,129.94994,2019-11-09,46.67,8.5
Jejaring KKP Kepulauan Banda,Indonesia,Wali (12),-4.51799,129.93935,2014-11-28,39.67,31.33
Jejaring KKP Kepulauan Banda,Indonesia,Wali (12),-4.51799,129.93935,2015-11-25,36.5,30.5
Jejaring KKP Kepulauan Banda,Indonesia,Wali (12),-4.51799,129.93935,2016-10-21,41.67,27.17
Jejaring KKP Kepulauan Banda,Indonesia,Wali (12),-4.51799,129.93935,2017-10-29,42.83,11.33
Jejaring KKP Kepulauan Banda,Indonesia,Wali (12),-4.51799,129.93935,2018-09-10,41.67,27.5
Jejaring KKP Kepulauan Banda,Indonesia,Wali (12),-4.51799,129.93935,2019-11-09,35,12.67
2021_PNG Coral reef monitoring for BAF,Papua New Guinea,Kavulik MPA deep,-2.529215,150.538147,2021-12-01,51,0
2021_PNG Coral reef monitoring for BAF,Papua New Guinea,Kavulik MPA shallow,-2.52977,150.538015,2021-12-02,30.25,0
2021_PNG Coral reef monitoring for BAF,Papua New Guinea,Kavulik open deep,-2.519679,150.533342,2021-12-01,38.25,1.25
2021_PNG Coral reef monitoring for BAF,Papua New Guinea,Kavulik open shallow,-2.519208,150.533137,2021-12-01,39.5,0.5
2021_PNG Coral reef monitoring for BAF,Papua New Guinea,Kulibang MPA deep,-2.412646,150.433053,2021-11-26,14.67,0
2021_PNG Coral reef monitoring for BAF,Papua New Guinea,Kulibang MPA deep,-2.412646,150.433053,2021-11-27,13,0
2021_PNG Coral reef monitoring for BAF,Papua New Guinea,Kulibang MPA shallow,-2.445838,150.480486,2021-11-27,40.25,0
2021_PNG Coral reef monitoring for BAF,Papua New Guinea,Kulibang open deep,-2.432594,150.457924,2019-07-22,28,0
2021_PNG Coral reef monitoring for BAF,Papua New Guinea,Kulibang open deep,-2.432594,150.457924,2021-11-27,18.33,0.67
2021_PNG Coral reef monitoring for BAF,Papua New Guinea,Kulibang open shallow,-2.430522,150.457507,2021-11-27,33.25,0
2021_PNG Coral reef monitoring for BAF,Papua New Guinea,Nonovaul MPA deep,-2.684388,150.639345,2021-11-03,58.67,10
2021_PNG Coral reef monitoring for BAF,Papua New Guinea,Nonovaul MPA deep,-2.684388,150.639345,2021-12-03,70,12
2021_PNG Coral reef monitoring for BAF,Papua New Guinea,Nonovaul MPA shallow,-2.683308,150.639893,2021-12-03,70,8
2021_PNG Coral reef monitoring for BAF,Papua New Guinea,Nonovaul open deep,-2.697306,150.630484,2021-12-03,14,13
2021_PNG Coral reef monitoring for BAF,Papua New Guinea,Nonovaul open deep,-2.697306,150.630484,2021-12-31,11,24
2021_PNG Coral reef monitoring for BAF,Papua New Guinea,Nonovaul open shallow,-2.695632,150.637524,2021-12-03,61.25,8.5
2021_PNG Coral reef monitoring for BAF,Papua New Guinea,Tsoilik MPA deep,-2.402842,150.418843,2021-11-25,16.5,0.25
2021_PNG Coral reef monitoring for BAF,Papua New Guinea,Tsoilik MPA shallow,-2.403061,150.417509,2021-11-25,31,0
2021_PNG Coral reef monitoring for BAF,Papua New Guinea,Tsoilik MPA shallow,-2.403061,150.417509,2021-11-26,35,0
2021_PNG Coral reef monitoring for BAF,Papua New Guinea,Tsoilik open deep,-2.408811,150.427248,2021-11-25,12.5,0.5
2021_PNG Coral reef monitoring for BAF,Papua New Guinea,Tsoilik open shallow,-2.40775,150.423677,2021-11-26,29.5,0
2021_PNG Coral reef monitoring for BAF,Papua New Guinea,Ungakum MPA deep,-2.46194444,150.49777778,2021-11-29,37.25,0.25
2021_PNG Coral reef monitoring for BAF,Papua New Guinea,Ungakum MPA shallow,-2.46277778,150.49694444,2021-11-30,38.75,0.25
2021_PNG Coral reef monitoring for BAF,Papua New Guinea,Ungakum open deep,-2.4875,150.52222222,2021-11-29,29.75,0.25
2021_PNG Coral reef monitoring for BAF,Papua New Guinea,Ungakum open shallow,-2.48777778,150.52138889,2021-11-30,37,0.5
Madagascar NW 2020,Madagascar,Ambatofisaka_19,-13.604278,47.811028,2020-12-15,9,1.5
Madagascar NW 2020,Madagascar,Ambatomilay_18,-13.605056,47.804944,2020-12-15,23.5,3
Madagascar NW 2020,Madagascar,Amparimilay_10,-12.886194,48.562361,2020-12-07,50,0.5
Madagascar NW 2020,Madagascar,Ankarea_03,-12.845278,48.574083,2020-12-06,41.5,0.5
Madagascar NW 2020,Madagascar,Ankaso_15,-13.486944,47.978222,2020-12-14,32,15.5
Madagascar NW 2020,Madagascar,Ankivonjy_14,-13.502278,47.95105,2020-12-14,71.5,10
Madagascar NW 2020,Madagascar,Antsoa_07,-12.985736,48.577917,2020-12-09,23,13.5
Madagascar NW 2020,Madagascar,Beangovo_04,-13.002778,48.497639,2020-12-09,41,9.5
Madagascar NW 2020,Madagascar,Kisimani_16,-13.558944,48.095389,2020-12-12,27,2
Madagascar NW 2020,Madagascar,Madiro_17,-13.522056,48.026778,2020-12-13,28.5,1
Madagascar NW 2020,Madagascar,Marotogny_20,-13.581056,47.901556,2020-12-16,37.5,0
Madagascar NW 2020,Madagascar,NosyFisaka_02,-12.74733,48.592333000000004,2020-12-05,43.5,1.5
Madagascar NW 2020,Madagascar,NosyKarabo_06,-12.996556,48.562083,2020-12-10,68.5,2
Madagascar NW 2020,Madagascar,Nosy Komba,-13.43711,48.3471,2020-12-17,33.5,16.5
Madagascar NW 2020,Madagascar,Ratapenjiky_12,-12.938222,48.583028,2020-12-08,31.5,6
Madagascar NW 2020,Madagascar,Tandavandriva_North,-13.18982,48.17449,2020-12-18,48,1
Madagascar NW 2020,Madagascar,Tandavandriva_West,-13.3116,48.02728,2020-12-19,38.5,14
Madagascar NW 2020,Madagascar,Tsarabanjina_08,-13.034944,48.549417,2020-12-10,41.5,0
MRAG - Goff's Caye Baseline,Belize,Goff B1 - North Snorkel Site,17.362501,-88.044016,2022-04-12,34.66,0.4
MRAG - Goff's Caye Baseline,Belize,Goff B2 - East Snorkel Site,17.342718,-88.028983,2022-04-13,33.83,3.17
MRAG - Goff's Caye Baseline,Belize,Goff BK2,17.346031,-88.035795,2022-04-13,45.33,2.67
MRAG - Goff's Caye Baseline,Belize,Goff FR1,17.351238,-88.024512,2022-04-13,34,4.88
MRAG - Goff's Caye Baseline,Belize,Goff FR2,17.280424,-88.042567,2022-04-11,30,2
MRAG - Goff's Caye Baseline,Belize,Goff FR3,17.306482,-88.041674,2022-04-11,36.67,1.33
MRAG - Goff's Caye Baseline,Belize,GOFFSCTLD2,17.3527,-88.03161,2022-04-14,38.8,2.6
MRAG - Goff's Caye Baseline,Belize,Sergeant's BK2,17.39693,-88.039969,2022-04-12,31.5,1
2009_Macuata,Fiji,K_D1,-16.1805119,179.0488339,2009-09-30,56.2,0.1
2009_Macuata,Fiji,K_D2,-16.20976,179.03596,2009-10-01,40.1,0.6
2009_Macuata,Fiji,K_D2D3,-16.23057,179.03047,2009-09-28,35,0
2009_Macuata,Fiji,K_D2D3,-16.23057,179.03047,2009-09-29,42.44,0
2009_Macuata,Fiji,K_D3,-16.2404619,179.0341539,2009-09-29,44.1,2.1
2009_Macuata,Fiji,K_E10,-16.2900919,179.0373739,2009-10-02,45.5,4.3
2009_Macuata,Fiji,K_E9,-16.2805319,179.0395239,2009-10-02,34.7,0.2
Atauro Island MPA,Timor-leste,Adara (03),-8.19548,125.56445,2017-10-07,29.5,9.33
Atauro Island MPA,Timor-leste,Akrema (07),-8.13427,125.64323,2017-10-05,45.83,15.83
Atauro Island MPA,Timor-leste,Arlo (04),-8.17923,125.57894,2017-10-07,31.33,21.83
Atauro Island MPA,Timor-leste,Atekru (02),-8.22055,125.53278,2017-10-07,41,4.67
Atauro Island MPA,Timor-leste,Baroana (08),-8.14974,125.6428,2017-10-06,36.33,8
Atauro Island MPA,Timor-leste,Beloi (10),-8.2262,125.61385,2017-10-05,50.67,11.83
Atauro Island MPA,Timor-leste,Berau (15),-8.29856,125.54713,2017-10-08,26.17,39.67
Atauro Island MPA,Timor-leste,Bihawa (06),-8.1294,125.62257,2017-10-06,35.5,6.83
Atauro Island MPA,Timor-leste,Iliana (05),-8.1591,125.59544,2017-10-06,34.5,25.5
Atauro Island MPA,Timor-leste,Lampian (12),-8.27506,125.6039,2017-10-04,46.67,18.67
Atauro Island MPA,Timor-leste,Macadade (14),-8.30327,125.55799,2017-10-04,38.5,31.33
Atauro Island MPA,Timor-leste,Maker (01),-8.25623,125.50567,2017-10-08,34,19.33
Atauro Island MPA,Timor-leste,Outer Reef (09),-8.22137,125.62028,2017-10-03,44.07,11.69
Atauro Island MPA,Timor-leste,Ponta Eromauco (13),-8.30441,125.5842,2017-10-04,47.83,13
Atauro Island MPA,Timor-leste,Vila (11),-8.25191,125.61169,2017-10-05,44,21.17
2016_Vatu-i-Ra Conservation Park,Fiji,VIR1,-17.2792,178.4793,2016-05-04,52.33,12
2016_Vatu-i-Ra Conservation Park,Fiji,VIR10,-17.4785,178.4892,2016-05-10,2.67,1.33
2016_Vatu-i-Ra Conservation Park,Fiji,VIR11,-17.3589,178.4398,2016-05-06,10.33,1
2016_Vatu-i-Ra Conservation Park,Fiji,VIR2,-17.2764,178.4637,2016-05-04,42.67,19.33
2016_Vatu-i-Ra Conservation Park,Fiji,VIR3,-17.2878,178.4553,2016-05-04,49.33,5
2016_Vatu-i-Ra Conservation Park,Fiji,VIR5,-17.3133,178.4642,2016-05-07,14.33,9.33
2016_Vatu-i-Ra Conservation Park,Fiji,VIR6,-17.4611,178.4942,2016-05-05,11.67,3
2016_Vatu-i-Ra Conservation Park,Fiji,VIR7,-17.4466,178.4983,2016-05-05,7.67,2.33
2016_Vatu-i-Ra Conservation Park,Fiji,VIR8,-17.4249,178.4863,2016-05-06,20,1.67
2016_Vatu-i-Ra Conservation Park,Fiji,VIR9,-17.3871,178.4646,2016-05-06,11.33,0.67
Medang MPA_2019,Indonesia,Pohon Lana,-8.152134,117.342614,2019-11-02,38.83,2.67
Medang MPA_2019,Indonesia,Sapa Genting,-8.163946,117.371734,2019-11-04,22.67,3.17
Medang MPA_2019,Indonesia,Sapa Pasepeh,-8.156428,117.397673,2019-11-04,21,37.33
Medang MPA_2019,Indonesia,Teluk Mondo,-8.14208,117.374863,2019-11-02,51.5,0.67
Medang MPA_2019,Indonesia,Torohan Karang,-8.126263,117.422556,2019-11-01,25,10.5
Medang MPA_2019,Indonesia,Torohan Kaseng,-8.131665,117.380857,2019-11-01,37,1
Medang MPA_2019,Indonesia,Torohan Kaseng,-8.131665,117.380857,2019-12-01,47,1
Belize Glover's Atoll legacy,Belize,CZFR1,16.73337962,-87.81849504,2015-06-01,13.14,7.37
Belize Glover's Atoll legacy,Belize,CZFR1,16.73337962,-87.81849504,2017-06-05,18.17,2.5
Belize Glover's Atoll legacy,Belize,CZFR1,16.73337962,-87.81849504,2019-04-02,22.67,8.17
Belize Glover's Atoll legacy,Belize,CZFR2,16.7368931416422,-87.8077126387506,2015-06-01,9.31,9.23
Belize Glover's Atoll legacy,Belize,CZFR2,16.7368931416422,-87.8077126387506,2017-06-05,12.67,3
Belize Glover's Atoll legacy,Belize,CZFR2,16.7368931416422,-87.8077126387506,2019-04-02,17.89,7.77
Belize Glover's Atoll legacy,Belize,CZFR3,16.7416456,-87.80126913,2015-05-31,9.96,8.29
Belize Glover's Atoll legacy,Belize,CZFR3,16.7416456,-87.80126913,2017-06-15,11.22,7.79
Belize Glover's Atoll legacy,Belize,CZFR3,16.7416456,-87.80126913,2019-04-03,23.83,8.67
Belize Glover's Atoll legacy,Belize,CZFR4,16.74931596,-87.79279218,2015-06-21,9.04,7.85
Belize Glover's Atoll legacy,Belize,CZFR4,16.74931596,-87.79279218,2017-06-07,16,3
Belize Glover's Atoll legacy,Belize,CZFR5,16.75170036,-87.78707136,2015-06-21,10.5,9.62
Belize Glover's Atoll legacy,Belize,CZFR5,16.75170036,-87.78707136,2017-06-16,20.17,2.33
Belize Glover's Atoll legacy,Belize,CZFR6,16.75803121,-87.76614578,2015-06-21,9.02,15.44
Belize Glover's Atoll legacy,Belize,CZFR6,16.75803121,-87.76614578,2017-06-16,13.33,5.83
Belize Glover's Atoll legacy,Belize,CZPR1,16.75611427,-87.82482647,2015-06-29,3.96,4.65
Belize Glover's Atoll legacy,Belize,CZPR1,16.75611427,-87.82482647,2017-05-15,2.34,0.67
Belize Glover's Atoll legacy,Belize,CZPR1,16.75611427,-87.82482647,2019-04-03,5.83,1.17
Belize Glover's Atoll legacy,Belize,CZPR2,16.76207816,-87.83025468,2015-06-30,6.73,4.51
Belize Glover's Atoll legacy,Belize,CZPR2,16.76207816,-87.83025468,2017-05-19,4.83,1.67
Belize Glover's Atoll legacy,Belize,CZPR3,16.78500409,-87.83103067,2015-06-20,0.18,0
Belize Glover's Atoll legacy,Belize,CZPR3,16.78500409,-87.83103067,2017-05-19,5.17,1.17
Belize Glover's Atoll legacy,Belize,CZPR4,16.76369411,-87.80431361,2015-06-28,13.1,5.98
Belize Glover's Atoll legacy,Belize,CZPR4,16.76369411,-87.80431361,2017-05-16,6.83,0.67
Belize Glover's Atoll legacy,Belize,CZPR4,16.76369411,-87.80431361,2019-04-02,9.67,3.5
Belize Glover's Atoll legacy,Belize,CZPR5,16.77630669,-87.81187744,2015-06-20,1.28,1.46
Belize Glover's Atoll legacy,Belize,CZPR5,16.77630669,-87.81187744,2017-05-19,3.5,0.83
Belize Glover's Atoll legacy,Belize,CZPR5,16.77630669,-87.81187744,2019-04-03,3.33,2
Belize Glover's Atoll legacy,Belize,CZPR6,16.77871549,-87.85099754,2015-06-18,2.61,0.82
Belize Glover's Atoll legacy,Belize,CZPR6,16.77871549,-87.85099754,2017-05-19,7.33,4.17
Belize Glover's Atoll legacy,Belize,CZPR7,16.76827339,-87.82634997,2015-05-31,1.8,5.48
Belize Glover's Atoll legacy,Belize,CZPR7,16.76827339,-87.82634997,2017-05-18,6.5,2
Belize Glover's Atoll legacy,Belize,CZPR7,16.76827339,-87.82634997,2019-04-03,7.17,2.17
Belize Glover's Atoll legacy,Belize,GUZFR1,16.76925081,-87.76069251,2015-05-30,11.71,13.34
Belize Glover's Atoll legacy,Belize,GUZFR1,16.76925081,-87.76069251,2017-06-17,14.33,4
Belize Glover's Atoll legacy,Belize,GUZFR2,16.77805633,-87.75537914,2015-05-30,9.37,6.08
Belize Glover's Atoll legacy,Belize,GUZFR2,16.77805633,-87.75537914,2017-06-17,10,4.83
Belize Glover's Atoll legacy,Belize,GUZFR4,16.79355246,-87.74458341,2015-05-31,3.86,11.12
Belize Glover's Atoll legacy,Belize,GUZFR4,16.79355246,-87.74458341,2017-06-07,10.67,5
Belize Glover's Atoll legacy,Belize,GUZFR5,16.80250961,-87.73974789,2015-06-28,6.25,7.51
Belize Glover's Atoll legacy,Belize,GUZFR5,16.80250961,-87.73974789,2017-06-07,15.5,5.33
Belize Glover's Atoll legacy,Belize,GUZFR6,16.81190623,-87.73836723,2015-06-02,6.57,21.84
Belize Glover's Atoll legacy,Belize,GUZFR6,16.81190623,-87.73836723,2017-05-17,7.67,2.83
Belize Glover's Atoll legacy,Belize,GUZFR7,16.81979159,-87.73744983,2015-05-29,5.14,20.67
Belize Glover's Atoll legacy,Belize,GUZFR7,16.81979159,-87.73744983,2017-05-16,20.01,10.39
Belize Glover's Atoll legacy,Belize,GUZPR1,16.79270354,-87.8157228,2015-06-18,1.88,1.8
Belize Glover's Atoll legacy,Belize,GUZPR1,16.79270354,-87.8157228,2017-05-18,3.5,0.83
Belize Glover's Atoll legacy,Belize,GUZPR1,16.79270354,-87.8157228,2019-06-04,7.33,0.33
Belize Glover's Atoll legacy,Belize,GUZPR2,16.81365553,-87.80829786,2015-06-01,0.71,0
Belize Glover's Atoll legacy,Belize,GUZPR2,16.81365553,-87.80829786,2017-05-18,4.67,0.17
Belize Glover's Atoll legacy,Belize,GUZPR3,16.8337866,-87.80415067,2017-04-06,3.67,0.17
Belize Glover's Atoll legacy,Belize,GUZPR5,16.8263713,-87.78079826,2015-06-22,4.08,7.33
Belize Glover's Atoll legacy,Belize,GUZPR5,16.8263713,-87.78079826,2017-05-06,12.67,1.5
Belize Glover's Atoll legacy,Belize,GUZPR6,16.78071633,-87.78895704,2015-06-18,4.62,3.01
Belize Glover's Atoll legacy,Belize,GUZPR6,16.78071633,-87.78895704,2017-05-17,4.17,0.17
Belize Glover's Atoll legacy,Belize,GUZPR6,16.78071633,-87.78895704,2019-06-04,8.66,0.33
Belize Glover's Atoll legacy,Belize,WFR1,16.78824068,-87.86473179,2015-06-17,10.61,1.49
Belize Glover's Atoll legacy,Belize,WFR2,16.79548474,-87.8606452,2015-06-16,18.95,2.13
Belize Glover's Atoll legacy,Belize,WFR2,16.79548474,-87.8606452,2019-06-06,16.21,1.38
Belize Glover's Atoll legacy,Belize,WFR3,16.80375047,-87.85624729,2015-06-18,6.06,2.25
Belize Glover's Atoll legacy,Belize,WFR3,16.80375047,-87.85624729,2019-06-06,14.33,1.83
Belize Glover's Atoll legacy,Belize,WFR4,16.81538003,-87.85216983,2015-06-20,12.13,5.47
Belize Glover's Atoll legacy,Belize,WFR4,16.81538003,-87.85216983,2019-06-05,16.17,3.67
Belize Glover's Atoll legacy,Belize,WFR5,16.82601633,-87.84927724,2015-06-19,8.51,1.77
Belize Glover's Atoll legacy,Belize,WFR5,16.82601633,-87.84927724,2019-06-05,15.33,1
Belize Glover's Atoll legacy,Belize,WFR6,16.83796196,-87.8439228,2015-06-19,8.36,1.27
Belize Glover's Atoll legacy,Belize,WFR6,16.83796196,-87.8439228,2019-06-04,17.29,2.49
Madagascar Baie d'Antongil 2019,Madagascar,Ambato_04,-16.57103,49.84414,2019-12-05,34.5,23.5
Madagascar Baie d'Antongil 2019,Madagascar,Anir_23,-16.12906,49.71842,2019-12-13,38,9.5
Madagascar Baie d'Antongil 2019,Madagascar,Anir_24,-16.12578,49.71489,2019-12-13,29,0
Madagascar Baie d'Antongil 2019,Madagascar,Anta_08,-16.50922,49.84981,2019-12-07,37,36
Madagascar Baie d'Antongil 2019,Madagascar,Anta_09,-16.50236,49.85039,2019-12-06,48.5,21.5
Madagascar Baie d'Antongil 2019,Madagascar,Antanambe_12,-16.47103,49.87611,2019-12-09,63,7.5
Madagascar Baie d'Antongil 2019,Madagascar,Antanambe_13,-16.45281,49.89056,2019-12-09,50.5,13.5
Madagascar Baie d'Antongil 2019,Madagascar,Antanambe_15,-16.42436,49.84953,2019-12-03,46.5,0.5
Madagascar Baie d'Antongil 2019,Madagascar,Antsi_20,-16.18103,49.83358,2019-12-12,49,0.5
Madagascar Baie d'Antongil 2019,Madagascar,Antsi_22,-16.17056,49.82786,2019-12-13,35,9
Madagascar Baie d'Antongil 2019,Madagascar,Iha_01,-15.49041,49.89995,2019-12-19,47,1
Madagascar Baie d'Antongil 2019,Madagascar,Iha_02,-15.47062,49.89058,2019-12-19,27.5,0
Madagascar Baie d'Antongil 2019,Madagascar,Imor_18,-16.19389,49.85681,2019-12-11,51.5,9
Madagascar Baie d'Antongil 2019,Madagascar,Imor_19,-16.19253,49.84703,2019-12-12,46.5,3
Madagascar Baie d'Antongil 2019,Madagascar,Imor_21,-16.18819,49.84203,2019-12-12,45,6.5
Madagascar Baie d'Antongil 2019,Madagascar,Maintim_27,-15.76042,49.67444,2019-12-16,75.5,0
Madagascar Baie d'Antongil 2019,Madagascar,Malo_02,-16.60153,49.81733,2019-12-05,31.5,29
Madagascar Baie d'Antongil 2019,Madagascar,Malo_03,-16.58275,49.83858,2019-12-05,59,8.5
Madagascar Baie d'Antongil 2019,Madagascar,Manam_06,-16.51964,49.84847,2019-12-06,37,34
Madagascar Baie d'Antongil 2019,Madagascar,Manam_07,-16.52439,49.84861,2019-12-06,54,25
Madagascar Baie d'Antongil 2019,Madagascar,Mand_10,-16.47583,49.86128,2019-12-07,55.5,16
Madagascar Baie d'Antongil 2019,Madagascar,Mand_11,-16.49425,49.85811,2019-12-07,63.5,6
Madagascar Baie d'Antongil 2019,Madagascar,Vato_26,-15.78844,49.68372,2019-12-15,18,1
Madagascar Baie d'Antongil 2019,Madagascar,Vohi_16,-16.22067,49.86194,2019-12-11,54,6
Madagascar Baie d'Antongil 2019,Madagascar,Vohi_17,-16.20433,49.8655,2019-12-11,37,7
Madagascar Northwest Ankarea 2021,Madagascar,Ambarinidada_11,-12.915278,48.606917,2021-12-01,33,0.67
Madagascar Northwest Ankarea 2021,Madagascar,Amparimilay_10,-12.886194,48.562361,2021-12-05,51,3.33
Madagascar Northwest Ankarea 2021,Madagascar,Ankarea_03,-12.845278,48.574083,2021-12-05,62.67,2
Madagascar Northwest Ankarea 2021,Madagascar,Antsoa_07,-12.985736,48.577917,2021-12-06,17,38.33
Madagascar Northwest Ankarea 2021,Madagascar,Beangovo_04,-13.002778,48.497639,2021-12-04,31,17
Madagascar Northwest Ankarea 2021,Madagascar,Beangovo_04,-13.002778,48.497639,2022-01-04,55.5,10
Madagascar Northwest Ankarea 2021,Madagascar,NosyFisaka_02,-12.74733,48.592333000000004,2021-11-30,52.19,2.34
Madagascar Northwest Ankarea 2021,Madagascar,NosyKaine_09,-13.024583,48.537444,2021-12-02,68,4
Madagascar Northwest Ankarea 2021,Madagascar,NosyKarabo_06,-12.996556,48.562083,2021-12-04,70.67,5.67
Madagascar Northwest Ankarea 2021,Madagascar,NosyLava_01,-12.74733,48.670833,2021-11-30,57.33,2
Madagascar Northwest Ankarea 2021,Madagascar,NosyVazoana_05,-12.883389,48.634833,2021-12-01,61,2
Madagascar Northwest Ankarea 2021,Madagascar,Ratapenjiky_12,-12.938222,48.583028,2021-12-06,68,5.67
Madagascar Northwest Ankarea 2021,Madagascar,Tsarabanjina_08,-13.034944,48.549417,2021-12-02,43,11.67
Liang Ngali MPA 2018,Indonesia,Dangar Rea (N),-8.41902,117.65688,2018-09-20,78,0
Liang Ngali MPA 2018,Indonesia,Dangar Rea (SE),-8.43359,117.66481,2018-09-20,51.33,0.33
