class,order,family,genus,species,taxon,gapfill,match_rank,vuln_gf_id
demospongiae,axinellida,raspailiidae,raspailia,raspailia (clathriodendron) cacticutis,sponges,none,class,27285
demospongiae,axinellida,raspailiidae,raspailia,raspailia (clathriodendron) darwinensis,sponges,none,class,27286
demospongiae,axinellida,raspailiidae,raspailia,raspailia (clathriodendron) desmoxyiformis,sponges,none,class,27287
demospongiae,axinellida,raspailiidae,raspailia,raspailia (clathriodendron) fueguensis,sponges,none,class,27288
demospongiae,axinellida,raspailiidae,raspailia,raspailia (clathriodendron) hispida,sponges,none,class,27289
demospongiae,axinellida,raspailiidae,raspailia,raspailia (clathriodendron) irregularis,sponges,none,class,27290
demospongiae,axinellida,raspailiidae,raspailia,raspailia (clathriodendron) keriontria,sponges,none,class,27291
demospongiae,axinellida,raspailiidae,raspailia,raspailia (clathriodendron) levis,sponges,none,class,27292
demospongiae,axinellida,raspailiidae,raspailia,raspailia (clathriodendron) melanorhops,sponges,none,class,27293
demospongiae,axinellida,raspailiidae,raspailia,raspailia (clathriodendron) paradoxa,sponges,none,class,27294
demospongiae,axinellida,raspailiidae,raspailia,raspailia (clathriodendron) rubrum,sponges,none,class,27295
demospongiae,axinellida,raspailiidae,raspailia,raspailia (hymeraphiopsis) hentscheli,sponges,none,class,27296
demospongiae,axinellida,raspailiidae,raspailia,raspailia (hymeraphiopsis) septentrionalis,sponges,none,class,27297
demospongiae,axinellida,raspailiidae,raspailia,raspailia (parasyringella) agnata,sponges,none,class,27298
demospongiae,axinellida,raspailiidae,raspailia,raspailia (parasyringella) cervicornis,sponges,none,class,27299
demospongiae,axinellida,raspailiidae,raspailia,raspailia (parasyringella) clathrata,sponges,none,class,27300
demospongiae,axinellida,raspailiidae,raspailia,raspailia (parasyringella) elegans,sponges,none,class,27301
demospongiae,axinellida,raspailiidae,raspailia,raspailia (parasyringella) falcifera,sponges,none,class,27302
demospongiae,axinellida,raspailiidae,raspailia,raspailia (parasyringella) humilis,sponges,none,class,27303
demospongiae,axinellida,raspailiidae,raspailia,raspailia (parasyringella) nuda,sponges,none,class,27304
demospongiae,axinellida,raspailiidae,raspailia,raspailia (parasyringella) pacifica,sponges,none,class,27305
demospongiae,axinellida,raspailiidae,raspailia,raspailia (parasyringella) rubra,sponges,none,class,27306
demospongiae,axinellida,raspailiidae,raspailia,raspailia (parasyringella) stelliderma,sponges,none,class,27307
demospongiae,axinellida,raspailiidae,raspailia,raspailia (parasyringella) thamnopilosa,sponges,none,class,27308
demospongiae,axinellida,raspailiidae,raspailia,raspailia (raspailia) anastomosa,sponges,none,class,27309
demospongiae,axinellida,raspailiidae,raspailia,raspailia (raspailia) atropurpurea,sponges,none,class,27310
demospongiae,axinellida,raspailiidae,raspailia,raspailia (raspailia) bathyalis,sponges,none,class,27311
demospongiae,axinellida,raspailiidae,raspailia,raspailia (raspailia) echinata,sponges,none,class,27312
demospongiae,axinellida,raspailiidae,raspailia,raspailia (raspailia) gracilis,sponges,none,class,27313
demospongiae,axinellida,raspailiidae,raspailia,raspailia (raspailia) kennedyi,sponges,none,class,27314
demospongiae,axinellida,raspailiidae,raspailia,raspailia (raspailia) muricyana,sponges,none,class,27315
demospongiae,axinellida,raspailiidae,raspailia,raspailia (raspailia) phakellopsis,sponges,none,class,27316
demospongiae,axinellida,raspailiidae,raspailia,raspailia (raspailia) pinnatifida,sponges,none,class,27317
demospongiae,axinellida,raspailiidae,raspailia,raspailia (raspailia) radiosa,sponges,none,class,27318
demospongiae,axinellida,raspailiidae,raspailia,raspailia (raspailia) ramosa,sponges,none,class,27319
demospongiae,axinellida,raspailiidae,raspailia,raspailia (raspailia) scorpa,sponges,none,class,27320
demospongiae,axinellida,raspailiidae,raspailia,raspailia (raspailia) tenella,sponges,none,class,27321
demospongiae,axinellida,raspailiidae,raspailia,raspailia (raspailia) urizae,sponges,none,class,27322
demospongiae,axinellida,raspailiidae,raspailia,raspailia (raspailia) ventilabrum,sponges,none,class,27323
demospongiae,axinellida,raspailiidae,raspailia,raspailia (raspailia) vestigifera,sponges,none,class,27324
demospongiae,axinellida,raspailiidae,raspailia,raspailia (raspailia) viminalis,sponges,none,class,27325
demospongiae,axinellida,raspailiidae,raspailia,raspailia (raspailia) virgultosa,sponges,none,class,27326
demospongiae,axinellida,raspailiidae,raspailia,raspailia (raspailia) wilkinsoni,sponges,none,class,27327
demospongiae,axinellida,raspailiidae,raspailia,raspailia (raspaxilla) acanthifera,sponges,none,class,27328
demospongiae,axinellida,raspailiidae,raspailia,raspailia (raspaxilla) bouryesnaultae,sponges,none,class,27329
demospongiae,axinellida,raspailiidae,raspailia,raspailia (raspaxilla) clathrioides,sponges,none,class,27330
demospongiae,axinellida,raspailiidae,raspailia,raspailia (raspaxilla) compressa,sponges,none,class,27331
demospongiae,axinellida,raspailiidae,raspailia,raspailia (raspaxilla) flaccida,sponges,none,class,27332
demospongiae,axinellida,raspailiidae,raspailia,raspailia (raspaxilla) folium,sponges,none,class,27333
demospongiae,axinellida,raspailiidae,raspailia,raspailia (raspaxilla) frondosa,sponges,none,class,27334
demospongiae,axinellida,raspailiidae,raspailia,raspailia (raspaxilla) frondula,sponges,none,class,27335
demospongiae,axinellida,raspailiidae,raspailia,raspailia (raspaxilla) galapagensis,sponges,none,class,27336
demospongiae,axinellida,raspailiidae,raspailia,raspailia (raspaxilla) hirsuta,sponges,none,class,27337
demospongiae,axinellida,raspailiidae,raspailia,raspailia (raspaxilla) hyle,sponges,none,class,27338
demospongiae,axinellida,raspailiidae,raspailia,raspailia (raspaxilla) hymani,sponges,none,class,27339
demospongiae,axinellida,raspailiidae,raspailia,raspailia (raspaxilla) inaequalis,sponges,none,class,27340
demospongiae,axinellida,raspailiidae,raspailia,raspailia (raspaxilla) mariana,sponges,none,class,27341
demospongiae,axinellida,raspailiidae,raspailia,raspailia (raspaxilla) pearsei,sponges,none,class,27342
demospongiae,axinellida,raspailiidae,raspailia,raspailia (raspaxilla) phakellina,sponges,none,class,27343
demospongiae,axinellida,raspailiidae,raspailia,raspailia (raspaxilla) reticulata,sponges,none,class,27344
demospongiae,axinellida,raspailiidae,raspailia,raspailia (raspaxilla) topsenti,sponges,none,class,27345
demospongiae,axinellida,raspailiidae,raspailia,raspailia (raspaxilla) wardi,sponges,none,class,27346
demospongiae,axinellida,raspailiidae,raspailia,raspailia acerata,sponges,none,class,27347
demospongiae,axinellida,raspailiidae,raspailia,raspailia alces,sponges,none,class,27348
demospongiae,axinellida,raspailiidae,raspailia,raspailia colorans,sponges,none,class,27349
demospongiae,axinellida,raspailiidae,raspailia,raspailia gracillima,sponges,none,class,27350
demospongiae,axinellida,raspailiidae,raspailia,raspailia howsei,sponges,none,class,27351
demospongiae,axinellida,raspailiidae,raspailia,raspailia kasumiensis,sponges,none,class,27352
demospongiae,axinellida,raspailiidae,raspailia,raspailia koreana,sponges,none,class,27353
demospongiae,axinellida,raspailiidae,raspailia,raspailia laciniata,sponges,none,class,27354
demospongiae,axinellida,raspailiidae,raspailia,raspailia longispicula,sponges,none,class,27355
demospongiae,axinellida,raspailiidae,raspailia,raspailia microacanthoxea,sponges,none,class,27356
demospongiae,axinellida,raspailiidae,raspailia,raspailia rigida,sponges,none,class,27357
demospongiae,axinellida,raspailiidae,raspailia,raspailia simplicior,sponges,none,class,27358
demospongiae,axinellida,raspailiidae,raspailia,raspailia tenuis,sponges,none,class,27359
demospongiae,axinellida,raspailiidae,raspailia,raspailia trachystyla,sponges,none,class,27360
demospongiae,axinellida,raspailiidae,raspailia,raspailia uncinata,sponges,none,class,27361
actinopterygii,perciformes,scombridae,rastrelliger,rastrelliger brachysoma,fish,family,NA,27362
actinopterygii,perciformes,scombridae,rastrelliger,rastrelliger faughni,fish,family,NA,27363
actinopterygii,perciformes,scombridae,rastrelliger,rastrelliger kanagurta,fish,family,NA,27364
asteroidea,forcipulatida,asteriidae,rathbunaster,rathbunaster californicus,echinoderms,family,NA,27365
bivalvia,venerida,veneridae,redicirce,redicirce sulcata,molluscs,family,NA,27366
actinopterygii,perciformes,gobiidae,redigobius,redigobius amblyrhynchus,fish,family,NA,27367
actinopterygii,perciformes,gobiidae,redigobius,redigobius balteatus,fish,family,NA,27368
actinopterygii,perciformes,gobiidae,redigobius,redigobius bikolanus,fish,family,NA,27369
actinopterygii,perciformes,gobiidae,redigobius,redigobius chrysosoma,fish,family,NA,27370
actinopterygii,perciformes,gobiidae,redigobius,redigobius dewaali,fish,family,NA,27371
actinopterygii,perciformes,gobiidae,redigobius,redigobius dispar,fish,family,NA,27372
actinopterygii,perciformes,gobiidae,redigobius,redigobius isognathus,fish,family,NA,27373
actinopterygii,perciformes,gobiidae,redigobius,redigobius leveri,fish,family,NA,27374
actinopterygii,perciformes,gobiidae,redigobius,redigobius macrostoma,fish,family,NA,27375
actinopterygii,perciformes,gobiidae,redigobius,redigobius nanus,fish,family,NA,27376
actinopterygii,perciformes,gobiidae,redigobius,redigobius tambujon,fish,family,NA,27377
bivalvia,mytilida,mytilidae,regulifer,regulifer beirensis,molluscs,family,NA,27378
demospongiae,tetractinellida,phymatellidae,reidispongia,reidispongia coerulea,sponges,none,class,27379
demospongiae,tetractinellida,phymatellidae,reidispongia,reidispongia tuberculata,sponges,none,class,27380
actinopterygii,pleuronectiformes,pleuronectidae,reinhardtius,reinhardtius hippoglossoides,fish,family,NA,27381
gastropoda,neogastropoda,muricidae,reishia,reishia bitubercularis,molluscs,family,NA,27382
gastropoda,neogastropoda,muricidae,reishia,reishia bronni,molluscs,family,NA,27383
gastropoda,neogastropoda,muricidae,reishia,reishia clavigera,molluscs,family,NA,27384
gastropoda,neogastropoda,muricidae,reishia,reishia jubilaea,molluscs,family,NA,27385
gastropoda,neogastropoda,muricidae,reishia,reishia keluo,molluscs,family,NA,27386
gastropoda,neogastropoda,muricidae,reishia,reishia luteostoma,molluscs,family,NA,27387
gastropoda,neogastropoda,muricidae,reishia,reishia okutanii,molluscs,family,NA,27388
gastropoda,neogastropoda,muricidae,reishia,reishia problematica,molluscs,family,NA,27389
demospongiae,axinellida,axinellidae,reniochalina,reniochalina novaezealandiae,sponges,none,class,27390
demospongiae,axinellida,axinellidae,reniochalina,reniochalina rigida,sponges,none,class,27391
demospongiae,axinellida,axinellidae,reniochalina,reniochalina stalagmitis,sponges,none,class,27392
polychaeta,terebellida,terebellidae,reteterebella,reteterebella aloba,polychaetes,none,family,27393
polychaeta,terebellida,terebellidae,reteterebella,reteterebella lirrf,polychaetes,none,family,27394
polychaeta,terebellida,terebellidae,reteterebella,reteterebella queenslandia,polychaetes,none,family,27395
crinoidea,comatulida,antedonidae,retiometra,retiometra alascana,echinoderms,family,NA,27396
actinopterygii,perciformes,gempylidae,rexea,rexea alisae,fish,genus,NA,27397
actinopterygii,perciformes,gempylidae,rexea,rexea antefurcata,fish,genus,NA,27398
actinopterygii,perciformes,gempylidae,rexea,rexea bengalensis,fish,genus,NA,27399
actinopterygii,perciformes,gempylidae,rexea,rexea brevilineata,fish,genus,NA,27400
actinopterygii,perciformes,gempylidae,rexea,rexea nakamurai,fish,genus,NA,27401
actinopterygii,perciformes,gempylidae,rexea,rexea prometheoides,fish,genus,NA,27402
actinopterygii,perciformes,gempylidae,rexea,rexea solandri,fish,none,species,27403
actinopterygii,perciformes,gempylidae,rexichthys,rexichthys johnpaxtoni,fish,family,NA,27404
actinopterygii,perciformes,apogonidae,rhabdamia,rhabdamia clupeiformis,fish,family,NA,27405
actinopterygii,perciformes,apogonidae,rhabdamia,rhabdamia gracilis,fish,family,NA,27406
actinopterygii,perciformes,apogonidae,rhabdamia,rhabdamia mentalis,fish,family,NA,27407
actinopterygii,perciformes,apogonidae,rhabdamia,rhabdamia nigrimentum,fish,family,NA,27408
actinopterygii,perciformes,apogonidae,rhabdamia,rhabdamia nuda,fish,family,NA,27409
actinopterygii,perciformes,apogonidae,rhabdamia,rhabdamia spilota,fish,family,NA,27410
demospongiae,tetractinellida,ancorinidae,rhabdastrella,rhabdastrella actinosa,sponges,none,class,27411
demospongiae,tetractinellida,ancorinidae,rhabdastrella,rhabdastrella aurora,sponges,none,class,27412
demospongiae,tetractinellida,ancorinidae,rhabdastrella,rhabdastrella cordata,sponges,none,class,27413
demospongiae,tetractinellida,ancorinidae,rhabdastrella,rhabdastrella cribriporosa,sponges,none,class,27414
demospongiae,tetractinellida,ancorinidae,rhabdastrella,rhabdastrella distincta,sponges,none,class,27415
demospongiae,tetractinellida,ancorinidae,rhabdastrella,rhabdastrella fibrosa,sponges,none,class,27416
demospongiae,tetractinellida,ancorinidae,rhabdastrella,rhabdastrella globostellata,sponges,none,class,27417
demospongiae,tetractinellida,ancorinidae,rhabdastrella,rhabdastrella intermedia,sponges,none,class,27418
demospongiae,tetractinellida,ancorinidae,rhabdastrella,rhabdastrella membranacea,sponges,none,class,27419
demospongiae,tetractinellida,ancorinidae,rhabdastrella,rhabdastrella oxytoxa,sponges,none,class,27420
demospongiae,tetractinellida,ancorinidae,rhabdastrella,rhabdastrella primitiva,sponges,none,class,27421
demospongiae,tetractinellida,ancorinidae,rhabdastrella,rhabdastrella providentiae,sponges,none,class,27422
demospongiae,tetractinellida,ancorinidae,rhabdastrella,rhabdastrella reticulata,sponges,none,class,27423
demospongiae,tetractinellida,ancorinidae,rhabdastrella,rhabdastrella rowi,sponges,none,class,27424
demospongiae,tetractinellida,ancorinidae,rhabdastrella,rhabdastrella spinosa,sponges,none,class,27425
demospongiae,tetractinellida,ancorinidae,rhabdastrella,rhabdastrella sterrastraea,sponges,none,class,27426
demospongiae,tetractinellida,ancorinidae,rhabdastrella,rhabdastrella trichophora,sponges,none,class,27427
demospongiae,tetractinellida,ancorinidae,rhabdastrella,rhabdastrella virgula,sponges,none,class,27428
demospongiae,tetractinellida,ancorinidae,rhabdastrella,rhabdastrella wondoensis,sponges,none,class,27429
demospongiae,biemnida,rhabderemiidae,rhabderemia,rhabderemia acanthostyla,sponges,none,class,27430
demospongiae,biemnida,rhabderemiidae,rhabderemia,rhabderemia africana,sponges,none,class,27431
demospongiae,biemnida,rhabderemiidae,rhabderemia,rhabderemia antarctica,sponges,none,class,27432
demospongiae,biemnida,rhabderemiidae,rhabderemia,rhabderemia batatas,sponges,none,class,27433
demospongiae,biemnida,rhabderemiidae,rhabderemia,rhabderemia besnardi,sponges,none,class,27434
demospongiae,biemnida,rhabderemiidae,rhabderemia,rhabderemia bistylifera,sponges,none,class,27435
demospongiae,biemnida,rhabderemiidae,rhabderemia,rhabderemia burtoni,sponges,none,class,27436
demospongiae,biemnida,rhabderemiidae,rhabderemia,rhabderemia coralloides,sponges,none,class,27437
demospongiae,biemnida,rhabderemiidae,rhabderemia,rhabderemia destituta,sponges,none,class,27438
demospongiae,biemnida,rhabderemiidae,rhabderemia,rhabderemia fascicularis,sponges,none,class,27439
demospongiae,biemnida,rhabderemiidae,rhabderemia,rhabderemia forcipula,sponges,none,class,27440
demospongiae,biemnida,rhabderemiidae,rhabderemia,rhabderemia gallica,sponges,none,class,27441
demospongiae,biemnida,rhabderemiidae,rhabderemia,rhabderemia guernei,sponges,none,class,27442
demospongiae,biemnida,rhabderemiidae,rhabderemia,rhabderemia indica,sponges,none,class,27443
demospongiae,biemnida,rhabderemiidae,rhabderemia,rhabderemia intexta,sponges,none,class,27444
demospongiae,biemnida,rhabderemiidae,rhabderemia,rhabderemia itajai,sponges,none,class,27445
demospongiae,biemnida,rhabderemiidae,rhabderemia,rhabderemia mammillata,sponges,none,class,27446
demospongiae,biemnida,rhabderemiidae,rhabderemia,rhabderemia meirimensis,sponges,none,class,27447
demospongiae,biemnida,rhabderemiidae,rhabderemia,rhabderemia minutula,sponges,none,class,27448
demospongiae,biemnida,rhabderemiidae,rhabderemia,rhabderemia mona,sponges,none,class,27449
demospongiae,biemnida,rhabderemiidae,rhabderemia,rhabderemia mutans,sponges,none,class,27450
demospongiae,biemnida,rhabderemiidae,rhabderemia,rhabderemia profunda,sponges,none,class,27451
demospongiae,biemnida,rhabderemiidae,rhabderemia,rhabderemia prolifera,sponges,none,class,27452
demospongiae,biemnida,rhabderemiidae,rhabderemia,rhabderemia sorokinae,sponges,none,class,27453
demospongiae,biemnida,rhabderemiidae,rhabderemia,rhabderemia spinosa,sponges,none,class,27454
demospongiae,biemnida,rhabderemiidae,rhabderemia,rhabderemia spirophora,sponges,none,class,27455
demospongiae,biemnida,rhabderemiidae,rhabderemia,rhabderemia stellata,sponges,none,class,27456
demospongiae,biemnida,rhabderemiidae,rhabderemia,rhabderemia topsenti,sponges,none,class,27457
demospongiae,biemnida,rhabderemiidae,rhabderemia,rhabderemia toxigera,sponges,none,class,27458
demospongiae,biemnida,rhabderemiidae,rhabderemia,rhabderemia uruguaiensis,sponges,none,class,27459
demospongiae,axinellida,raspailiidae,rhabdeurypon,rhabdeurypon spinosum,sponges,none,class,27460
demospongiae,bubarida,bubaridae,rhabdobaris,rhabdobaris implicata,sponges,none,class,27461
actinopterygii,perciformes,blenniidae,rhabdoblennius,rhabdoblennius nigropunctatus,fish,family,NA,27462
actinopterygii,perciformes,blenniidae,rhabdoblennius,rhabdoblennius nitidus,fish,family,NA,27463
actinopterygii,perciformes,blenniidae,rhabdoblennius,rhabdoblennius papuensis,fish,family,NA,27464
actinopterygii,perciformes,blenniidae,rhabdoblennius,rhabdoblennius rhabdotrachelus,fish,family,NA,27465
actinopterygii,perciformes,blenniidae,rhabdoblennius,rhabdoblennius snowi,fish,family,NA,27466
holothuroidea,apodida,synaptidae,rhabdomolgus,rhabdomolgus ruber,echinoderms,family,NA,27467
demospongiae,trachycladida,trachycladidae,rhaphidhistia,rhaphidhistia belizensis,sponges,none,class,27468
demospongiae,trachycladida,trachycladidae,rhaphidhistia,rhaphidhistia guajiraensis,sponges,none,class,27469
demospongiae,trachycladida,trachycladidae,rhaphidhistia,rhaphidhistia mirabilis,sponges,none,class,27470
demospongiae,trachycladida,trachycladidae,rhaphidhistia,rhaphidhistia spectabilis,sponges,none,class,27471
demospongiae,bubarida,dictyonellidae,rhaphoxya,rhaphoxya cactiformis,sponges,none,class,27472
demospongiae,bubarida,dictyonellidae,rhaphoxya,rhaphoxya felina,sponges,none,class,27473
demospongiae,bubarida,dictyonellidae,rhaphoxya,rhaphoxya laubenfelsi,sponges,none,class,27474
demospongiae,bubarida,dictyonellidae,rhaphoxya,rhaphoxya pallida,sponges,none,class,27475
demospongiae,bubarida,dictyonellidae,rhaphoxya,rhaphoxya sectilis,sponges,none,class,27476
demospongiae,bubarida,dictyonellidae,rhaphoxya,rhaphoxya solida,sponges,none,class,27477
demospongiae,bubarida,dictyonellidae,rhaphoxya,rhaphoxya systremma,sponges,none,class,27478
demospongiae,bubarida,dictyonellidae,rhaphoxya,rhaphoxya typica,sponges,none,class,27479
elasmobranchii,rajiformes,rhinobatidae,rhina,rhina ancylostoma,elasmobranchs,none,genus,27480
elasmobranchii,orectolobiformes,rhincodontidae,rhincodon,rhincodon typus,elasmobranchs,none,species,27481
actinopterygii,tetraodontiformes,balistidae,rhinecanthus,rhinecanthus abyssus,fish,family,NA,27482
actinopterygii,tetraodontiformes,balistidae,rhinecanthus,rhinecanthus aculeatus,fish,family,NA,27483
actinopterygii,tetraodontiformes,balistidae,rhinecanthus,rhinecanthus assasi,fish,family,NA,27484
actinopterygii,tetraodontiformes,balistidae,rhinecanthus,rhinecanthus cinereus,fish,family,NA,27485
actinopterygii,tetraodontiformes,balistidae,rhinecanthus,rhinecanthus lunula,fish,family,NA,27486
actinopterygii,tetraodontiformes,balistidae,rhinecanthus,rhinecanthus rectangulus,fish,family,NA,27487
actinopterygii,tetraodontiformes,balistidae,rhinecanthus,rhinecanthus verrucosus,fish,family,NA,27488
elasmobranchii,rajiformes,rhinobatidae,rhinobatos,rhinobatos albomaculatus,elasmobranchs,none,family,27489
elasmobranchii,rajiformes,rhinobatidae,rhinobatos,rhinobatos annandalei,elasmobranchs,none,family,27490
elasmobranchii,rajiformes,rhinobatidae,rhinobatos,rhinobatos austini,elasmobranchs,none,family,27491
elasmobranchii,rajiformes,rhinobatidae,rhinobatos,rhinobatos blochii,elasmobranchs,none,family,27492
elasmobranchii,rajiformes,rhinobatidae,rhinobatos,rhinobatos borneensis,elasmobranchs,none,family,27493
elasmobranchii,rajiformes,rhinobatidae,rhinobatos,rhinobatos cemiculus,elasmobranchs,none,family,27494
elasmobranchii,rajiformes,rhinobatidae,rhinobatos,rhinobatos formosensis,elasmobranchs,none,family,27495
elasmobranchii,rajiformes,rhinobatidae,rhinobatos,rhinobatos holcorhynchus,elasmobranchs,none,family,27496
elasmobranchii,rajiformes,rhinobatidae,rhinobatos,rhinobatos hynnicephalus,elasmobranchs,none,family,27497
elasmobranchii,rajiformes,rhinobatidae,rhinobatos,rhinobatos irvinei,elasmobranchs,none,family,27498
elasmobranchii,rajiformes,rhinobatidae,rhinobatos,rhinobatos jimbaranensis,elasmobranchs,none,family,27499
elasmobranchii,rajiformes,rhinobatidae,rhinobatos,rhinobatos leucospilus,elasmobranchs,none,family,27500
elasmobranchii,rajiformes,rhinobatidae,rhinobatos,rhinobatos lionotus,elasmobranchs,none,family,27501
elasmobranchii,rajiformes,rhinobatidae,rhinobatos,rhinobatos manai,elasmobranchs,none,family,27502
elasmobranchii,rajiformes,rhinobatidae,rhinobatos,rhinobatos microphthalmus,elasmobranchs,none,family,27503
elasmobranchii,rajiformes,rhinobatidae,rhinobatos,rhinobatos nudidorsalis,elasmobranchs,none,family,27504
elasmobranchii,rajiformes,rhinobatidae,rhinobatos,rhinobatos obtusus,elasmobranchs,none,family,27505
elasmobranchii,rajiformes,rhinobatidae,rhinobatos,rhinobatos ocellatus,elasmobranchs,none,family,27506
elasmobranchii,rajiformes,rhinobatidae,rhinobatos,rhinobatos penggali,elasmobranchs,none,family,27507
elasmobranchii,rajiformes,rhinobatidae,rhinobatos,rhinobatos punctifer,elasmobranchs,none,family,27508
elasmobranchii,rajiformes,rhinobatidae,rhinobatos,rhinobatos rhinobatos,elasmobranchs,none,family,27509
elasmobranchii,rajiformes,rhinobatidae,rhinobatos,rhinobatos sainsburyi,elasmobranchs,none,family,27510
elasmobranchii,rajiformes,rhinobatidae,rhinobatos,rhinobatos schlegelii,elasmobranchs,none,family,27511
elasmobranchii,rajiformes,rhinobatidae,rhinobatos,rhinobatos spinosus,elasmobranchs,none,family,27512
elasmobranchii,rajiformes,rhinobatidae,rhinobatos,rhinobatos thouiniana,elasmobranchs,none,family,27513
elasmobranchii,rajiformes,rhinobatidae,rhinobatos,rhinobatos variegatus,elasmobranchs,none,family,27514
elasmobranchii,rajiformes,rhinobatidae,rhinobatos,rhinobatos whitei,elasmobranchs,none,family,27515
elasmobranchii,rajiformes,rhinobatidae,rhinobatos,rhinobatos zanzibarensis,elasmobranchs,none,family,27516
actinopterygii,perciformes,gobiidae,rhinogobiops,rhinogobiops nicholsii,fish,family,NA,27517
actinopterygii,perciformes,gobiidae,rhinogobius,rhinogobius brunneus,fish,family,NA,27518
actinopterygii,perciformes,gobiidae,rhinogobius,rhinogobius duospilus,fish,family,NA,27519
actinopterygii,perciformes,gobiidae,rhinogobius,rhinogobius giurinus,fish,family,NA,27520
malacostraca,decapoda,lithodidae,rhinolithodes,rhinolithodes wosnessenskii,crustacea_arthropods,family,NA,27521
actinopterygii,anguilliformes,muraenidae,rhinomuraena,rhinomuraena quaesita,fish,none,species,27522
actinopterygii,anguilliformes,ophichthidae,rhinophichthus,rhinophichthus penicillatus,fish,family,NA,27523
elasmobranchii,myliobatiformes,myliobatidae,rhinoptera,rhinoptera adspersa,elasmobranchs,none,genus,27524
elasmobranchii,myliobatiformes,myliobatidae,rhinoptera,rhinoptera bonasus,elasmobranchs,none,genus,27525
elasmobranchii,myliobatiformes,myliobatidae,rhinoptera,rhinoptera brasiliensis,elasmobranchs,none,genus,27526
elasmobranchii,myliobatiformes,myliobatidae,rhinoptera,rhinoptera javanica,elasmobranchs,none,genus,27527
elasmobranchii,myliobatiformes,myliobatidae,rhinoptera,rhinoptera jayakari,elasmobranchs,none,genus,27528
elasmobranchii,myliobatiformes,myliobatidae,rhinoptera,rhinoptera marginata,elasmobranchs,none,genus,27529
elasmobranchii,myliobatiformes,myliobatidae,rhinoptera,rhinoptera neglecta,elasmobranchs,none,genus,27530
elasmobranchii,myliobatiformes,myliobatidae,rhinoptera,rhinoptera steindachneri,elasmobranchs,none,genus,27531
elasmobranchii,rajiformes,arhynchobatidae,rhinoraja,rhinoraja kujiensis,elasmobranchs,none,family,27532
elasmobranchii,rajiformes,arhynchobatidae,rhinoraja,rhinoraja longicauda,elasmobranchs,none,family,27533
elasmobranchii,rajiformes,arhynchobatidae,rhinoraja,rhinoraja odai,elasmobranchs,none,family,27534
actinopterygii,clupeiformes,clupeidae,rhinosardinia,rhinosardinia amazonica,fish,family,NA,27535
actinopterygii,clupeiformes,clupeidae,rhinosardinia,rhinosardinia bahiensis,fish,family,NA,27536
polychaeta,terebellida,terebellidae,rhinothelepus,rhinothelepus bifurcatum,polychaetes,none,family,27537
polychaeta,terebellida,terebellidae,rhinothelepus,rhinothelepus buku,polychaetes,none,family,27538
polychaeta,terebellida,terebellidae,rhinothelepus,rhinothelepus lobatus,polychaetes,none,family,27539
polychaeta,terebellida,terebellidae,rhinothelepus,rhinothelepus mexicanus,polychaetes,none,family,27540
polychaeta,terebellida,terebellidae,rhinothelepus,rhinothelepus occabus,polychaetes,none,family,27541
demospongiae,suberitida,suberitidae,rhizaxinella,rhizaxinella arborescens,sponges,none,class,27542
demospongiae,suberitida,suberitidae,rhizaxinella,rhizaxinella australiensis,sponges,none,class,27543
demospongiae,suberitida,suberitidae,rhizaxinella,rhizaxinella biseta,sponges,none,class,27544
demospongiae,suberitida,suberitidae,rhizaxinella,rhizaxinella burtoni,sponges,none,class,27545
demospongiae,suberitida,suberitidae,rhizaxinella,rhizaxinella cervicornis,sponges,none,class,27546
demospongiae,suberitida,suberitidae,rhizaxinella,rhizaxinella clava,sponges,none,class,27547
demospongiae,suberitida,suberitidae,rhizaxinella,rhizaxinella clavata,sponges,none,class,27548
demospongiae,suberitida,suberitidae,rhizaxinella,rhizaxinella dichotoma,sponges,none,class,27549
demospongiae,suberitida,suberitidae,rhizaxinella,rhizaxinella durissima,sponges,none,class,27550
demospongiae,suberitida,suberitidae,rhizaxinella,rhizaxinella elevata,sponges,none,class,27551
demospongiae,suberitida,suberitidae,rhizaxinella,rhizaxinella elongata,sponges,none,class,27552
demospongiae,suberitida,suberitidae,rhizaxinella,rhizaxinella gadus,sponges,none,class,27553
demospongiae,suberitida,suberitidae,rhizaxinella,rhizaxinella gracilis,sponges,none,class,27554
demospongiae,suberitida,suberitidae,rhizaxinella,rhizaxinella incrassata,sponges,none,class,27555
demospongiae,suberitida,suberitidae,rhizaxinella,rhizaxinella nuda,sponges,none,class,27556
demospongiae,suberitida,suberitidae,rhizaxinella,rhizaxinella pyrifera,sponges,none,class,27557
demospongiae,suberitida,suberitidae,rhizaxinella,rhizaxinella radiata,sponges,none,class,27558
demospongiae,suberitida,suberitidae,rhizaxinella,rhizaxinella ramulosa,sponges,none,class,27559
demospongiae,suberitida,suberitidae,rhizaxinella,rhizaxinella schaudinni,sponges,none,class,27560
demospongiae,suberitida,suberitidae,rhizaxinella,rhizaxinella shikmonae,sponges,none,class,27561
demospongiae,suberitida,suberitidae,rhizaxinella,rhizaxinella spiralis,sponges,none,class,27562
demospongiae,suberitida,suberitidae,rhizaxinella,rhizaxinella strongylata,sponges,none,class,27563
demospongiae,suberitida,suberitidae,rhizaxinella,rhizaxinella uniseta,sponges,none,class,27564
gastropoda,neogastropoda,muricidae,rhizochilus,rhizochilus antipathum,molluscs,family,NA,27565
