am_sid,species,trait,trait_value
W-Asc-215881,aplidium retiforme,thermal_tolerance_range,>15C
W-Asc-173621,aplidium siderum,thermal_tolerance_range,2.5-5C
W-Asc-215889,aplidium solidum,thermal_tolerance_range,>15C
W-Asc-173623,aplidium stanleyi,thermal_tolerance_range,>15C
W-Asc-251110,polyclinum planum,thermal_tolerance_range,10-15C
W-Asc-221020,ritterella dispar,thermal_tolerance_range,5-7.5C
W-Asc-173644,synoicum adareanum,thermal_tolerance_range,2.5-5C
W-Asc-251450,synoicum castellatum,thermal_tolerance_range,2.5-5C
W-Asc-173660,synoicum georgianum,thermal_tolerance_range,10-15C
W-Asc-253409,morchellium giardi,thermal_tolerance_range,10-15C
W-Asc-173665,synoicum ostentor,thermal_tolerance_range,2.5-5C
W-Asc-103692,synoicum pulmonaria,thermal_tolerance_range,2.5-5C
W-Asc-173668,synoicum ramulosum,thermal_tolerance_range,2.5-5C
W-Asc-250374,condominium areolatum,thermal_tolerance_range,7.5-10C
W-Asc-251214,pseudodistoma aureum,thermal_tolerance_range,10-15C
W-Asc-251215,pseudodistoma australe,thermal_tolerance_range,7.5-10C
W-Asc-251221,pseudodistoma fragile,thermal_tolerance_range,10-15C
W-Asc-250188,euclavella claviformis,thermal_tolerance_range,2.5-5C
W-Asc-251241,pycnoclavella detorta,thermal_tolerance_range,2.5-5C
W-Asc-251242,pycnoclavella diminuta,thermal_tolerance_range,7.5-10C
W-Asc-251245,pycnoclavella stanleyi,thermal_tolerance_range,7.5-10C
W-Asc-250171,dumus areniferus,thermal_tolerance_range,7.5-10C
W-Asc-249962,asajirus indicus,thermal_tolerance_range,7.5-10C
W-Asc-103946,asajirus ledanoisi,thermal_tolerance_range,0-2.5C
W-Asc-103943,oligotrema sandersi,thermal_tolerance_range,0-2.5C
W-Asc-103764,eugyra arenosa,thermal_tolerance_range,2.5-5C
W-Asc-250278,eugyra kerguelenensis,thermal_tolerance_range,10-15C
SLB-38326,eugyra pilularis,thermal_tolerance_range,10-15C
W-Asc-251605,eugyra polyducta,thermal_tolerance_range,2.5-5C
W-Asc-250670,fungulus cinereus,thermal_tolerance_range,0-2.5C
W-Asc-250673,fungulus perlucidus,thermal_tolerance_range,0-2.5C
W-Asc-103775,molgula citrina,thermal_tolerance_range,2.5-5C
W-Asc-103776,molgula complanata,thermal_tolerance_range,5-7.5C
W-Asc-173284,molgula enodis,thermal_tolerance_range,2.5-5C
W-Asc-173280,molgula euplicata,thermal_tolerance_range,2.5-5C
W-Asc-250883,molgula ficus,thermal_tolerance_range,10-15C
W-Asc-173289,molgula georgiana,thermal_tolerance_range,5-7.5C
W-Asc-103783,molgula herdmani,thermal_tolerance_range,7.5-10C
W-Asc-173281,molgula hodgsoni,thermal_tolerance_range,2.5-5C
W-Asc-250895,molgula macquariensis,thermal_tolerance_range,10-15C
W-Asc-250897,molgula marioni,thermal_tolerance_range,10-15C
W-Asc-173285,molgula millari,thermal_tolerance_range,0-2.5C
W-Asc-250900,molgula mortenseni,thermal_tolerance_range,>15C
W-Asc-103790,molgula occidentalis,thermal_tolerance_range,5-7.5C
W-Asc-103791,molgula occulta,thermal_tolerance_range,2.5-5C
W-Asc-103792,molgula oculata,thermal_tolerance_range,2.5-5C
W-Asc-173279,molgula pedunculata,thermal_tolerance_range,>15C
W-Asc-173292,molgula pulchra,thermal_tolerance_range,>15C
W-Asc-173286,molgula pyriformis,thermal_tolerance_range,>15C
W-Asc-103796,molgula retortiformis,thermal_tolerance_range,10-15C
W-Asc-173282,molgula robini,thermal_tolerance_range,2.5-5C
W-Asc-250921,molgula setigera,thermal_tolerance_range,>15C
W-Asc-173306,molguloides coronatum,thermal_tolerance_range,0-2.5C
W-Asc-103809,molguloides crenatum,thermal_tolerance_range,5-7.5C
W-Asc-250940,molguloides monocarpa,thermal_tolerance_range,2.5-5C
W-Asc-173893,cnemidocarpa verrucosa,thermal_tolerance_range,7.5-10C
W-Asc-103882,dendrodoa grossularia,thermal_tolerance_range,2.5-5C
W-Asc-173900,dicarpa insinuosa,thermal_tolerance_range,2.5-5C
W-Asc-183126,dicarpa pacifica,thermal_tolerance_range,5-7.5C
W-Asc-173895,dicarpa tricostata,thermal_tolerance_range,2.5-5C
W-Asc-250663,eusynstyela latericius,thermal_tolerance_range,5-7.5C
W-Asc-103893,kukenthalia borealis,thermal_tolerance_range,7.5-10C
W-Asc-250827,metandrocarpa dura,thermal_tolerance_range,7.5-10C
W-Asc-250836,metandrocarpa taylori,thermal_tolerance_range,>15C
W-Asc-250946,molguloides vitrea,thermal_tolerance_range,10-15C
W-Asc-250972,paramolgula gregaria,thermal_tolerance_range,>15C
W-Asc-250975,pareugyrioides exigua,thermal_tolerance_range,7.5-10C
W-Asc-250976,pareugyrioides galatheae,thermal_tolerance_range,0-2.5C
W-Asc-103811,protomolgula bythia,thermal_tolerance_range,0-2.5C
W-Asc-250062,bathypera ovoida,thermal_tolerance_range,10-15C
W-Asc-173846,bathypera splendens,thermal_tolerance_range,5-7.5C
W-Asc-103813,bathypyura celata,thermal_tolerance_range,0-2.5C
W-Asc-103814,boltenia echinata,thermal_tolerance_range,7.5-10C
W-Asc-103815,boltenia ovifera,thermal_tolerance_range,10-15C
W-Asc-250073,boltenia villosa,thermal_tolerance_range,2.5-5C
W-Asc-250391,culeolus antarcticus,thermal_tolerance_range,0-2.5C
W-Asc-250396,culeolus herdmani,thermal_tolerance_range,7.5-10C
W-Asc-250404,culeolus recumbens,thermal_tolerance_range,0-2.5C
W-Asc-103825,culeolus suhmi,thermal_tolerance_range,0-2.5C
W-Asc-250674,halocynthia aurantium,thermal_tolerance_range,10-15C
W-Asc-250677,halocynthia igaboja,thermal_tolerance_range,2.5-5C
W-Asc-103828,halocynthia pyriformis,thermal_tolerance_range,10-15C
W-Asc-103829,halocynthia spinosa,thermal_tolerance_range,10-15C
SLB-38611,herdmania insolita,thermal_tolerance_range,0-2.5C
W-Asc-103830,herdmania momus,thermal_tolerance_range,7.5-10C
W-Asc-103837,microcosmus claudicans,thermal_tolerance_range,10-15C
W-Asc-250845,microcosmus helleri,thermal_tolerance_range,2.5-5C
W-Asc-173771,pyura bouvetensis,thermal_tolerance_range,0-2.5C
W-Asc-173774,pyura discoveryi,thermal_tolerance_range,2.5-5C
W-Asc-251263,pyura elongata,thermal_tolerance_range,10-15C
W-Asc-103850,pyura gangelion,thermal_tolerance_range,5-7.5C
W-Asc-173788,pyura georgiana,thermal_tolerance_range,2.5-5C
W-Asc-251266,pyura haustor,thermal_tolerance_range,5-7.5C
W-Asc-251272,pyura irregularis,thermal_tolerance_range,5-7.5C
W-Asc-251275,pyura legumen,thermal_tolerance_range,10-15C
W-Asc-251280,pyura lycoperdon,thermal_tolerance_range,2.5-5C
W-Asc-103851,pyura microcosmus,thermal_tolerance_range,2.5-5C
W-Asc-173793,pyura obesa,thermal_tolerance_range,>15C
W-Asc-251288,pyura paessleri,thermal_tolerance_range,10-15C
W-Asc-251291,pyura pilosa,thermal_tolerance_range,>15C
W-Asc-173779,pyura setosa,thermal_tolerance_range,0-2.5C
W-Asc-173785,pyura squamata,thermal_tolerance_range,>15C
W-Asc-103852,pyura squamulosa,thermal_tolerance_range,0-2.5C
W-Asc-215927,pyura stolonifera,thermal_tolerance_range,7.5-10C
W-Asc-103853,pyura tessellata,thermal_tolerance_range,5-7.5C
W-Asc-173796,pyura tunica,thermal_tolerance_range,2.5-5C
W-Asc-173978,alloeocarpa incrustans,thermal_tolerance_range,10-15C
W-Asc-103858,bathystyeloides laubieri,thermal_tolerance_range,0-2.5C
W-Asc-250106,botryllus stewartensis,thermal_tolerance_range,7.5-10C
W-Asc-173908,cnemidocarpa barbata,thermal_tolerance_range,>15C
W-Asc-103865,cnemidocarpa bythia,thermal_tolerance_range,0-2.5C
W-Asc-103868,cnemidocarpa devia,thermal_tolerance_range,7.5-10C
W-Asc-103869,cnemidocarpa digonas,thermal_tolerance_range,0-2.5C
W-Asc-173855,cnemidocarpa drygalskii,thermal_tolerance_range,>15C
W-Asc-103870,cnemidocarpa finmarkiensis,thermal_tolerance_range,2.5-5C
W-Asc-250343,cnemidocarpa floccosa,thermal_tolerance_range,5-7.5C
W-Asc-250345,cnemidocarpa intestinata,thermal_tolerance_range,2.5-5C
W-Asc-250356,cnemidocarpa ohlini,thermal_tolerance_range,7.5-10C
W-Asc-250359,cnemidocarpa pedata,thermal_tolerance_range,10-15C
W-Asc-173862,cnemidocarpa pfefferi,thermal_tolerance_range,2.5-5C
W-Asc-250966,oligocarpa megalorchis,thermal_tolerance_range,10-15C
W-Asc-103894,pelonaia corrugata,thermal_tolerance_range,10-15C
SLB-30134,nymphon stromi,thermal_tolerance_range,10-15C
W-Pyc-240326,nymphon subtile,thermal_tolerance_range,10-15C
W-Pyc-240366,nymphon surinamense,thermal_tolerance_range,0-2.5C
W-Tha-137250,pyrosoma atlanticum,thermal_tolerance_range,>15C
W-Tha-137256,brooksia rostrata,thermal_tolerance_range,10-15C
W-Tha-137260,cyclosalpa pinnata,thermal_tolerance_range,10-15C
W-Pyc-239867,pycnogonum litorale,thermal_tolerance_range,2.5-5C
W-Pyc-239429,pycnogonum magnirostrum,thermal_tolerance_range,2.5-5C
W-Pyc-134745,pycnogonum nodulosum,thermal_tolerance_range,7.5-10C
W-Pyc-173594,pycnogonum platylophum,thermal_tolerance_range,5-7.5C
W-Asc-250995,polycarpa albatrossi,thermal_tolerance_range,0-2.5C
W-Asc-250997,polycarpa argentata,thermal_tolerance_range,7.5-10C
W-Asc-251001,polycarpa aurata,thermal_tolerance_range,2.5-5C
W-Asc-251013,polycarpa decipiens,thermal_tolerance_range,5-7.5C
W-Asc-103902,polycarpa fibrosa,thermal_tolerance_range,5-7.5C
W-Asc-103903,polycarpa gracilis,thermal_tolerance_range,2.5-5C
W-Asc-215948,polycarpa mytiligera,thermal_tolerance_range,2.5-5C
W-Asc-215951,polycarpa papillata,thermal_tolerance_range,5-7.5C
W-Asc-251051,polycarpa pigmentata,thermal_tolerance_range,2.5-5C
W-Asc-103909,polycarpa pomaria,thermal_tolerance_range,2.5-5C
W-Asc-251070,polycarpa stirpes,thermal_tolerance_range,0-2.5C
W-Asc-173973,polyzoa opuntia,thermal_tolerance_range,10-15C
SLB-181746,chorizocormus reticulatus,thermal_tolerance_range,10-15C
W-Asc-251369,stolonica australis,thermal_tolerance_range,5-7.5C
W-Asc-251372,stolonica duploplicata,thermal_tolerance_range,2.5-5C
W-Asc-103925,styela calva,thermal_tolerance_range,0-2.5C
W-Asc-103927,styela chaini,thermal_tolerance_range,5-7.5C
W-Asc-103928,styela charcoti,thermal_tolerance_range,2.5-5C
W-Asc-103930,styela coriacea,thermal_tolerance_range,7.5-10C
W-Asc-103931,styela crinita,thermal_tolerance_range,0-2.5C
W-Asc-103933,styela gibbsii,thermal_tolerance_range,5-7.5C
W-Asc-173965,styela glans,thermal_tolerance_range,>15C
W-Asc-251401,styela magalhaensis,thermal_tolerance_range,7.5-10C
W-Asc-173971,styela materna,thermal_tolerance_range,>15C
SLB-39170,styela milleri,thermal_tolerance_range,>15C
W-Asc-240756,styela montereyensis,thermal_tolerance_range,5-7.5C
SLB-97301,cnemidocarpa nordenskjoldi,thermal_tolerance_range,10-15C
W-Asc-251409,styela paessleri,thermal_tolerance_range,7.5-10C
W-Asc-103939,styela similis,thermal_tolerance_range,7.5-10C
W-Asc-173969,styela squamosa,thermal_tolerance_range,>15C
W-Asc-251417,styela tenuibranchia,thermal_tolerance_range,0-2.5C
W-Asc-173970,styela wandeli,thermal_tolerance_range,2.5-5C
SLB-55807,dolioletta gegenbaueri,thermal_tolerance_range,>15C
W-Pyc-134694,nymphon leptocheles,thermal_tolerance_range,2.5-5C
W-Pyc-173434,nymphon lomani,thermal_tolerance_range,5-7.5C
W-Pyc-173436,nymphon longicollum,thermal_tolerance_range,0-2.5C
W-Pyc-173441,nymphon longicoxa,thermal_tolerance_range,2.5-5C
W-Pyc-134696,nymphon longitarse,thermal_tolerance_range,10-15C
W-Pyc-134697,nymphon macronyx,thermal_tolerance_range,10-15C
W-Pyc-150523,nymphon macrum,thermal_tolerance_range,10-15C
W-Pyc-173452,nymphon mendosum,thermal_tolerance_range,0-2.5C
W-Pyc-134701,nymphon microrhynchum,thermal_tolerance_range,0-2.5C
W-Pyc-240013,nymphon molleri,thermal_tolerance_range,5-7.5C
W-Pyc-173458,nymphon multidens,thermal_tolerance_range,0-2.5C
W-Pyc-173470,nymphon neumayri,thermal_tolerance_range,0-2.5C
W-Pyc-173477,nymphon pagophilum,thermal_tolerance_range,0-2.5C
W-Pyc-173480,nymphon paucidens,thermal_tolerance_range,5-7.5C
W-Pyc-239872,nymphon pixellae,thermal_tolerance_range,7.5-10C
W-Pyc-173500,nymphon proceroides,thermal_tolerance_range,0-2.5C
W-Pyc-173502,nymphon proximum,thermal_tolerance_range,0-2.5C
SLB-30108,nymphon rubrum,thermal_tolerance_range,2.5-5C
W-Pyc-134708,nymphon sluiteri,thermal_tolerance_range,2.5-5C
W-Tha-137272,salpa fusiformis,thermal_tolerance_range,>15C
W-Tha-137275,soestia zonaria,thermal_tolerance_range,10-15C
W-Tha-137279,thalia democratica,thermal_tolerance_range,>15C
W-Tha-137281,thetys vagina,thermal_tolerance_range,10-15C
W-Pyc-134712,nymphon tenellum,thermal_tolerance_range,5-7.5C
W-Pyc-173516,nymphon tenuipes,thermal_tolerance_range,0-2.5C
W-Pyc-173523,nymphon typhlops,thermal_tolerance_range,2.5-5C
W-Pyc-173532,pentanymphon antarcticum,thermal_tolerance_range,0-2.5C
W-Pyc-134714,anoplodactylus angulatus,thermal_tolerance_range,7.5-10C
W-Pyc-240177,anoplodactylus arescus,thermal_tolerance_range,0-2.5C
W-Pyc-173550,anoplodactylus australis,thermal_tolerance_range,>15C
W-Pyc-240169,anoplodactylus erectus,thermal_tolerance_range,10-15C
W-Pyc-240033,anoplodactylus longiceps,thermal_tolerance_range,5-7.5C
W-Pyc-240049,anoplodactylus monotrema,thermal_tolerance_range,2.5-5C
W-Pyc-134723,anoplodactylus petiolatus,thermal_tolerance_range,5-7.5C
W-Pyc-134725,anoplodactylus pygmaeus,thermal_tolerance_range,10-15C
W-Pyc-239664,anoplodactylus tenuicorpus,thermal_tolerance_range,0-2.5C
W-Pyc-134730,anoplodactylus virescens,thermal_tolerance_range,5-7.5C
W-Pyc-239846,anoplodactylus viridintestinalis,thermal_tolerance_range,>15C
W-Pyc-239570,pallenopsis buphtalmus,thermal_tolerance_range,2.5-5C
W-Pyc-239762,pallenopsis hodgsoni,thermal_tolerance_range,0-2.5C
W-Pyc-239763,pallenopsis hoeki,thermal_tolerance_range,5-7.5C
W-Pyc-239880,pallenopsis kupei,thermal_tolerance_range,10-15C
SLB-30328,pallenopsis longiseta,thermal_tolerance_range,0-2.5C
W-Pyc-239970,pallenopsis notiosa,thermal_tolerance_range,2.5-5C
W-Pyc-239988,pallenopsis obliqua,thermal_tolerance_range,10-15C
W-Pyc-240108,pallenopsis patagonica,thermal_tolerance_range,7.5-10C
W-Pyc-240119,pallenopsis pilosa,thermal_tolerance_range,2.5-5C
W-Pyc-240270,pallenopsis spinipes,thermal_tolerance_range,2.5-5C
SLB-30361,pallenopsis tritonis,thermal_tolerance_range,2.5-5C
W-Pyc-240390,pallenopsis vanhoeffeni,thermal_tolerance_range,2.5-5C
W-Pyc-240402,pallenopsis villosa,thermal_tolerance_range,0-2.5C
W-Pyc-240403,pallenopsis virgata,thermal_tolerance_range,10-15C
W-Pyc-134741,phoxichilidium femoratum,thermal_tolerance_range,5-7.5C
W-Pyc-173575,pentapycnon charcoti,thermal_tolerance_range,0-2.5C
W-Pyc-240364,pycnogonum aurilineatum,thermal_tolerance_range,7.5-10C
W-Pyc-173580,pycnogonum diceros,thermal_tolerance_range,2.5-5C
W-Pyc-173586,pycnogonum gaini,thermal_tolerance_range,2.5-5C
W-Pyc-240277,pycnogonum stearnsi,thermal_tolerance_range,10-15C
W-Pyc-240310,pycnogonum tuberculatum,thermal_tolerance_range,10-15C
W-Pyc-173268,rhynchothorax australis,thermal_tolerance_range,7.5-10C
W-Pyc-239888,achelia alaskensis,thermal_tolerance_range,5-7.5C
W-Pyc-240271,achelia assimilis,thermal_tolerance_range,>15C
W-Pyc-134598,achelia borealis,thermal_tolerance_range,>15C
W-Pyc-172858,achelia communis,thermal_tolerance_range,2.5-5C
W-Pyc-240006,achelia dohrni,thermal_tolerance_range,7.5-10C
W-Pyc-134599,achelia echinata,thermal_tolerance_range,7.5-10C
W-Pyc-172860,achelia hoekii,thermal_tolerance_range,0-2.5C
W-Pyc-134600,achelia laevis,thermal_tolerance_range,0-2.5C
W-Pyc-239549,achelia latifrons,thermal_tolerance_range,7.5-10C
W-Pyc-240194,achelia pribilofensis,thermal_tolerance_range,10-15C
W-Pyc-158475,achelia scabra,thermal_tolerance_range,2.5-5C
W-Pyc-172863,achelia serratipalpis,thermal_tolerance_range,0-2.5C
W-Pyc-158476,achelia spinosa,thermal_tolerance_range,10-15C
W-Pyc-172868,ammothea allopodes,thermal_tolerance_range,0-2.5C
W-Pyc-172904,ammothea calmani,thermal_tolerance_range,0-2.5C
W-Pyc-172906,ammothea carolinensis,thermal_tolerance_range,2.5-5C
W-Pyc-172907,ammothea clausi,thermal_tolerance_range,2.5-5C
W-Pyc-172915,ammothea gigantea,thermal_tolerance_range,2.5-5C
W-Pyc-172922,ammothea longispina,thermal_tolerance_range,>15C
W-Pyc-239425,ammothea magniceps,thermal_tolerance_range,>15C
W-Pyc-172937,ammothea spinosa,thermal_tolerance_range,7.5-10C
W-Pyc-172938,ammothea striata,thermal_tolerance_range,5-7.5C
W-Pyc-134614,ammothella longipes,thermal_tolerance_range,5-7.5C
W-Pyc-240053,ascorhynchus cooki,thermal_tolerance_range,0-2.5C
W-Pyc-239882,ascorhynchus glaberrimus,thermal_tolerance_range,10-15C
W-Pyc-239506,ascorhynchus japonicus,thermal_tolerance_range,>15C
W-Pyc-172960,austroraptus calcaratus,thermal_tolerance_range,0-2.5C
W-Pyc-172962,austroraptus juvenilis,thermal_tolerance_range,0-2.5C
W-Pyc-172967,austroraptus praecox,thermal_tolerance_range,0-2.5C
W-Pyc-172975,cilunculus cactoides,thermal_tolerance_range,7.5-10C
W-Pyc-239727,cilunculus sewelli,thermal_tolerance_range,>15C
W-Pyc-239576,dromedopycnon acanthus,thermal_tolerance_range,>15C
W-Pyc-173212,colossendeis scoresbii,thermal_tolerance_range,10-15C
W-Pyc-173215,colossendeis scotti,thermal_tolerance_range,2.5-5C
W-Pyc-173222,colossendeis tortipalpis,thermal_tolerance_range,10-15C
W-Pyc-173225,colossendeis wilsoni,thermal_tolerance_range,0-2.5C
W-Pyc-173243,decolopoda australis,thermal_tolerance_range,2.5-5C
W-Pyc-173246,dodecolopoda mawsoni,thermal_tolerance_range,0-2.5C
W-Pyc-239761,hedgpethia chitinosa,thermal_tolerance_range,>15C
W-Msc-342334,hapalochlaena maculosa,thermal_tolerance_range,7.5-10C
W-Pyc-239921,scipiolus plumosus,thermal_tolerance_range,10-15C
W-Pyc-239658,sericosura venticola,thermal_tolerance_range,2.5-5C
W-Pyc-172990,tanystylum cavidorsum,thermal_tolerance_range,>15C
W-Pyc-240357,tanystylum duospinum,thermal_tolerance_range,>15C
SLB-29559,tanystylum grossifemora,thermal_tolerance_range,10-15C
W-Pyc-172994,tanystylum neorhetum,thermal_tolerance_range,10-15C
SLB-29572,tanystylum oculospinosum,thermal_tolerance_range,10-15C
W-Pyc-239626,tanystylum oedinotum,thermal_tolerance_range,10-15C
W-Pyc-134635,tanystylum orbiculare,thermal_tolerance_range,10-15C
W-Pyc-172996,tanystylum styligerum,thermal_tolerance_range,10-15C
W-Pyc-173003,austrodecus breviceps,thermal_tolerance_range,>15C
W-Pyc-173006,austrodecus calcaricauda,thermal_tolerance_range,0-2.5C
W-Pyc-173010,austrodecus crenatum,thermal_tolerance_range,0-2.5C
W-Pyc-173012,austrodecus curtipes,thermal_tolerance_range,7.5-10C
W-Pyc-173015,austrodecus fagei,thermal_tolerance_range,0-2.5C
W-Pyc-173017,austrodecus glabrum,thermal_tolerance_range,0-2.5C
W-Pyc-173018,austrodecus glaciale,thermal_tolerance_range,2.5-5C
W-Pyc-239817,austrodecus simulans,thermal_tolerance_range,2.5-5C
W-Pyc-173029,pantopipetta australis,thermal_tolerance_range,>15C
W-Pyc-134640,pantopipetta longituberculata,thermal_tolerance_range,2.5-5C
W-Pyc-239465,anoropallene palpida,thermal_tolerance_range,10-15C
W-Pyc-173035,austropallene brachyura,thermal_tolerance_range,0-2.5C
W-Pyc-173039,austropallene calmani,thermal_tolerance_range,2.5-5C
W-Pyc-173040,austropallene cornigera,thermal_tolerance_range,2.5-5C
W-Pyc-173041,austropallene cristata,thermal_tolerance_range,2.5-5C
W-Pyc-173042,austropallene gracilipes,thermal_tolerance_range,0-2.5C
W-Pyc-173048,austropallene tibicina,thermal_tolerance_range,7.5-10C
W-Pyc-134642,callipallene acus,thermal_tolerance_range,7.5-10C
W-Pyc-134643,callipallene brevirostris,thermal_tolerance_range,10-15C
W-Pyc-239456,callipallene californiensis,thermal_tolerance_range,10-15C
W-Pyc-173051,callipallene margarita,thermal_tolerance_range,10-15C
W-Pyc-239812,oropallene dimorpha,thermal_tolerance_range,>15C
W-Pyc-240032,propallene longiceps,thermal_tolerance_range,10-15C
W-Pyc-134659,colossendeis angusta,thermal_tolerance_range,>15C
W-Pyc-173155,colossendeis australis,thermal_tolerance_range,5-7.5C
W-Pyc-134662,colossendeis clavata,thermal_tolerance_range,5-7.5C
W-Pyc-134663,colossendeis colossea,thermal_tolerance_range,5-7.5C
W-Pyc-134664,colossendeis cucurbita,thermal_tolerance_range,0-2.5C
W-Pyc-173171,colossendeis drakei,thermal_tolerance_range,7.5-10C
W-Pyc-173183,colossendeis hoeki,thermal_tolerance_range,>15C
W-Pyc-240069,colossendeis korotkevitschi,thermal_tolerance_range,2.5-5C
W-Pyc-173193,colossendeis longirostris,thermal_tolerance_range,5-7.5C
W-Pyc-173197,colossendeis media,thermal_tolerance_range,0-2.5C
W-Pyc-173198,colossendeis megalonyx,thermal_tolerance_range,10-15C
W-Pyc-134667,colossendeis minor,thermal_tolerance_range,>15C
W-Pyc-134668,colossendeis minuta,thermal_tolerance_range,10-15C
W-Pyc-134669,colossendeis proboscidea,thermal_tolerance_range,10-15C
W-Pyc-173208,colossendeis robusta,thermal_tolerance_range,2.5-5C
W-Pyc-240003,hedgpethia dofleini,thermal_tolerance_range,10-15C
W-Pyc-173273,endeis australis,thermal_tolerance_range,5-7.5C
