class,order,family,genus,species,taxon,gapfill,match_rank,vuln_gf_id
myxini,myxiniformes,myxinidae,myxine,myxine affinis,fish,family,NA,19454
myxini,myxiniformes,myxinidae,myxine,myxine australis,fish,family,NA,19455
myxini,myxiniformes,myxinidae,myxine,myxine capensis,fish,family,NA,19456
myxini,myxiniformes,myxinidae,myxine,myxine circifrons,fish,family,NA,19457
myxini,myxiniformes,myxinidae,myxine,myxine debueni,fish,family,NA,19458
myxini,myxiniformes,myxinidae,myxine,myxine dorsum,fish,family,NA,19459
myxini,myxiniformes,myxinidae,myxine,myxine fernholmi,fish,family,NA,19460
myxini,myxiniformes,myxinidae,myxine,myxine formosana,fish,family,NA,19461
myxini,myxiniformes,myxinidae,myxine,myxine garmani,fish,family,NA,19462
myxini,myxiniformes,myxinidae,myxine,myxine glutinosa,fish,family,NA,19463
myxini,myxiniformes,myxinidae,myxine,myxine hubbsi,fish,family,NA,19464
myxini,myxiniformes,myxinidae,myxine,myxine hubbsoides,fish,family,NA,19465
myxini,myxiniformes,myxinidae,myxine,myxine ios,fish,family,NA,19466
myxini,myxiniformes,myxinidae,myxine,myxine jespersenae,fish,family,NA,19467
myxini,myxiniformes,myxinidae,myxine,myxine knappi,fish,family,NA,19468
myxini,myxiniformes,myxinidae,myxine,myxine kuoi,fish,family,NA,19469
myxini,myxiniformes,myxinidae,myxine,myxine limosa,fish,family,NA,19470
myxini,myxiniformes,myxinidae,myxine,myxine mccoskeri,fish,family,NA,19471
myxini,myxiniformes,myxinidae,myxine,myxine mcmillanae,fish,family,NA,19472
myxini,myxiniformes,myxinidae,myxine,myxine paucidens,fish,family,NA,19473
myxini,myxiniformes,myxinidae,myxine,myxine pequenoi,fish,family,NA,19474
myxini,myxiniformes,myxinidae,myxine,myxine robinsorum,fish,family,NA,19475
myxini,myxiniformes,myxinidae,myxine,myxine sotoi,fish,family,NA,19476
demospongiae,poecilosclerida,hymedesmiidae,myxodoryx,myxodoryx hanitschi,sponges,none,class,19477
demospongiae,poecilosclerida,hymedesmiidae,myxodoryx,myxodoryx jogashimensis,sponges,none,class,19478
polychaeta,phyllodocida,nereididae,namalycastis,namalycastis abiuma,polychaetes,none,family,19479
polychaeta,phyllodocida,nereididae,namalycastis,namalycastis arista,polychaetes,none,family,19480
polychaeta,phyllodocida,nereididae,namalycastis,namalycastis borealis,polychaetes,none,family,19481
polychaeta,phyllodocida,nereididae,namalycastis,namalycastis brevicornis,polychaetes,none,family,19482
polychaeta,phyllodocida,nereididae,namalycastis,namalycastis caetensis,polychaetes,none,family,19483
polychaeta,phyllodocida,nereididae,namalycastis,namalycastis elobeyensis,polychaetes,none,family,19484
polychaeta,phyllodocida,nereididae,namalycastis,namalycastis fauveli,polychaetes,none,family,19485
polychaeta,phyllodocida,nereididae,namalycastis,namalycastis glasbyi,polychaetes,none,family,19486
polychaeta,phyllodocida,nereididae,namalycastis,namalycastis hawaiiensis,polychaetes,none,family,19487
polychaeta,phyllodocida,nereididae,namalycastis,namalycastis indica,polychaetes,none,family,19488
polychaeta,phyllodocida,nereididae,namalycastis,namalycastis jaya,polychaetes,none,family,19489
polychaeta,phyllodocida,nereididae,namalycastis,namalycastis kartaboensis,polychaetes,none,family,19490
polychaeta,phyllodocida,nereididae,namalycastis,namalycastis macroplatis,polychaetes,none,family,19491
polychaeta,phyllodocida,nereididae,namalycastis,namalycastis meraukensis,polychaetes,none,family,19492
polychaeta,phyllodocida,nereididae,namalycastis,namalycastis multiseta,polychaetes,none,family,19493
polychaeta,phyllodocida,nereididae,namalycastis,namalycastis nicoleae,polychaetes,none,family,19494
polychaeta,phyllodocida,nereididae,namalycastis,namalycastis rhodochorde,polychaetes,none,family,19495
polychaeta,phyllodocida,nereididae,namalycastis,namalycastis rigida,polychaetes,none,family,19496
polychaeta,phyllodocida,nereididae,namalycastis,namalycastis senegalensis,polychaetes,none,family,19497
polychaeta,phyllodocida,nereididae,namanereis,namanereis amboinensis,polychaetes,none,family,19498
polychaeta,phyllodocida,nereididae,namanereis,namanereis augeneri,polychaetes,none,family,19499
polychaeta,phyllodocida,nereididae,namanereis,namanereis littoralis,polychaetes,none,family,19500
polychaeta,phyllodocida,nereididae,namanereis,namanereis malaitae,polychaetes,none,family,19501
polychaeta,phyllodocida,nereididae,namanereis,namanereis occulta,polychaetes,none,family,19502
polychaeta,phyllodocida,nereididae,namanereis,namanereis pontica,polychaetes,none,family,19503
polychaeta,phyllodocida,nereididae,namanereis,namanereis quadraticeps,polychaetes,none,family,19504
polychaeta,phyllodocida,nereididae,namanereis,namanereis riojai,polychaetes,none,family,19505
polychaeta,phyllodocida,nereididae,namanereis,namanereis socotrensis,polychaetes,none,family,19506
polychaeta,phyllodocida,nereididae,namanereis,namanereis sublittoralis,polychaetes,none,family,19507
actinopterygii,myctophiformes,myctophidae,nannobrachium,nannobrachium achirus,fish,family,NA,19508
actinopterygii,myctophiformes,myctophidae,nannobrachium,nannobrachium atrum,fish,family,NA,19509
actinopterygii,myctophiformes,myctophidae,nannobrachium,nannobrachium bristori,fish,family,NA,19510
actinopterygii,myctophiformes,myctophidae,nannobrachium,nannobrachium crypticum,fish,family,NA,19511
actinopterygii,myctophiformes,myctophidae,nannobrachium,nannobrachium cuprarium,fish,family,NA,19512
actinopterygii,myctophiformes,myctophidae,nannobrachium,nannobrachium fernae,fish,family,NA,19513
actinopterygii,myctophiformes,myctophidae,nannobrachium,nannobrachium gibbsi,fish,family,NA,19514
actinopterygii,myctophiformes,myctophidae,nannobrachium,nannobrachium hawaiiensis,fish,family,NA,19515
actinopterygii,myctophiformes,myctophidae,nannobrachium,nannobrachium idostigma,fish,family,NA,19516
actinopterygii,myctophiformes,myctophidae,nannobrachium,nannobrachium indicum,fish,family,NA,19517
actinopterygii,myctophiformes,myctophidae,nannobrachium,nannobrachium isaacsi,fish,family,NA,19518
actinopterygii,myctophiformes,myctophidae,nannobrachium,nannobrachium lineatum,fish,family,NA,19519
actinopterygii,myctophiformes,myctophidae,nannobrachium,nannobrachium nigrum,fish,family,NA,19520
actinopterygii,myctophiformes,myctophidae,nannobrachium,nannobrachium phyllisae,fish,family,NA,19521
actinopterygii,myctophiformes,myctophidae,nannobrachium,nannobrachium regale,fish,family,NA,19522
actinopterygii,myctophiformes,myctophidae,nannobrachium,nannobrachium ritteri,fish,family,NA,19523
actinopterygii,myctophiformes,myctophidae,nannobrachium,nannobrachium wisneri,fish,family,NA,19524
actinopterygii,syngnathiformes,syngnathidae,nannocampus,nannocampus elegans,fish,family,NA,19525
actinopterygii,syngnathiformes,syngnathidae,nannocampus,nannocampus lindemanensis,fish,family,NA,19526
actinopterygii,syngnathiformes,syngnathidae,nannocampus,nannocampus pictus,fish,family,NA,19527
actinopterygii,syngnathiformes,syngnathidae,nannocampus,nannocampus subosseus,fish,family,NA,19528
actinopterygii,syngnathiformes,syngnathidae,nannocampus,nannocampus weberi,fish,family,NA,19529
ophiuroidea,amphilepidida,amphiuridae,nannophiura,nannophiura lagani,echinoderms,family,NA,19530
actinopterygii,perciformes,blenniidae,nannosalarias,nannosalarias nativitatis,fish,family,NA,19531
crinoidea,comatulida,antedonidae,nanometra,nanometra bowersi,echinoderms,family,NA,19532
crinoidea,comatulida,antedonidae,nanometra,nanometra clymene,echinoderms,family,NA,19533
crinoidea,comatulida,antedonidae,nanometra,nanometra duala,echinoderms,family,NA,19534
crinoidea,comatulida,antedonidae,nanometra,nanometra johnstoni,echinoderms,family,NA,19535
mammalia,sirenia,dugongidae,nanosiren,nanosiren garciae,marine_mammals,family,NA,19536
mammalia,sirenia,dugongidae,nanosiren,nanosiren sanchezi,marine_mammals,family,NA,19537
bivalvia,ostreida,ostreidae,nanostrea,nanostrea pinnicola,molluscs,family,NA,19538
gastropoda,trochida,trochidae,nanula,nanula flindersi,molluscs,family,NA,19539
gastropoda,trochida,trochidae,nanula,nanula galbina,molluscs,family,NA,19540
gastropoda,trochida,trochidae,nanula,nanula tasmanica,molluscs,family,NA,19541
gastropoda,neogastropoda,muricidae,naquetia,naquetia barclayi,molluscs,family,NA,19542
gastropoda,neogastropoda,muricidae,naquetia,naquetia cumingii,molluscs,family,NA,19543
gastropoda,neogastropoda,muricidae,naquetia,naquetia fosteri,molluscs,family,NA,19544
gastropoda,neogastropoda,muricidae,naquetia,naquetia jickelii,molluscs,family,NA,19545
gastropoda,neogastropoda,muricidae,naquetia,naquetia manwaii,molluscs,family,NA,19546
gastropoda,neogastropoda,muricidae,naquetia,naquetia rhondae,molluscs,family,NA,19547
gastropoda,neogastropoda,muricidae,naquetia,naquetia triqueter,molluscs,family,NA,19548
gastropoda,neogastropoda,muricidae,naquetia,naquetia vokesae,molluscs,family,NA,19549
elasmobranchii,torpediniformes,narcinidae,narcine,narcine atzi,elasmobranchs,none,family,19550
elasmobranchii,torpediniformes,narcinidae,narcine,narcine baliensis,elasmobranchs,none,family,19551
elasmobranchii,torpediniformes,narcinidae,narcine,narcine bancroftii,elasmobranchs,none,family,19552
elasmobranchii,torpediniformes,narcinidae,narcine,narcine brasiliensis,elasmobranchs,none,family,19553
elasmobranchii,torpediniformes,narcinidae,narcine,narcine brevilabiata,elasmobranchs,none,family,19554
elasmobranchii,torpediniformes,narcinidae,narcine,narcine brunnea,elasmobranchs,none,family,19555
elasmobranchii,torpediniformes,narcinidae,narcine,narcine entemedor,elasmobranchs,none,family,19556
elasmobranchii,torpediniformes,narcinidae,narcine,narcine insolita,elasmobranchs,none,family,19557
elasmobranchii,torpediniformes,narcinidae,narcine,narcine lasti,elasmobranchs,none,family,19558
elasmobranchii,torpediniformes,narcinidae,narcine,narcine leoparda,elasmobranchs,none,family,19559
elasmobranchii,torpediniformes,narcinidae,narcine,narcine lingula,elasmobranchs,none,family,19560
elasmobranchii,torpediniformes,narcinidae,narcine,narcine maculata,elasmobranchs,none,family,19561
elasmobranchii,torpediniformes,narcinidae,narcine,narcine nelsoni,elasmobranchs,none,family,19562
elasmobranchii,torpediniformes,narcinidae,narcine,narcine oculifera,elasmobranchs,none,family,19563
elasmobranchii,torpediniformes,narcinidae,narcine,narcine ornata,elasmobranchs,none,family,19564
elasmobranchii,torpediniformes,narcinidae,narcine,narcine prodorsalis,elasmobranchs,none,family,19565
elasmobranchii,torpediniformes,narcinidae,narcine,narcine rierai,elasmobranchs,none,family,19566
elasmobranchii,torpediniformes,narcinidae,narcine,narcine tasmaniensis,elasmobranchs,none,family,19567
elasmobranchii,torpediniformes,narcinidae,narcine,narcine timlei,elasmobranchs,none,family,19568
elasmobranchii,torpediniformes,narcinidae,narcine,narcine vermiculatus,elasmobranchs,none,family,19569
elasmobranchii,torpediniformes,narcinidae,narcine,narcine westraliensis,elasmobranchs,none,family,19570
elasmobranchii,torpediniformes,narcinidae,narcinops,narcinops tasmaniensis,elasmobranchs,none,family,19571
elasmobranchii,torpediniformes,narkidae,narke,narke capensis,elasmobranchs,none,family,19572
elasmobranchii,torpediniformes,narkidae,narke,narke dipterygia,elasmobranchs,none,family,19573
elasmobranchii,torpediniformes,narkidae,narke,narke japonica,elasmobranchs,none,family,19574
demospongiae,dictyoceratida,thorectidae,narrabeena,narrabeena lamellata,sponges,none,class,19575
demospongiae,dictyoceratida,thorectidae,narrabeena,narrabeena nigra,sponges,none,class,19576
cephalopoda,oegopsida,neoteuthidae,narrowteuthis,narrowteuthis nesisi,cephalopods,none,species,19577
actinopterygii,perciformes,acanthuridae,naso,naso annulatus,fish,genus,NA,19578
actinopterygii,perciformes,acanthuridae,naso,naso brachycentron,fish,genus,NA,19579
actinopterygii,perciformes,acanthuridae,naso,naso brevirostris,fish,genus,NA,19580
actinopterygii,perciformes,acanthuridae,naso,naso caeruleacauda,fish,genus,NA,19581
actinopterygii,perciformes,acanthuridae,naso,naso caesius,fish,genus,NA,19582
actinopterygii,perciformes,acanthuridae,naso,naso elegans,fish,genus,NA,19583
actinopterygii,perciformes,acanthuridae,naso,naso fageni,fish,genus,NA,19584
actinopterygii,perciformes,acanthuridae,naso,naso hexacanthus,fish,genus,NA,19585
actinopterygii,perciformes,acanthuridae,naso,naso lituratus,fish,genus,NA,19586
actinopterygii,perciformes,acanthuridae,naso,naso lopezi,fish,genus,NA,19587
actinopterygii,perciformes,acanthuridae,naso,naso maculatus,fish,genus,NA,19588
actinopterygii,perciformes,acanthuridae,naso,naso mcdadei,fish,genus,NA,19589
actinopterygii,perciformes,acanthuridae,naso,naso minor,fish,genus,NA,19590
actinopterygii,perciformes,acanthuridae,naso,naso reticulatus,fish,genus,NA,19591
actinopterygii,perciformes,acanthuridae,naso,naso tergus,fish,genus,NA,19592
actinopterygii,perciformes,acanthuridae,naso,naso thynnoides,fish,genus,NA,19593
actinopterygii,perciformes,acanthuridae,naso,naso tonganus,fish,genus,NA,19594
actinopterygii,perciformes,acanthuridae,naso,naso tuberosus,fish,genus,NA,19595
actinopterygii,perciformes,acanthuridae,naso,naso unicolor,fish,genus,NA,19596
actinopterygii,perciformes,acanthuridae,naso,naso unicornis,fish,genus,NA,19597
actinopterygii,perciformes,acanthuridae,naso,naso vlamingii,fish,none,species,19598
elasmobranchii,carcharhiniformes,carcharhinidae,nasolamia,nasolamia velox,elasmobranchs,none,family,19599
bivalvia,adapedonta,pharidae,nasopharus,nasopharus elegans,molluscs,family,NA,19600
bivalvia,adapedonta,pharidae,nasopharus,nasopharus nasutus,molluscs,family,NA,19601
gastropoda,neogastropoda,muricidae,nassa,nassa francolina,molluscs,family,NA,19602
gastropoda,neogastropoda,muricidae,nassa,nassa serta,molluscs,family,NA,19603
gastropoda,neogastropoda,muricidae,nassa,nassa situla,molluscs,family,NA,19604
gastropoda,neogastropoda,muricidae,nassa,nassa tuamotuensis,molluscs,family,NA,19605
reptilia,testudines,cheloniidae,natator,natator depressa,reptiles,none,species,19606
bivalvia,myida,teredinidae,nausitora,nausitora dryas,molluscs,family,NA,19607
bivalvia,myida,teredinidae,nausitora,nausitora dunlopei,molluscs,family,NA,19608
bivalvia,myida,teredinidae,nausitora,nausitora excolpa,molluscs,family,NA,19609
bivalvia,myida,teredinidae,nausitora,nausitora fusticulus,molluscs,family,NA,19610
bivalvia,myida,teredinidae,nausitora,nausitora hedleyi,molluscs,family,NA,19611
bivalvia,myida,teredinidae,nausitora,nausitora oahuensis,molluscs,family,NA,19612
bivalvia,myida,teredinidae,nausitora,nausitora saulii,molluscs,family,NA,19613
cephalopoda,nautilida,nautilidae,nautilus,nautilus belauensis,cephalopods,none,species,19614
cephalopoda,nautilida,nautilidae,nautilus,nautilus macromphalus,cephalopods,none,species,19615
cephalopoda,nautilida,nautilidae,nautilus,nautilus pompilius,cephalopods,none,species,19616
cephalopoda,nautilida,nautilidae,nautilus,nautilus stenomphalus,cephalopods,genus,NA,19617
actinopterygii,perciformes,gempylidae,nealotus,nealotus tripes,fish,family,NA,19618
actinopterygii,perciformes,apogonidae,neamia,neamia articycla,fish,family,NA,19619
actinopterygii,perciformes,apogonidae,neamia,neamia notula,fish,family,NA,19620
actinopterygii,perciformes,apogonidae,neamia,neamia octospina,fish,family,NA,19621
actinopterygii,perciformes,apogonidae,neamia,neamia xenica,fish,family,NA,19622
demospongiae,tetractinellida,thoosidae,neamphius,neamphius huxleyi,sponges,none,class,19623
polychaeta,phyllodocida,nereididae,neanthes,neanthes abyssorum,polychaetes,none,family,19624
polychaeta,phyllodocida,nereididae,neanthes,neanthes acuminata,polychaetes,none,family,19625
polychaeta,phyllodocida,nereididae,neanthes,neanthes agnesiae,polychaetes,none,family,19626
polychaeta,phyllodocida,nereididae,neanthes,neanthes agulhana,polychaetes,none,family,19627
polychaeta,phyllodocida,nereididae,neanthes,neanthes arenaceodentata,polychaetes,none,family,19628
polychaeta,phyllodocida,nereididae,neanthes,neanthes articulata,polychaetes,none,family,19629
polychaeta,phyllodocida,nereididae,neanthes,neanthes augeneri,polychaetes,none,family,19630
polychaeta,phyllodocida,nereididae,neanthes,neanthes babuzai,polychaetes,none,family,19631
polychaeta,phyllodocida,nereididae,neanthes,neanthes bassi,polychaetes,none,family,19632
polychaeta,phyllodocida,nereididae,neanthes,neanthes bioculata,polychaetes,none,family,19633
polychaeta,phyllodocida,nereididae,neanthes,neanthes biparagnatha,polychaetes,none,family,19634
polychaeta,phyllodocida,nereididae,neanthes,neanthes biseriata,polychaetes,none,family,19635
polychaeta,phyllodocida,nereididae,neanthes,neanthes bongcoi,polychaetes,none,family,19636
polychaeta,phyllodocida,nereididae,neanthes,neanthes bruaca,polychaetes,none,family,19637
polychaeta,phyllodocida,nereididae,neanthes,neanthes ceciliae,polychaetes,none,family,19638
polychaeta,phyllodocida,nereididae,neanthes,neanthes chilkaensis,polychaetes,none,family,19639
polychaeta,phyllodocida,nereididae,neanthes,neanthes chingrighattensis,polychaetes,none,family,19640
polychaeta,phyllodocida,nereididae,neanthes,neanthes cortezi,polychaetes,none,family,19641
polychaeta,phyllodocida,nereididae,neanthes,neanthes cricognatha,polychaetes,none,family,19642
polychaeta,phyllodocida,nereididae,neanthes,neanthes crucifera,polychaetes,none,family,19643
polychaeta,phyllodocida,nereididae,neanthes,neanthes deplanata,polychaetes,none,family,19644
polychaeta,phyllodocida,nereididae,neanthes,neanthes donggungensis,polychaetes,none,family,19645
polychaeta,phyllodocida,nereididae,neanthes,neanthes donghaiensis,polychaetes,none,family,19646
polychaeta,phyllodocida,nereididae,neanthes,neanthes egregicirrata,polychaetes,none,family,19647
polychaeta,phyllodocida,nereididae,neanthes,neanthes flava,polychaetes,none,family,19648
polychaeta,phyllodocida,nereididae,neanthes,neanthes flavipes,polychaetes,none,family,19649
polychaeta,phyllodocida,nereididae,neanthes,neanthes flindersi,polychaetes,none,family,19650
polychaeta,phyllodocida,nereididae,neanthes,neanthes fucata,polychaetes,none,family,19651
polychaeta,phyllodocida,nereididae,neanthes,neanthes galetae,polychaetes,none,family,19652
polychaeta,phyllodocida,nereididae,neanthes,neanthes gisserana,polychaetes,none,family,19653
polychaeta,phyllodocida,nereididae,neanthes,neanthes glandicincta,polychaetes,none,family,19654
polychaeta,phyllodocida,nereididae,neanthes,neanthes helenae,polychaetes,none,family,19655
polychaeta,phyllodocida,nereididae,neanthes,neanthes heteroculata,polychaetes,none,family,19656
polychaeta,phyllodocida,nereididae,neanthes,neanthes hondoensis,polychaetes,none,family,19657
polychaeta,phyllodocida,nereididae,neanthes,neanthes hsinchuensis,polychaetes,none,family,19658
polychaeta,phyllodocida,nereididae,neanthes,neanthes indica,polychaetes,none,family,19659
polychaeta,phyllodocida,nereididae,neanthes,neanthes isolata,polychaetes,none,family,19660
polychaeta,phyllodocida,nereididae,neanthes,neanthes jihueiensis,polychaetes,none,family,19661
polychaeta,phyllodocida,nereididae,neanthes,neanthes kaomeiensis,polychaetes,none,family,19662
polychaeta,phyllodocida,nereididae,neanthes,neanthes kerguelensis,polychaetes,none,family,19663
polychaeta,phyllodocida,nereididae,neanthes,neanthes kermadeca,polychaetes,none,family,19664
polychaeta,phyllodocida,nereididae,neanthes,neanthes kinmenensis,polychaetes,none,family,19665
polychaeta,phyllodocida,nereididae,neanthes,neanthes larentukana,polychaetes,none,family,19666
polychaeta,phyllodocida,nereididae,neanthes,neanthes latipalpa,polychaetes,none,family,19667
polychaeta,phyllodocida,nereididae,neanthes,neanthes latipoda,polychaetes,none,family,19668
polychaeta,phyllodocida,nereididae,neanthes,neanthes macrocephala,polychaetes,none,family,19669
polychaeta,phyllodocida,nereididae,neanthes,neanthes maculata,polychaetes,none,family,19670
polychaeta,phyllodocida,nereididae,neanthes,neanthes manatensis,polychaetes,none,family,19671
polychaeta,phyllodocida,nereididae,neanthes,neanthes masalacensis,polychaetes,none,family,19672
polychaeta,phyllodocida,nereididae,neanthes,neanthes meggitti,polychaetes,none,family,19673
polychaeta,phyllodocida,nereididae,neanthes,neanthes mexicana,polychaetes,none,family,19674
polychaeta,phyllodocida,nereididae,neanthes,neanthes micromma,polychaetes,none,family,19675
polychaeta,phyllodocida,nereididae,neanthes,neanthes mossambica,polychaetes,none,family,19676
polychaeta,phyllodocida,nereididae,neanthes,neanthes multidentata,polychaetes,none,family,19677
polychaeta,phyllodocida,nereididae,neanthes,neanthes nanhaiensis,polychaetes,none,family,19678
polychaeta,phyllodocida,nereididae,neanthes,neanthes negomboensis,polychaetes,none,family,19679
polychaeta,phyllodocida,nereididae,neanthes,neanthes noodti,polychaetes,none,family,19680
polychaeta,phyllodocida,nereididae,neanthes,neanthes nubila,polychaetes,none,family,19681
polychaeta,phyllodocida,nereididae,neanthes,neanthes operta,polychaetes,none,family,19682
polychaeta,phyllodocida,nereididae,neanthes,neanthes pachychaeta,polychaetes,none,family,19683
polychaeta,phyllodocida,nereididae,neanthes,neanthes papillosa,polychaetes,none,family,19684
polychaeta,phyllodocida,nereididae,neanthes,neanthes philippinensis,polychaetes,none,family,19685
polychaeta,phyllodocida,nereididae,neanthes,neanthes pleijeli,polychaetes,none,family,19686
polychaeta,phyllodocida,nereididae,neanthes,neanthes reducta,polychaetes,none,family,19687
polychaeta,phyllodocida,nereididae,neanthes,neanthes roosevelti,polychaetes,none,family,19688
polychaeta,phyllodocida,nereididae,neanthes,neanthes rubicunda,polychaetes,none,family,19689
polychaeta,phyllodocida,nereididae,neanthes,neanthes ruficeps,polychaetes,none,family,19690
polychaeta,phyllodocida,nereididae,neanthes,neanthes sakhalinensis,polychaetes,none,family,19691
polychaeta,phyllodocida,nereididae,neanthes,neanthes sandiegensis,polychaetes,none,family,19692
polychaeta,phyllodocida,nereididae,neanthes,neanthes sanguensis,polychaetes,none,family,19693
polychaeta,phyllodocida,nereididae,neanthes,neanthes sexoculata,polychaetes,none,family,19694
polychaeta,phyllodocida,nereididae,neanthes,neanthes shigungensis,polychaetes,none,family,19695
polychaeta,phyllodocida,nereididae,neanthes,neanthes shinkai,polychaetes,none,family,19696
polychaeta,phyllodocida,nereididae,neanthes,neanthes suluensis,polychaetes,none,family,19697
polychaeta,phyllodocida,nereididae,neanthes,neanthes tasmani,polychaetes,none,family,19698
polychaeta,phyllodocida,nereididae,neanthes,neanthes trifasciata,polychaetes,none,family,19699
polychaeta,phyllodocida,nereididae,neanthes,neanthes typhla,polychaetes,none,family,19700
polychaeta,phyllodocida,nereididae,neanthes,neanthes uncinula,polychaetes,none,family,19701
polychaeta,phyllodocida,nereididae,neanthes,neanthes unifasciata,polychaetes,none,family,19702
polychaeta,phyllodocida,nereididae,neanthes,neanthes uniseriata,polychaetes,none,family,19703
polychaeta,phyllodocida,nereididae,neanthes,neanthes vaalii,polychaetes,none,family,19704
polychaeta,phyllodocida,nereididae,neanthes,neanthes verrillii,polychaetes,none,family,19705
polychaeta,phyllodocida,nereididae,neanthes,neanthes vitabunda,polychaetes,none,family,19706
polychaeta,phyllodocida,nereididae,neanthes,neanthes vitiazi,polychaetes,none,family,19707
polychaeta,phyllodocida,nereididae,neanthes,neanthes willeyi,polychaetes,none,family,19708
polychaeta,phyllodocida,nereididae,neanthes,neanthes zonata,polychaetes,none,family,19709
elasmobranchii,orectolobiformes,ginglymostomatidae,nebrius,nebrius ferrugineus,elasmobranchs,none,species,19710
actinopterygii,perciformes,apogonidae,nectamia,nectamia annularis,fish,family,NA,19711
actinopterygii,perciformes,apogonidae,nectamia,nectamia bandanensis,fish,family,NA,19712
actinopterygii,perciformes,apogonidae,nectamia,nectamia fusca,fish,family,NA,19713
actinopterygii,perciformes,apogonidae,nectamia,nectamia ignitops,fish,family,NA,19714
actinopterygii,perciformes,apogonidae,nectamia,nectamia luxuria,fish,family,NA,19715
actinopterygii,perciformes,apogonidae,nectamia,nectamia savayensis,fish,family,NA,19716
actinopterygii,perciformes,apogonidae,nectamia,nectamia similis,fish,family,NA,19717
actinopterygii,perciformes,apogonidae,nectamia,nectamia viria,fish,family,NA,19718
actinopterygii,perciformes,apogonidae,nectamia,nectamia zebrinus,fish,family,NA,19719
polychaeta,phyllodocida,nereididae,nectoneanthes,nectoneanthes oxypoda,polychaetes,none,family,19720
polychaeta,phyllodocida,nereididae,nectoneanthes,nectoneanthes uchiwa,polychaetes,none,family,19721
cephalopoda,sepiida,sepiolidae,nectoteuthis,nectoteuthis pourtalesi,cephalopods,none,genus,19722
actinopterygii,anguilliformes,ophichthidae,neenchelys,neenchelys buitendijki,fish,family,NA,19723
actinopterygii,anguilliformes,ophichthidae,neenchelys,neenchelys cheni,fish,family,NA,19724
actinopterygii,anguilliformes,ophichthidae,neenchelys,neenchelys daedalus,fish,family,NA,19725
actinopterygii,anguilliformes,ophichthidae,neenchelys,neenchelys diaphora,fish,family,NA,19726
actinopterygii,anguilliformes,ophichthidae,neenchelys,neenchelys mccoskeri,fish,family,NA,19727
actinopterygii,anguilliformes,ophichthidae,neenchelys,neenchelys microtretus,fish,family,NA,19728
actinopterygii,anguilliformes,ophichthidae,neenchelys,neenchelys parvipectoralis,fish,family,NA,19729
actinopterygii,anguilliformes,ophichthidae,neenchelys,neenchelys pelagica,fish,family,NA,19730
actinopterygii,anguilliformes,ophichthidae,neenchelys,neenchelys retropinna,fish,family,NA,19731
actinopterygii,anguilliformes,ophichthidae,neenchelys,neenchelys similis,fish,family,NA,19732
elasmobranchii,carcharhiniformes,carcharhinidae,negaprion,negaprion acutidens,elasmobranchs,none,family,19733
elasmobranchii,carcharhiniformes,carcharhinidae,negaprion,negaprion brevirostris,elasmobranchs,none,family,19734
demospongiae,poecilosclerida,podospongiidae,negombata,negombata corticata,sponges,none,class,19735
demospongiae,poecilosclerida,podospongiidae,negombata,negombata kenyensis,sponges,none,class,19736
demospongiae,poecilosclerida,podospongiidae,negombata,negombata magnifica,sponges,none,class,19737
demospongiae,axinellida,heteroxyidae,negombo,negombo acanthosanidastera,sponges,none,class,19738
demospongiae,axinellida,heteroxyidae,negombo,negombo jogashimensis,sponges,none,class,19739
demospongiae,axinellida,heteroxyidae,negombo,negombo kellyae,sponges,none,class,19740
demospongiae,axinellida,heteroxyidae,negombo,negombo tenuistellata,sponges,none,class,19741
actinopterygii,tetraodontiformes,monacanthidae,nelusetta,nelusetta ayraud,fish,family,NA,19742
myxini,myxiniformes,myxinidae,nemamyxine,nemamyxine elongata,fish,family,NA,19743
myxini,myxiniformes,myxinidae,nemamyxine,nemamyxine kreffti,fish,family,NA,19744
actinopterygii,perciformes,serranidae,nemanthias,nemanthias carberryi,fish,family,NA,19745
crinoidea,comatulida,comatulidae,nemaster,nemaster grandis,echinoderms,family,NA,19746
actinopterygii,clupeiformes,clupeidae,nematalosa,nematalosa arabica,fish,family,NA,19747
actinopterygii,clupeiformes,clupeidae,nematalosa,nematalosa come,fish,family,NA,19748
actinopterygii,clupeiformes,clupeidae,nematalosa,nematalosa erebi,fish,family,NA,19749
actinopterygii,clupeiformes,clupeidae,nematalosa,nematalosa galatheae,fish,family,NA,19750
actinopterygii,clupeiformes,clupeidae,nematalosa,nematalosa japonica,fish,family,NA,19751
actinopterygii,clupeiformes,clupeidae,nematalosa,nematalosa nasus,fish,family,NA,19752
actinopterygii,clupeiformes,clupeidae,nematalosa,nematalosa persara,fish,family,NA,19753
actinopterygii,clupeiformes,clupeidae,nematalosa,nematalosa resticularia,fish,family,NA,19754
actinopterygii,clupeiformes,clupeidae,nematalosa,nematalosa vlaminghi,fish,family,NA,19755
actinopterygii,perciformes,gobiidae,nematogobius,nematogobius brachynemus,fish,family,NA,19756
actinopterygii,perciformes,gobiidae,nematogobius,nematogobius maindroni,fish,family,NA,19757
cephalopoda,oegopsida,lycoteuthidae,nematolampas,nematolampas regalis,cephalopods,none,genus,19758
cephalopoda,oegopsida,lycoteuthidae,nematolampas,nematolampas venezuelensis,cephalopods,none,genus,19759
malacostraca,decapoda,palaemonidae,nematopalaemon,nematopalaemon colombiensis,crustacea_arthropods,family,NA,19760
