.imp,.id,log_l,log_f,troph,age_mat,wcol,adult_mob,species
2,22,0.23902,NA,2,NA,ben,NA,stenosemus albus
2,23,0.58779,NA,2,NA,ben,NA,stenosemus exaratus
2,24,0.23902,NA,2,NA,ben,NA,lepidochitona liozonis
2,25,0.91629,NA,2,NA,ben,NA,dendrochiton flectens
2,26,1.06471,NA,2,NA,ben,NA,cyanoplax hartwegii
2,27,1.335,NA,2,NA,ben,NA,tonicella insignis
2,28,1.62531,NA,2,NA,ben,NA,tonicella lineata
2,29,0.93216,NA,2,NA,ben,NA,tonicella marmorea
2,30,0.23902,NA,2,NA,ben,NA,boreochiton ruber
2,31,1.62924,NA,2,NA,ben,NA,lepidozona mertensii
2,32,1.4816,NA,2,NA,ben,NA,lepidozona cooperi
2,33,1.84845,NA,3.5,NA,ben,NA,stenoplax fallax
2,34,1.33763,NA,2,NA,ben,NA,stenoplax floridana
2,35,2.03078,NA,3.5,NA,ben,NA,stenoplax heathiana
2,36,2.31846,NA,2,NA,ben,NA,stenoplax conspicua
2,37,1.62924,NA,2,NA,ben,NA,nuttallina californica
2,38,0.53063,NA,2,NA,ben,NA,schizoplax brandtii
2,39,0.93216,NA,2,NA,ben,NA,callistochiton crassicostatus
2,40,0.33647,NA,2,NA,ben,NA,callistochiton shuttleworthianus
2,41,0.91629,NA,2,NA,ben,NA,callistochiton decoratus
2,42,0.87547,NA,2,NA,ben,NA,chaetopleura gemma
2,43,0.64448,NA,2,NA,ben,NA,chaetopleura apiculata
2,44,0.64448,NA,2,NA,ben,NA,rhyssoplax janeirensis
2,45,1.79176,NA,2,NA,ben,NA,amicula vestita
2,46,2.56495,NA,2,NA,ben,NA,katharina tunicata
2,47,1.62924,NA,2,NA,ben,NA,mopalia ciliata
2,48,0.47,NA,2,NA,ben,NA,mopalia cirrata
2,49,2.02815,NA,2,NA,ben,NA,mopalia lignosa
2,50,2.18605,NA,2,NA,ben,NA,mopalia muscosa
2,51,1.62924,NA,2,NA,ben,NA,mopalia swanii
2,52,1.16315,NA,2,NA,ben,NA,mopalia acuta
2,53,1.74047,NA,2,NA,ben,NA,mopalia spectabilis
2,54,0.93216,NA,2,NA,ben,NA,placiphorella stimpsoni
2,55,1.75786,NA,2,NA,ben,NA,placiphorella velata
2,56,1.33763,NA,2,NA,ben,NA,placiphorella atlantica
2,57,1.25276,NA,2,NA,ben,NA,placiphorella borealis
2,58,1.62531,NA,2,NA,ben,NA,ceratozona squalida
2,59,2.03078,NA,3.5,NA,ben,NA,chiton squamosus
2,60,2.03078,NA,3.5,NA,ben,NA,chiton marmoratus
2,61,2.03078,NA,3.5,NA,ben,NA,chiton tuberculatus
2,62,2.03078,NA,3.5,NA,ben,NA,chiton viridis
2,63,0.93216,NA,2,NA,ben,NA,tonicia schrammi
2,64,2.30259,NA,2,NA,ben,NA,acanthopleura granulata
2,65,3.48124,NA,2,NA,ben,NA,cryptochiton stelleri
2,66,-0.22314,NA,2,NA,ben,NA,acanthochitona pygmaea
2,67,1.15531,NA,2,NA,ben,NA,ischnochiton boninensis
2,68,0.93216,NA,2,NA,ben,NA,ischnochiton comptus
2,69,0.93216,NA,2,NA,ben,NA,ischnochiton hakodadensis
2,70,-0.18633,NA,2,NA,ben,NA,stenoplax petaloides
2,71,1.62531,NA,2,NA,ben,NA,tripoplax albrechtii
2,72,1.335,NA,2,NA,ben,NA,lepidozona coreanica
2,73,0,NA,2,NA,ben,NA,lepidochitona piceola
2,74,-0.22314,NA,2,NA,ben,NA,lepidochitona simrothi
2,75,0.42527,NA,2,NA,ben,NA,leptochiton binghami
2,76,1.02962,NA,2,NA,ben,NA,acanthochitona rhodea
2,77,2.30259,NA,2,NA,ben,NA,acanthopleura gemmata
2,78,1.19392,NA,2,NA,ben,NA,onithochiton lyellii
2,79,2.19722,NA,2,NA,ben,NA,acanthopleura spinosa
2,80,0.58779,NA,2,NA,ben,NA,parachiton fornix
2,81,0.69315,NA,2,NA,ben,NA,leptochiton japonicus
2,82,1.50408,NA,2,NA,ben,NA,deshayesiella bidentata
2,83,0,NA,2,NA,ben,NA,leptochiton thalattius
2,84,-0.57982,NA,2,NA,ben,NA,leptochiton geronensis
2,85,-0.4943,NA,2,NA,ben,NA,leptochiton darioi
2,86,0.83291,NA,2,NA,ben,NA,leptochiton sykesi
2,87,0.26236,NA,2,NA,ben,NA,leptochiton chariessa
2,88,0,NA,2,NA,ben,NA,leptochiton medinae
2,89,-0.0202,NA,2,NA,ben,NA,leptochiton albemarlensis
2,90,0.40547,NA,2,NA,ben,NA,leptochiton americanus
2,91,0.33647,NA,2,NA,ben,NA,leptochiton fuliginatus
2,92,0.74194,NA,2,NA,ben,NA,leptochiton hakodatensis
2,93,-0.10536,NA,2,NA,ben,NA,deshayesiella curvata
2,94,0.40547,NA,2,NA,ben,NA,nierstraszella lineata
2,95,-0.79851,NA,2,NA,ben,NA,leptochiton hirasei
2,96,0.91629,NA,2,NA,ben,NA,leptochiton batialis
2,97,0.91629,NA,2,NA,ben,NA,leptochiton rissoi
2,98,0.53063,NA,2,NA,ben,NA,nierstraszella lineata
2,99,0.78846,NA,2,NA,ben,NA,chaetopleura isabellei
2,100,0.40547,NA,2,NA,ben,NA,ischnochiton viridulus
2,101,1.74047,NA,2,NA,ben,NA,nuttallochiton hyadesi
2,102,0.74194,NA,2,NA,ben,NA,nuttallochiton martiali
2,103,0.64185,NA,2,NA,ben,NA,ischnochiton stramineus
2,104,1.94591,NA,3.5,NA,ben,NA,tonicia atrata
2,105,2.15176,NA,2,NA,ben,NA,plaxiphora aurata
2,106,3.29584,NA,2,NA,ben,NA,chaetopleura angulata
2,107,0.18232,NA,2,NA,ben,NA,leptochiton pergranatus
2,108,-0.75502,NA,2,NA,ben,NA,lepidochitona rosea
2,109,1.60944,NA,2,NA,ben,NA,tonicia smithi
2,110,1.335,NA,2,NA,ben,NA,tonicia lebruni
2,111,1.36098,NA,2,NA,ben,NA,tonicia lebruni
2,112,0.64185,NA,2,NA,ben,NA,tonicia horniana
2,113,1.60944,NA,2,NA,ben,NA,lepidopleurus cullierti
2,114,1.70475,NA,2,NA,ben,NA,plaxiphora mercatoris
2,115,1.94591,NA,3.5,NA,ben,NA,chaetopleura papilio
2,116,1.60944,NA,2,NA,ben,NA,ischnochiton textilis
2,117,2.19722,NA,2,1.5,ben,NA,acanthopleura gemmata
2,118,0.33647,NA,2,NA,ben,NA,hemiarthrum setulosum
2,119,2.03078,NA,3.5,NA,ben,NA,chiton granosus
2,120,2.30259,NA,2,NA,ben,NA,rhyssoplax peregrina
2,121,2.19722,NA,2,NA,ben,NA,acanthopleura brevispinosa
2,122,2.30259,NA,2,NA,ben,NA,acanthopleura vaillantii
2,123,2.03078,NA,3.5,NA,ben,NA,chiton albolineatus
2,124,2.03078,NA,3.5,NA,ben,NA,chiton articulatus
2,125,2.03078,NA,3.5,NA,ben,NA,chiton barnesii
2,126,2.03078,NA,3.5,NA,ben,NA,chiton cumingsii
2,127,2.03078,NA,3.5,NA,ben,NA,chiton glaucus
2,128,2.03078,NA,3.5,NA,ben,NA,chiton kaasi
2,129,2.03078,NA,3.5,NA,ben,NA,chiton laterorugosus
2,130,2.03078,NA,3.5,NA,ben,NA,chiton magnificus
2,131,2.03078,NA,3.5,NA,ben,NA,chiton marquesanus
2,132,2.03078,NA,3.5,NA,ben,NA,chiton stokesii
2,133,0.58779,NA,2,NA,ben,NA,mopalia egretta
2,134,1.84845,NA,2,NA,ben,NA,mopalia hindsii
2,135,1.60944,NA,2,NA,ben,NA,mopalia imporcata
2,136,0.58779,NA,2,NA,ben,NA,mopalia sinuata
2,137,1.4816,NA,2,NA,ben,NA,mopalia vespertina
2,138,1.60944,NA,2,NA,ben,NA,plaxiphora albida
2,139,0.58779,NA,2,NA,ben,NA,plaxiphora australis
2,140,1.4816,NA,2,NA,ben,NA,plaxiphora biramosa
2,141,1.4816,NA,2,NA,ben,NA,plaxiphora boydeni
2,142,1.4816,NA,2,NA,ben,NA,plaxiphora caelata
2,143,1.4816,NA,2,NA,ben,NA,plaxiphora egregia
2,144,0.58779,NA,2,NA,ben,NA,plaxiphora fernandezi
2,145,1.60944,NA,2,NA,ben,NA,plaxiphora gwenae
2,146,0.58779,NA,2,NA,ben,NA,plaxiphora kamehamehae
2,147,1.4816,NA,2,NA,ben,NA,plaxiphora murdochi
2,148,1.4816,NA,2,NA,ben,NA,plaxiphora obtecta
2,149,0.64448,NA,2,NA,ben,NA,rhyssoplax aerea
2,150,1.335,NA,2,NA,ben,NA,rhyssoplax affinis
2,151,2.19722,NA,2,NA,ben,NA,rhyssoplax barnardi
2,152,0.64448,NA,2,NA,ben,NA,rhyssoplax canaliculata
2,153,1.335,NA,2,NA,ben,NA,rhyssoplax corallina
2,154,2.30259,NA,2,NA,ben,NA,rhyssoplax coryphea
2,155,2.19722,NA,2,NA,ben,NA,rhyssoplax densilirata
2,156,2.30259,NA,2,NA,ben,NA,rhyssoplax exasperata
2,157,1.335,NA,2,NA,ben,NA,rhyssoplax linsleyi
2,158,1.335,NA,2,NA,ben,NA,rhyssoplax olivacea
2,159,1.94591,NA,2,NA,ben,NA,rhyssoplax perviridis
2,160,1.335,NA,2,NA,ben,NA,rhyssoplax phaseolina
2,161,1.335,NA,2,NA,ben,NA,rhyssoplax rapaitiensis
2,162,0.64448,NA,2,NA,ben,NA,rhyssoplax rhynchota
