.imp,.id,log_l,log_f,troph,age_mat,wcol,adult_mob,species
2,38,4.41401,3.45388,3.5766666666666667,7.5,ben,mob,myxine hubbsoides
2,39,4.03424,3.45388,3.5766666666666667,7.5,ben,mob,myxine knappi
2,40,3.34639,3.45388,3.5766666666666667,7.5,ben,mob,myxine mccoskeri
2,41,2.9069,3.45388,3.5766666666666667,7.5,ben,mob,myxine pequenoi
2,42,3.98898,3.45388,3.5766666666666667,7.5,ben,mob,myxine robinsorum
2,43,4.00733,3.45388,4.387142857142857,7.5,ben,mob,eptatretus bischoffii
2,44,3.65066,3.45388,4.387142857142857,7.5,ben,mob,eptatretus caribbeaus
2,45,3.62966,3.45388,4.387142857142857,7.5,ben,mob,eptatretus cheni
2,46,3.62434,3.45388,4.387142857142857,7.5,ben,mob,eptatretus chinensis
2,47,3.38439,3.45388,4.387142857142857,7.5,ben,mob,eptatretus fernholmi
2,48,3.98341,3.45388,4.387142857142857,7.5,ben,mob,eptatretus fritzi
2,49,3.77735,3.45388,4.387142857142857,7.5,ben,mob,eptatretus indrambaryai
2,50,3.87536,3.45388,4.387142857142857,7.5,ben,mob,eptatretus mcconnaugheyi
2,51,3.80666,3.45388,4.387142857142857,7.5,ben,mob,eptatretus mendozai
2,52,3.6763,3.45388,4.387142857142857,7.5,ben,mob,eptatretus minor
2,53,4.29183,3.45388,4.387142857142857,7.5,ben,mob,eptatretus multidens
2,54,4.1957,3.45388,4.387142857142857,7.5,ben,mob,eptatretus nanii
2,55,3.17805,3.45388,4.387142857142857,7.5,ben,mob,eptatretus nelsoni
2,56,3.7612,3.45388,4.387142857142857,7.5,ben,mob,eptatretus sheni
2,57,3.87328,3.45388,4.387142857142857,7.5,ben,mob,eptatretus sinus
2,58,3.50856,3.45388,4.387142857142857,7.5,ben,mob,eptatretus taiwanae
2,59,3.51155,3.45388,4.387142857142857,7.5,ben,mob,eptatretus wisneri
2,60,3.38777,3.45388,4.387142857142857,7.5,ben,mob,eptatretus yangi
2,61,3.63231,3.45388,4.387142857142857,7.5,ben,mob,eptatretus grouseri
2,62,3.93183,3.45388,3.5766666666666667,7.5,ben,mob,myxine limosa
2,63,4.3412,3.45388,3.5766666666666667,7.5,ben,mob,myxine formosana
2,64,3.95124,3.45388,3.5766666666666667,7.5,ben,mob,myxine sotoi
2,65,3.07269,3.45388,4.387142857142857,7.5,ben,mob,eptatretus wayuu
2,66,3.09241,3.45388,4.387142857142857,7.5,ben,mob,eptatretus ancon
2,67,4.3,3.45388,4.387142857142857,7.5,ben,mob,eptatretus menezesi
2,68,2.92852,3.45388,3.5766666666666667,7.5,ben,mob,myxine kuoi
2,69,3.46574,3.45388,4.387142857142857,7.5,ben,mob,eptatretus mccoskeri
2,70,3.49043,3.45388,4.387142857142857,7.5,ben,mob,eptatretus bobwisneri
2,71,3.61899,3.45388,4.387142857142857,7.5,ben,mob,eptatretus luzonicus
2,72,3.85015,3.45388,4.387142857142857,7.5,ben,mob,eptatretus moki
2,73,3.94739,3.45388,4.387142857142857,7.5,ben,mob,eptatretus walkeri
2,74,3.90801,3.45388,3.5766666666666667,7.5,bp,mob,myxine jespersenae
2,75,3.42524,3.45388,4.387142857142857,7.5,ben,mob,rubicundus lakeside
2,76,4.95906,3.45388,4.387142857142857,7.5,bp,mob,eptatretus goliath
2,77,3.44681,3.45388,4.387142857142857,7.5,ben,mob,eptatretus strickrotti
2,78,3.11174,3.45388,4.387142857142857,7.5,bp,mob,rubicundus lopheliae
2,79,3.90197,3.45388,4.387142857142857,7.5,bp,mob,eptatretus alastairi
2,80,4.36945,3.45388,4.387142857142857,7.5,bp,mob,eptatretus gomoni
2,81,3.79975,3.45388,4.387142857142857,7.5,bp,mob,eptatretus astrolabium
2,82,3.8373,3.45388,4.01,7.5,ben,mob,rubicundus rubicundus
2,83,4.53367,3.45388,4.387142857142857,7.5,ben,mob,eptatretus cryptus
2,84,4.52287,3.45388,4.387142857142857,7.5,ben,mob,eptatretus poicilus
2,85,4.17131,3.45388,4.387142857142857,7.5,ben,mob,neomyxine caesiovitta
2,86,4.06732,3.45388,4.387142857142857,7.5,ben,mob,eptatretus aceroi
2,87,3.48523,3.45388,4.387142857142857,7.5,ben,mob,eptatretus wandoensis
2,88,3.42524,3.45388,4.387142857142857,7.5,ben,mob,eptatretus albiderma
2,89,4.13836,3.45388,4.387142857142857,7.5,ben,mob,eptatretus eos
2,90,4.13836,3.45388,4.387142857142857,7.5,ben,mob,eptatretus lakeside
2,91,3.42524,3.45388,4.387142857142857,7.5,ben,mob,eptatretus rubicundus
3,1,3.95124,2.78474,3.77,NA,ben,mob,eptatretus deani
3,2,3.95124,3.45388,3.77,7.5,ben,mob,eptatretus deani
3,3,3.975,3.47788,4.24,NA,ben,mob,eptatretus stoutii
3,4,3.975,3.45388,4.24,7.5,ben,mob,eptatretus stoutii
3,5,4.36945,3.4012,4.01,3,bp,mob,myxine glutinosa
3,6,4.36945,3.45388,4.01,7.5,bp,mob,myxine glutinosa
3,7,4.09434,3.45388,3.5766666666666667,7.5,ben,mob,myxine australis
3,8,4.02535,3.45388,3.5766666666666667,7.5,ben,mob,myxine circifrons
3,9,4.09434,4.20469,4.5,NA,ben,mob,eptatretus burgeri
3,10,4.09434,3.45388,4.5,7.5,ben,mob,eptatretus burgeri
3,11,4.38203,3.45388,4.5,7.5,ben,mob,eptatretus hexatrema
3,12,4.51634,3.45388,4.387142857142857,7.5,ben,mob,eptatretus polytrema
3,13,4.07754,3.45388,4.387142857142857,7.5,ben,mob,eptatretus springeri
3,14,4.18814,3.45388,3.5766666666666667,7.5,ben,mob,myxine affinis
3,15,4.11087,3.45388,4.5,7.5,ben,mob,eptatretus atami
3,16,4.04305,3.45388,3.34,7.5,ben,mob,myxine ios
3,17,3.68888,3.45388,3.38,7.5,ben,mob,myxine capensis
3,18,3.4012,3.45388,4.387142857142857,7.5,ben,mob,eptatretus octatrema
3,19,4.12713,3.45388,4.387142857142857,7.5,ben,mob,eptatretus profundus
3,20,4.38203,3.45388,4.387142857142857,7.5,ben,mob,eptatretus okinoseanus
3,21,3.98898,3.45388,3.5766666666666667,7.5,ben,mob,myxine garmani
3,22,4.57471,3.45388,5,7.5,ben,mob,eptatretus cirrhatus
3,23,4.13836,3.45388,4.2,7.5,ben,mob,eptatretus longipinnis
3,24,4.75359,3.45388,4.387142857142857,7.5,ben,mob,eptatretus carlhubbsi
3,25,3.73529,3.45388,4.387142857142857,7.5,ben,mob,eptatretus laurahubbsae
3,26,4.12713,3.45388,4.387142857142857,7.5,ben,mob,eptatretus strahani
3,27,4.30811,3.45388,4.387142857142857,7.5,ben,mob,rubicundus eos
3,28,4.11741,3.45388,4.387142857142857,7.5,ben,mob,nemamyxine elongata
3,29,3.85015,3.45388,3.5766666666666667,7.5,ben,mob,myxine mcmillanae
3,30,3.41773,3.45388,3.5766666666666667,7.5,ben,mob,myxine paucidens
3,31,3.68888,3.45388,4.387142857142857,7.5,ben,mob,nemamyxine kreffti
3,32,3.71844,3.45388,4.387142857142857,7.5,ben,mob,neomyxine biniplicata
3,33,4.05178,3.45388,4.387142857142857,7.5,ben,mob,notomyxine tridentiger
3,34,4.04305,3.45388,3.5766666666666667,7.5,ben,mob,myxine debueni
3,35,3.89182,3.45388,3.5766666666666667,7.5,ben,mob,myxine dorsum
3,36,4.43793,3.45388,3.5766666666666667,7.5,ben,mob,myxine fernholmi
3,37,3.94835,3.45388,3.5766666666666667,7.5,ben,mob,myxine hubbsi
3,38,4.41401,3.45388,3.5766666666666667,7.5,ben,mob,myxine hubbsoides
