cell_id,impact,iucn_sid,stressor
3425334,0,192648,oa
3119672,0.05092,192648,uv
3375979,0,192648,uv
3425334,0,192648,uv
3119672,0.10684,192648,water_temp
3375979,0.10157,192648,water_temp
3425334,0.02254,192648,water_temp
3119672,0.06102,192648,wildlife_strike
3375979,0.07795,192648,wildlife_strike
3425334,0,192648,wildlife_strike
2644637,0.1287,192651,biomass_removal
2813296,0.22405,192651,biomass_removal
2813296,0.00131,192651,eutrophication_nutrient_pollution
2644637,0.06406,192651,oa
2813296,0.05447,192651,oa
2813296,7e-5,192651,organic_pollution
2813296,0.07871,192651,slr
2644637,0.04323,192651,uv
2813296,0.02895,192651,uv
2644637,0.1131,192651,water_temp
2813296,0.04897,192651,water_temp
2644637,0.0409,192651,wildlife_strike
2813296,0.07064,192651,wildlife_strike
3425334,0.03066,192654,biomass_removal
3425334,0,192654,oa
3425334,0,192654,uv
3425334,0.02254,192654,water_temp
3425334,0,192654,wildlife_strike
1729761,0.20883,192664,biomass_removal
2421179,0.34707,192664,biomass_removal
3119672,0.02052,192664,biomass_removal
3375979,0.04005,192664,biomass_removal
3425334,0.03066,192664,biomass_removal
3460415,0.02315,192664,biomass_removal
3516557,6.1e-4,192664,biomass_removal
3664010,0.00225,192664,biomass_removal
3671050,5.2e-4,192664,biomass_removal
2421179,0.00362,192664,eutrophication_nutrient_pollution
1729761,0.06381,192664,oa
2421179,0.11114,192664,oa
3119672,0.13429,192664,oa
3375979,0.10258,192664,oa
3425334,0,192664,oa
3460415,0,192664,oa
3516557,0,192664,oa
3664010,0,192664,oa
3671050,0,192664,oa
2421179,1.7e-4,192664,organic_pollution
2421179,0.08117,192664,slr
1729761,0.05078,192664,uv
3119672,0.05092,192664,uv
3375979,0,192664,uv
3425334,0,192664,uv
3460415,0,192664,uv
3516557,0,192664,uv
3664010,0,192664,uv
3671050,0,192664,uv
1729761,0.06076,192664,water_temp
2421179,0.08491,192664,water_temp
3119672,0.10684,192664,water_temp
3375979,0.10157,192664,water_temp
3425334,0.02254,192664,water_temp
3460415,0.01844,192664,water_temp
3516557,0.02393,192664,water_temp
3664010,0.00257,192664,water_temp
3671050,3.3e-4,192664,water_temp
1729761,0.12372,192664,wildlife_strike
2421179,0.04455,192664,wildlife_strike
3119672,0.06102,192664,wildlife_strike
3375979,0.07795,192664,wildlife_strike
3425334,0,192664,wildlife_strike
3460415,0.00578,192664,wildlife_strike
3516557,0.00335,192664,wildlife_strike
3664010,0.00193,192664,wildlife_strike
3671050,0.01157,192664,wildlife_strike
1729761,0.20883,192674,biomass_removal
2421179,0.34707,192674,biomass_removal
3119672,0.02052,192674,biomass_removal
3375979,0.04005,192674,biomass_removal
3425334,0.03066,192674,biomass_removal
3460415,0.02315,192674,biomass_removal
3516557,6.1e-4,192674,biomass_removal
3664010,0.00225,192674,biomass_removal
3671050,5.2e-4,192674,biomass_removal
2421179,0.00362,192674,eutrophication_nutrient_pollution
1729761,0.06381,192674,oa
2421179,0.11114,192674,oa
3119672,0.13429,192674,oa
3375979,0.10258,192674,oa
3425334,0,192674,oa
3460415,0,192674,oa
3516557,0,192674,oa
3664010,0,192674,oa
3671050,0,192674,oa
2421179,1.7e-4,192674,organic_pollution
2421179,0.08117,192674,slr
1729761,0.05078,192674,uv
3119672,0.05092,192674,uv
3375979,0,192674,uv
3425334,0,192674,uv
3460415,0,192674,uv
3516557,0,192674,uv
3664010,0,192674,uv
3671050,0,192674,uv
1729761,0.06076,192674,water_temp
2421179,0.08491,192674,water_temp
3119672,0.10684,192674,water_temp
3375979,0.10157,192674,water_temp
3425334,0.02254,192674,water_temp
3460415,0.01844,192674,water_temp
3516557,0.02393,192674,water_temp
3664010,0.00257,192674,water_temp
3671050,3.3e-4,192674,water_temp
1729761,0.12372,192674,wildlife_strike
2421179,0.04455,192674,wildlife_strike
3119672,0.06102,192674,wildlife_strike
3375979,0.07795,192674,wildlife_strike
3425334,0,192674,wildlife_strike
3460415,0.00578,192674,wildlife_strike
3516557,0.00335,192674,wildlife_strike
3664010,0.00193,192674,wildlife_strike
3671050,0.01157,192674,wildlife_strike
3375979,0.04005,192686,biomass_removal
3425334,0.03066,192686,biomass_removal
3460415,0.02315,192686,biomass_removal
3375979,0.10258,192686,oa
3425334,0,192686,oa
3460415,0,192686,oa
3375979,0,192686,uv
3425334,0,192686,uv
3460415,0,192686,uv
3375979,0.10157,192686,water_temp
3425334,0.02254,192686,water_temp
3460415,0.01844,192686,water_temp
3375979,0.07795,192686,wildlife_strike
3425334,0,192686,wildlife_strike
3460415,0.00578,192686,wildlife_strike
3425334,0.03066,192692,biomass_removal
3460415,0.02315,192692,biomass_removal
3425334,0,192692,oa
3460415,0,192692,oa
3425334,0,192692,uv
3460415,0,192692,uv
3425334,0.02254,192692,water_temp
3460415,0.01844,192692,water_temp
3425334,0,192692,wildlife_strike
3460415,0.00578,192692,wildlife_strike
1729761,0.20883,192694,biomass_removal
2421179,0.34707,192694,biomass_removal
3119672,0.02052,192694,biomass_removal
3375979,0.04005,192694,biomass_removal
3425334,0.03066,192694,biomass_removal
3460415,0.02315,192694,biomass_removal
3516557,6.1e-4,192694,biomass_removal
3664010,0.00225,192694,biomass_removal
3671050,5.2e-4,192694,biomass_removal
2421179,0.00362,192694,eutrophication_nutrient_pollution
1729761,0.06381,192694,oa
2421179,0.11114,192694,oa
3119672,0.13429,192694,oa
3375979,0.10258,192694,oa
3425334,0,192694,oa
3460415,0,192694,oa
3516557,0,192694,oa
3664010,0,192694,oa
3671050,0,192694,oa
2421179,1.7e-4,192694,organic_pollution
2421179,0.08117,192694,slr
1729761,0.05078,192694,uv
3119672,0.05092,192694,uv
3375979,0,192694,uv
3425334,0,192694,uv
3460415,0,192694,uv
3516557,0,192694,uv
3664010,0,192694,uv
3671050,0,192694,uv
1729761,0.06076,192694,water_temp
2421179,0.08491,192694,water_temp
3119672,0.10684,192694,water_temp
3375979,0.10157,192694,water_temp
3425334,0.02254,192694,water_temp
3460415,0.01844,192694,water_temp
3516557,0.02393,192694,water_temp
3664010,0.00257,192694,water_temp
3671050,3.3e-4,192694,water_temp
1729761,0.12372,192694,wildlife_strike
2421179,0.04455,192694,wildlife_strike
3119672,0.06102,192694,wildlife_strike
3375979,0.07795,192694,wildlife_strike
3425334,0,192694,wildlife_strike
3460415,0.00578,192694,wildlife_strike
3516557,0.00335,192694,wildlife_strike
3664010,0.00193,192694,wildlife_strike
3671050,0.01157,192694,wildlife_strike
1729761,0.20883,192699,biomass_removal
2421179,0.34707,192699,biomass_removal
3119672,0.02052,192699,biomass_removal
3375979,0.04005,192699,biomass_removal
3425334,0.03066,192699,biomass_removal
3460415,0.02315,192699,biomass_removal
2421179,0.00362,192699,eutrophication_nutrient_pollution
1729761,0.06381,192699,oa
2421179,0.11114,192699,oa
3119672,0.13429,192699,oa
3375979,0.10258,192699,oa
3425334,0,192699,oa
3460415,0,192699,oa
2421179,1.7e-4,192699,organic_pollution
2421179,0.08117,192699,slr
1729761,0.05078,192699,uv
3119672,0.05092,192699,uv
3375979,0,192699,uv
3425334,0,192699,uv
3460415,0,192699,uv
1729761,0.06076,192699,water_temp
2421179,0.08491,192699,water_temp
3119672,0.10684,192699,water_temp
3375979,0.10157,192699,water_temp
3425334,0.02254,192699,water_temp
3460415,0.01844,192699,water_temp
1729761,0.12372,192699,wildlife_strike
2421179,0.04455,192699,wildlife_strike
3119672,0.06102,192699,wildlife_strike
3375979,0.07795,192699,wildlife_strike
3425334,0,192699,wildlife_strike
3460415,0.00578,192699,wildlife_strike
1729761,0.20883,192700,biomass_removal
2421179,0.34707,192700,biomass_removal
3119672,0.02052,192700,biomass_removal
3375979,0.04005,192700,biomass_removal
3425334,0.03066,192700,biomass_removal
3460415,0.02315,192700,biomass_removal
3516557,6.1e-4,192700,biomass_removal
3664010,0.00225,192700,biomass_removal
3671050,5.2e-4,192700,biomass_removal
2421179,0.00362,192700,eutrophication_nutrient_pollution
1729761,0.06381,192700,oa
2421179,0.11114,192700,oa
3119672,0.13429,192700,oa
3375979,0.10258,192700,oa
3425334,0,192700,oa
3460415,0,192700,oa
3516557,0,192700,oa
3664010,0,192700,oa
3671050,0,192700,oa
2421179,1.7e-4,192700,organic_pollution
2421179,0.08117,192700,slr
1729761,0.05078,192700,uv
3119672,0.05092,192700,uv
3375979,0,192700,uv
3425334,0,192700,uv
3460415,0,192700,uv
3516557,0,192700,uv
3664010,0,192700,uv
3671050,0,192700,uv
1729761,0.06076,192700,water_temp
2421179,0.08491,192700,water_temp
3119672,0.10684,192700,water_temp
3375979,0.10157,192700,water_temp
3425334,0.02254,192700,water_temp
3460415,0.01844,192700,water_temp
3516557,0.02393,192700,water_temp
3664010,0.00257,192700,water_temp
3671050,3.3e-4,192700,water_temp
1729761,0.12372,192700,wildlife_strike
2421179,0.04455,192700,wildlife_strike
3119672,0.06102,192700,wildlife_strike
3375979,0.07795,192700,wildlife_strike
3425334,0,192700,wildlife_strike
3460415,0.00578,192700,wildlife_strike
3516557,0.00335,192700,wildlife_strike
3664010,0.00193,192700,wildlife_strike
3671050,0.01157,192700,wildlife_strike
1729761,0.20883,192701,biomass_removal
2421179,0.34707,192701,biomass_removal
3119672,0.02052,192701,biomass_removal
3375979,0.04005,192701,biomass_removal
3425334,0.03066,192701,biomass_removal
3460415,0.02315,192701,biomass_removal
3516557,6.1e-4,192701,biomass_removal
3664010,0.00225,192701,biomass_removal
3671050,5.2e-4,192701,biomass_removal
2421179,0.00362,192701,eutrophication_nutrient_pollution
1729761,0.06381,192701,oa
2421179,0.11114,192701,oa
3119672,0.13429,192701,oa
3375979,0.10258,192701,oa
3425334,0,192701,oa
3460415,0,192701,oa
3516557,0,192701,oa
3664010,0,192701,oa
3671050,0,192701,oa
2421179,1.7e-4,192701,organic_pollution
2421179,0.08117,192701,slr
1729761,0.05078,192701,uv
3119672,0.05092,192701,uv
3375979,0,192701,uv
3425334,0,192701,uv
3460415,0,192701,uv
3516557,0,192701,uv
3664010,0,192701,uv
3671050,0,192701,uv
1729761,0.06076,192701,water_temp
2421179,0.08491,192701,water_temp
3119672,0.10684,192701,water_temp
3375979,0.10157,192701,water_temp
3425334,0.02254,192701,water_temp
3460415,0.01844,192701,water_temp
3516557,0.02393,192701,water_temp
3664010,0.00257,192701,water_temp
3671050,3.3e-4,192701,water_temp
1729761,0.12372,192701,wildlife_strike
2421179,0.04455,192701,wildlife_strike
3119672,0.06102,192701,wildlife_strike
3375979,0.07795,192701,wildlife_strike
3425334,0,192701,wildlife_strike
3460415,0.00578,192701,wildlife_strike
3516557,0.00335,192701,wildlife_strike
3664010,0.00193,192701,wildlife_strike
3671050,0.01157,192701,wildlife_strike
1729761,0.20883,192704,biomass_removal
2421179,0.34707,192704,biomass_removal
3119672,0.02052,192704,biomass_removal
3375979,0.04005,192704,biomass_removal
3425334,0.03066,192704,biomass_removal
3460415,0.02315,192704,biomass_removal
3516557,6.1e-4,192704,biomass_removal
3664010,0.00225,192704,biomass_removal
3671050,5.2e-4,192704,biomass_removal
2421179,0.00362,192704,eutrophication_nutrient_pollution
1729761,0.06381,192704,oa
2421179,0.11114,192704,oa
3119672,0.13429,192704,oa
3375979,0.10258,192704,oa
3425334,0,192704,oa
3460415,0,192704,oa
3516557,0,192704,oa
3664010,0,192704,oa
3671050,0,192704,oa
2421179,1.7e-4,192704,organic_pollution
2421179,0.08117,192704,slr
1729761,0.05078,192704,uv
3119672,0.05092,192704,uv
3375979,0,192704,uv
3425334,0,192704,uv
3460415,0,192704,uv
3516557,0,192704,uv
3664010,0,192704,uv
3671050,0,192704,uv
1729761,0.06076,192704,water_temp
2421179,0.08491,192704,water_temp
3119672,0.10684,192704,water_temp
3375979,0.10157,192704,water_temp
3425334,0.02254,192704,water_temp
3460415,0.01844,192704,water_temp
3516557,0.02393,192704,water_temp
3664010,0.00257,192704,water_temp
3671050,3.3e-4,192704,water_temp
1729761,0.12372,192704,wildlife_strike
2421179,0.04455,192704,wildlife_strike
3119672,0.06102,192704,wildlife_strike
3375979,0.07795,192704,wildlife_strike
3425334,0,192704,wildlife_strike
3460415,0.00578,192704,wildlife_strike
3516557,0.00335,192704,wildlife_strike
3664010,0.00193,192704,wildlife_strike
3671050,0.01157,192704,wildlife_strike
3119672,0.02052,192708,biomass_removal
3375979,0.04005,192708,biomass_removal
3425334,0.03066,192708,biomass_removal
3119672,0.13429,192708,oa
3375979,0.10258,192708,oa
3425334,0,192708,oa
3119672,0.05092,192708,uv
3375979,0,192708,uv
3425334,0,192708,uv
3119672,0.10684,192708,water_temp
3375979,0.10157,192708,water_temp
3425334,0.02254,192708,water_temp
3119672,0.06102,192708,wildlife_strike
3375979,0.07795,192708,wildlife_strike
3425334,0,192708,wildlife_strike
3375979,0.04005,192711,biomass_removal
3375979,0.10258,192711,oa
3375979,0,192711,uv
3375979,0.10157,192711,water_temp
3375979,0.07795,192711,wildlife_strike
3119672,0.02052,192712,biomass_removal
3375979,0.04005,192712,biomass_removal
3119672,0.13429,192712,oa
3375979,0.10258,192712,oa
3119672,0.05092,192712,uv
3375979,0,192712,uv
3119672,0.10684,192712,water_temp
3375979,0.10157,192712,water_temp
3119672,0.06102,192712,wildlife_strike
3375979,0.07795,192712,wildlife_strike
1729761,0.20883,192714,biomass_removal
2421179,0.34707,192714,biomass_removal
3119672,0.02052,192714,biomass_removal
3375979,0.04005,192714,biomass_removal
3425334,0.03066,192714,biomass_removal
3460415,0.02315,192714,biomass_removal
3516557,6.1e-4,192714,biomass_removal
3664010,0.00225,192714,biomass_removal
3671050,5.2e-4,192714,biomass_removal
2421179,0.00362,192714,eutrophication_nutrient_pollution
1729761,0.06381,192714,oa
2421179,0.11114,192714,oa
3119672,0.13429,192714,oa
3375979,0.10258,192714,oa
3425334,0,192714,oa
3460415,0,192714,oa
3516557,0,192714,oa
3664010,0,192714,oa
3671050,0,192714,oa
2421179,1.7e-4,192714,organic_pollution
2421179,0.08117,192714,slr
1729761,0.05078,192714,uv
3119672,0.05092,192714,uv
3375979,0,192714,uv
3425334,0,192714,uv
3460415,0,192714,uv
3516557,0,192714,uv
3664010,0,192714,uv
3671050,0,192714,uv
1729761,0.06076,192714,water_temp
2421179,0.08491,192714,water_temp
3119672,0.10684,192714,water_temp
3375979,0.10157,192714,water_temp
3425334,0.02254,192714,water_temp
3460415,0.01844,192714,water_temp
3516557,0.02393,192714,water_temp
3664010,0.00257,192714,water_temp
3671050,3.3e-4,192714,water_temp
1729761,0.12372,192714,wildlife_strike
2421179,0.04455,192714,wildlife_strike
3119672,0.06102,192714,wildlife_strike
3375979,0.07795,192714,wildlife_strike
3425334,0,192714,wildlife_strike
3460415,0.00578,192714,wildlife_strike
3516557,0.00335,192714,wildlife_strike
3664010,0.00193,192714,wildlife_strike
3671050,0.01157,192714,wildlife_strike
1729761,0.20883,192719,biomass_removal
2421179,0.34707,192719,biomass_removal
3119672,0.02052,192719,biomass_removal
3375979,0.04005,192719,biomass_removal
3425334,0.03066,192719,biomass_removal
3460415,0.02315,192719,biomass_removal
3516557,6.1e-4,192719,biomass_removal
3664010,0.00225,192719,biomass_removal
3671050,5.2e-4,192719,biomass_removal
2421179,0.00362,192719,eutrophication_nutrient_pollution
1729761,0.06381,192719,oa
2421179,0.11114,192719,oa
3119672,0.13429,192719,oa
3375979,0.10258,192719,oa
3425334,0,192719,oa
3460415,0,192719,oa
3516557,0,192719,oa
3664010,0,192719,oa
3671050,0,192719,oa
2421179,1.7e-4,192719,organic_pollution
2421179,0.08117,192719,slr
1729761,0.05078,192719,uv
3119672,0.05092,192719,uv
3375979,0,192719,uv
3425334,0,192719,uv
3460415,0,192719,uv
3516557,0,192719,uv
3664010,0,192719,uv
3671050,0,192719,uv
1729761,0.06076,192719,water_temp
2421179,0.08491,192719,water_temp
3119672,0.10684,192719,water_temp
3375979,0.10157,192719,water_temp
3425334,0.02254,192719,water_temp
3460415,0.01844,192719,water_temp
3516557,0.02393,192719,water_temp
3664010,0.00257,192719,water_temp
3671050,3.3e-4,192719,water_temp
1729761,0.12372,192719,wildlife_strike
2421179,0.04455,192719,wildlife_strike
3119672,0.06102,192719,wildlife_strike
3375979,0.07795,192719,wildlife_strike
3425334,0,192719,wildlife_strike
3460415,0.00578,192719,wildlife_strike
3516557,0.00335,192719,wildlife_strike
3664010,0.00193,192719,wildlife_strike
3671050,0.01157,192719,wildlife_strike
1729761,0.20883,192722,biomass_removal
2421179,0.34707,192722,biomass_removal
3119672,0.02052,192722,biomass_removal
3375979,0.04005,192722,biomass_removal
3425334,0.03066,192722,biomass_removal
3460415,0.02315,192722,biomass_removal
3516557,6.1e-4,192722,biomass_removal
3664010,0.00225,192722,biomass_removal
3671050,5.2e-4,192722,biomass_removal
2421179,0.00362,192722,eutrophication_nutrient_pollution
1729761,0.06381,192722,oa
2421179,0.11114,192722,oa
3119672,0.13429,192722,oa
3375979,0.10258,192722,oa
3425334,0,192722,oa
3460415,0,192722,oa
3516557,0,192722,oa
3664010,0,192722,oa
3671050,0,192722,oa
2421179,1.7e-4,192722,organic_pollution
2421179,0.08117,192722,slr
1729761,0.05078,192722,uv
3119672,0.05092,192722,uv
3375979,0,192722,uv
3425334,0,192722,uv
3460415,0,192722,uv
3516557,0,192722,uv
3664010,0,192722,uv
3671050,0,192722,uv
1729761,0.06076,192722,water_temp
2421179,0.08491,192722,water_temp
3119672,0.10684,192722,water_temp
3375979,0.10157,192722,water_temp
3425334,0.02254,192722,water_temp
3460415,0.01844,192722,water_temp
3516557,0.02393,192722,water_temp
3664010,0.00257,192722,water_temp
3671050,3.3e-4,192722,water_temp
1729761,0.12372,192722,wildlife_strike
2421179,0.04455,192722,wildlife_strike
3119672,0.06102,192722,wildlife_strike
3375979,0.07795,192722,wildlife_strike
3425334,0,192722,wildlife_strike
3460415,0.00578,192722,wildlife_strike
3516557,0.00335,192722,wildlife_strike
3664010,0.00193,192722,wildlife_strike
3671050,0.01157,192722,wildlife_strike
2421179,0.34707,192727,biomass_removal
3119672,0.02052,192727,biomass_removal
3375979,0.04005,192727,biomass_removal
3425334,0.03066,192727,biomass_removal
3460415,0.02315,192727,biomass_removal
3516557,6.1e-4,192727,biomass_removal
3664010,0.00225,192727,biomass_removal
3671050,5.2e-4,192727,biomass_removal
2421179,0.00362,192727,eutrophication_nutrient_pollution
2421179,0.11114,192727,oa
3119672,0.13429,192727,oa
3375979,0.10258,192727,oa
3425334,0,192727,oa
3460415,0,192727,oa
3516557,0,192727,oa
3664010,0,192727,oa
3671050,0,192727,oa
2421179,1.7e-4,192727,organic_pollution
2421179,0.08117,192727,slr
3119672,0.05092,192727,uv
3375979,0,192727,uv
3425334,0,192727,uv
3460415,0,192727,uv
3516557,0,192727,uv
3664010,0,192727,uv
3671050,0,192727,uv
2421179,0.08491,192727,water_temp
3119672,0.10684,192727,water_temp
3375979,0.10157,192727,water_temp
3425334,0.02254,192727,water_temp
3460415,0.01844,192727,water_temp
3516557,0.02393,192727,water_temp
3664010,0.00257,192727,water_temp
3671050,3.3e-4,192727,water_temp
2421179,0.04455,192727,wildlife_strike
3119672,0.06102,192727,wildlife_strike
3375979,0.07795,192727,wildlife_strike
3425334,0,192727,wildlife_strike
3460415,0.00578,192727,wildlife_strike
3516557,0.00335,192727,wildlife_strike
3664010,0.00193,192727,wildlife_strike
3671050,0.01157,192727,wildlife_strike
1729761,0.20883,192729,biomass_removal
2421179,0.34707,192729,biomass_removal
3119672,0.02052,192729,biomass_removal
3425334,0.03066,192729,biomass_removal
3460415,0.02315,192729,biomass_removal
2421179,0.00362,192729,eutrophication_nutrient_pollution
1729761,0.06381,192729,oa
2421179,0.11114,192729,oa
3119672,0.13429,192729,oa
3425334,0,192729,oa
3460415,0,192729,oa
2421179,1.7e-4,192729,organic_pollution
2421179,0.08117,192729,slr
1729761,0.05078,192729,uv
3119672,0.05092,192729,uv
3425334,0,192729,uv
3460415,0,192729,uv
1729761,0.06076,192729,water_temp
2421179,0.08491,192729,water_temp
3119672,0.10684,192729,water_temp
3425334,0.02254,192729,water_temp
3460415,0.01844,192729,water_temp
1729761,0.12372,192729,wildlife_strike
2421179,0.04455,192729,wildlife_strike
3119672,0.06102,192729,wildlife_strike
3425334,0,192729,wildlife_strike
3460415,0.00578,192729,wildlife_strike
1729761,0.20883,192737,biomass_removal
2421179,0.34707,192737,biomass_removal
3119672,0.02052,192737,biomass_removal
3375979,0.04005,192737,biomass_removal
3425334,0.03066,192737,biomass_removal
3460415,0.02315,192737,biomass_removal
3516557,6.1e-4,192737,biomass_removal
3664010,0.00225,192737,biomass_removal
3671050,5.2e-4,192737,biomass_removal
2421179,0.00362,192737,eutrophication_nutrient_pollution
1729761,0.06381,192737,oa
2421179,0.11114,192737,oa
3119672,0.13429,192737,oa
3375979,0.10258,192737,oa
3425334,0,192737,oa
3460415,0,192737,oa
3516557,0,192737,oa
3664010,0,192737,oa
3671050,0,192737,oa
2421179,1.7e-4,192737,organic_pollution
2421179,0.08117,192737,slr
1729761,0.05078,192737,uv
3119672,0.05092,192737,uv
3375979,0,192737,uv
3425334,0,192737,uv
3460415,0,192737,uv
3516557,0,192737,uv
3664010,0,192737,uv
3671050,0,192737,uv
1729761,0.06076,192737,water_temp
2421179,0.08491,192737,water_temp
3119672,0.10684,192737,water_temp
3375979,0.10157,192737,water_temp
3425334,0.02254,192737,water_temp
3460415,0.01844,192737,water_temp
3516557,0.02393,192737,water_temp
3664010,0.00257,192737,water_temp
3671050,3.3e-4,192737,water_temp
1729761,0.12372,192737,wildlife_strike
2421179,0.04455,192737,wildlife_strike
3119672,0.06102,192737,wildlife_strike
3375979,0.07795,192737,wildlife_strike
3425334,0,192737,wildlife_strike
3460415,0.00578,192737,wildlife_strike
3516557,0.00335,192737,wildlife_strike
3664010,0.00193,192737,wildlife_strike
3671050,0.01157,192737,wildlife_strike
1729761,0.20883,192743,biomass_removal
2421179,0.34707,192743,biomass_removal
3119672,0.02052,192743,biomass_removal
3375979,0.04005,192743,biomass_removal
3425334,0.03066,192743,biomass_removal
3460415,0.02315,192743,biomass_removal
3516557,6.1e-4,192743,biomass_removal
3664010,0.00225,192743,biomass_removal
3671050,5.2e-4,192743,biomass_removal
2421179,0.00362,192743,eutrophication_nutrient_pollution
1729761,0.06381,192743,oa
2421179,0.11114,192743,oa
3119672,0.13429,192743,oa
3375979,0.10258,192743,oa
3425334,0,192743,oa
3460415,0,192743,oa
3516557,0,192743,oa
3664010,0,192743,oa
3671050,0,192743,oa
2421179,1.7e-4,192743,organic_pollution
2421179,0.08117,192743,slr
1729761,0.05078,192743,uv
3119672,0.05092,192743,uv
3375979,0,192743,uv
3425334,0,192743,uv
3460415,0,192743,uv
3516557,0,192743,uv
3664010,0,192743,uv
3671050,0,192743,uv
1729761,0.06076,192743,water_temp
2421179,0.08491,192743,water_temp
3119672,0.10684,192743,water_temp
3375979,0.10157,192743,water_temp
3425334,0.02254,192743,water_temp
3460415,0.01844,192743,water_temp
3516557,0.02393,192743,water_temp
3664010,0.00257,192743,water_temp
3671050,3.3e-4,192743,water_temp
1729761,0.12372,192743,wildlife_strike
2421179,0.04455,192743,wildlife_strike
3119672,0.06102,192743,wildlife_strike
3375979,0.07795,192743,wildlife_strike
3425334,0,192743,wildlife_strike
3460415,0.00578,192743,wildlife_strike
3516557,0.00335,192743,wildlife_strike
3664010,0.00193,192743,wildlife_strike
3671050,0.01157,192743,wildlife_strike
1729761,0.20883,192754,biomass_removal
2421179,0.34707,192754,biomass_removal
3119672,0.02052,192754,biomass_removal
3375979,0.04005,192754,biomass_removal
3425334,0.03066,192754,biomass_removal
3460415,0.02315,192754,biomass_removal
3516557,6.1e-4,192754,biomass_removal
3664010,0.00225,192754,biomass_removal
3671050,5.2e-4,192754,biomass_removal
2421179,0.00362,192754,eutrophication_nutrient_pollution
1729761,0.06381,192754,oa
2421179,0.11114,192754,oa
3119672,0.13429,192754,oa
3375979,0.10258,192754,oa
3425334,0,192754,oa
3460415,0,192754,oa
3516557,0,192754,oa
3664010,0,192754,oa
3671050,0,192754,oa
2421179,1.7e-4,192754,organic_pollution
2421179,0.08117,192754,slr
1729761,0.05078,192754,uv
3119672,0.05092,192754,uv
3375979,0,192754,uv
3425334,0,192754,uv
3460415,0,192754,uv
3516557,0,192754,uv
3664010,0,192754,uv
3671050,0,192754,uv
1729761,0.06076,192754,water_temp
2421179,0.08491,192754,water_temp
3119672,0.10684,192754,water_temp
3375979,0.10157,192754,water_temp
3425334,0.02254,192754,water_temp
3460415,0.01844,192754,water_temp
3516557,0.02393,192754,water_temp
3664010,0.00257,192754,water_temp
3671050,3.3e-4,192754,water_temp
1729761,0.12372,192754,wildlife_strike
2421179,0.04455,192754,wildlife_strike
3119672,0.06102,192754,wildlife_strike
3375979,0.07795,192754,wildlife_strike
3425334,0,192754,wildlife_strike
3460415,0.00578,192754,wildlife_strike
3516557,0.00335,192754,wildlife_strike
3664010,0.00193,192754,wildlife_strike
3671050,0.01157,192754,wildlife_strike
3375979,0.04005,192760,biomass_removal
3375979,0.10258,192760,oa
3375979,0,192760,uv
3375979,0.10157,192760,water_temp
3375979,0.07795,192760,wildlife_strike
3380525,0,192763,biomass_removal
3415625,0.00104,192763,biomass_removal
3380525,0.05395,192763,oa
3415625,0.0563,192763,oa
3380525,0,192763,uv
3415625,0.00802,192763,uv
3380525,0.0074400000000000004,192763,water_temp
3415625,3.4e-4,192763,water_temp
3380525,0.00668,192763,wildlife_strike
3415625,0.00564,192763,wildlife_strike
1729761,0.20883,192772,biomass_removal
2421179,0.34707,192772,biomass_removal
3119672,0.02052,192772,biomass_removal
3375979,0.04005,192772,biomass_removal
3425334,0.03066,192772,biomass_removal
3460415,0.02315,192772,biomass_removal
3516557,6.1e-4,192772,biomass_removal
3664010,0.00225,192772,biomass_removal
3671050,5.2e-4,192772,biomass_removal
2421179,0.00362,192772,eutrophication_nutrient_pollution
1729761,0.06381,192772,oa
2421179,0.11114,192772,oa
3119672,0.13429,192772,oa
3375979,0.10258,192772,oa
3425334,0,192772,oa
3460415,0,192772,oa
3516557,0,192772,oa
3664010,0,192772,oa
3671050,0,192772,oa
2421179,1.7e-4,192772,organic_pollution
2421179,0.08117,192772,slr
1729761,0.05078,192772,uv
3119672,0.05092,192772,uv
3375979,0,192772,uv
3425334,0,192772,uv
3460415,0,192772,uv
3516557,0,192772,uv
3664010,0,192772,uv
3671050,0,192772,uv
1729761,0.06076,192772,water_temp
2421179,0.08491,192772,water_temp
3119672,0.10684,192772,water_temp
3375979,0.10157,192772,water_temp
3425334,0.02254,192772,water_temp
3460415,0.01844,192772,water_temp
3516557,0.02393,192772,water_temp
3664010,0.00257,192772,water_temp
3671050,3.3e-4,192772,water_temp
1729761,0.12372,192772,wildlife_strike
2421179,0.04455,192772,wildlife_strike
3119672,0.06102,192772,wildlife_strike
3375979,0.07795,192772,wildlife_strike
3425334,0,192772,wildlife_strike
3460415,0.00578,192772,wildlife_strike
3516557,0.00335,192772,wildlife_strike
3664010,0.00193,192772,wildlife_strike
3671050,0.01157,192772,wildlife_strike
1729761,0.20883,192778,biomass_removal
2421179,0.34707,192778,biomass_removal
3119672,0.02052,192778,biomass_removal
3375979,0.04005,192778,biomass_removal
3425334,0.03066,192778,biomass_removal
3460415,0.02315,192778,biomass_removal
3516557,6.1e-4,192778,biomass_removal
3664010,0.00225,192778,biomass_removal
3671050,5.2e-4,192778,biomass_removal
2421179,0.00362,192778,eutrophication_nutrient_pollution
1729761,0.06381,192778,oa
2421179,0.11114,192778,oa
3119672,0.13429,192778,oa
3375979,0.10258,192778,oa
3425334,0,192778,oa
3460415,0,192778,oa
3516557,0,192778,oa
3664010,0,192778,oa
3671050,0,192778,oa
2421179,1.7e-4,192778,organic_pollution
