spec_code,species,db,length_max,in_spp_table,table
2427,enteromius sublineatus,fb,5.900000095367432,TRUE,maturity
2429,enteromius trispilos,fb,5,TRUE,maturity
4237,eopsetta jordani,fb,44,TRUE,maturity
4237,eopsetta jordani,fb,38,TRUE,maturity
2508,epigonus telescopus,fb,52.400001525878906,TRUE,maturity
2508,epigonus telescopus,fb,56,TRUE,maturity
15101,epinephelides armatus,fb,30.600000381469727,TRUE,maturity
15101,epinephelides armatus,fb,25.600000381469727,TRUE,maturity
426,epinephelus aeneus,fb,40,TRUE,maturity
5523,epinephelus andersoni,fb,49.20000076293945,TRUE,maturity
5367,epinephelus areolatus,fb,20,TRUE,maturity
7333,epinephelus bleekeri,fb,36,TRUE,maturity
5524,epinephelus chlorostigma,fb,39,TRUE,maturity
5524,epinephelus chlorostigma,fb,28,TRUE,maturity
6465,epinephelus coioides,fb,43.5,TRUE,maturity
6465,epinephelus coioides,fb,53,TRUE,maturity
6465,epinephelus coioides,fb,92,TRUE,maturity
15,epinephelus guttatus,fb,25,TRUE,maturity
6660,epinephelus hexagonatus,fb,19,TRUE,maturity
16,epinephelus itajara,fb,128,TRUE,maturity
16,epinephelus itajara,fb,113,TRUE,maturity
7352,epinephelus longispinis,fb,23,TRUE,maturity
6439,epinephelus malabaricus,fb,64,TRUE,maturity
6439,epinephelus malabaricus,fb,82,TRUE,maturity
6470,epinephelus marginatus,fb,47,TRUE,maturity
6470,epinephelus marginatus,fb,57,TRUE,maturity
6470,epinephelus marginatus,fb,49.099998474121094,TRUE,maturity
6470,epinephelus marginatus,fb,43.79999923706055,TRUE,maturity
6470,epinephelus marginatus,fb,81.30000305175781,TRUE,maturity
4923,epinephelus merra,fb,11,TRUE,maturity
17,epinephelus morio,fb,50,TRUE,maturity
17,epinephelus morio,fb,38.79999923706055,TRUE,maturity
18,epinephelus striatus,fb,48,TRUE,maturity
4461,epinephelus tauvina,fb,61.099998474121094,TRUE,maturity
2511,eptatretus deani,fb,34,TRUE,maturity
