chi_tot,chi_cst,range_tot_km2,range_cst_km2,species,chi_tot_rel,chi_cst_rel
1748670.965326719,1748670.965326719,6407800.67,6407800.67,nerita planospira,0.27289721628103003,0.27289721628103003
1759778.4737213855,1759778.4737213855,7057128.92,7057128.92,nerita plicata,0.24936181465158574,0.24936181465158574
2940741.2954808767,2940741.2954808767,11334266.71,11334266.71,nerita polita,0.25945580518996597,0.25945580518996597
1952633.8941113905,1952633.8941113905,6971141.11,6971141.11,nerita scabricosta,0.2801024772415474,0.2801024772415474
0,0,363641087.3299999,363641087.3299999,nerita signata,0,0
344812.47007836075,344812.47007836075,1071007.43,1071007.43,nerita tessellata,0.3219515200546842,0.3219515200546842
541885.6271396859,541885.6271396859,1944280.17,1944280.17,nerita textilis,0.27870758314615013,0.27870758314615013
2289124.3177895513,2289124.3177895513,8363803.75,8363803.75,nerita undata,0.2736941690901764,0.2736941690901764
901955.5527079343,901955.5527079343,2845871.86,2845871.86,nerita versicolor,0.316934702993948,0.316934702993948
0,0,363641087.3299999,363641087.3299999,neritopsis atlantica,0,0
2164838.754041641,2164838.754041641,8761531.87,8761531.87,neritopsis radula,0.24708450373320862,0.24708450373320862
229894.00485381848,229894.00485381848,679690.73,679690.73,nerophis lumbriciformis,0.33823325036935326,0.33823325036935326
506664.2150178316,506664.2150178316,1610645.36,1610645.36,nerophis maculatus,0.3145721756016058,0.3145721756016058
583689.8936279396,583689.8936279396,1683568.49,1683568.49,nerophis ophidion,0.34669803877592154,0.34669803877592154
363317.03070131276,363317.03070131276,1347204.08,1347204.08,nes longus,0.26968225237360677,0.26968225237360677
8033038.874888948,4673273.795115178,29804899.12,16663896.93,nesiarchus nasutus,0.2695207537038276,0.2804430329079801
1500013.8096992143,1272373.228438118,6671388.46,5547926.22,nesiocypraea lisetae,0.22484282225400712,0.22934213217386984
190493.3240380479,190493.3240380479,641343.59,641343.59,nesogobius greeni,0.297022262338426,0.297022262338426
53225.96765496995,53225.96765496995,162146.48,162146.48,nesogobius hinsbyi,0.3282585453287049,0.3282585453287049
78191.61177347168,78191.61177347168,258443.26,258443.26,nesogobius maccullochi,0.30254846566117327,0.30254846566117327
217000.8520088322,217000.8520088322,774138.66,774138.66,nesogobius pulchellus,0.28031264064351497,0.28031264064351497
47306195.66113112,6576083.237941446,222678312.2,25794163.97,nessorhamphus ingolfianus,0.21244186375295834,0.2549446163709661
616325.0805442926,616325.0805442926,2288267.67,2288267.67,netamelita barnardi,0.2693413400121554,0.2693413400121554
544255.167745167,544255.167745167,1965656.11,1965656.11,netamelita brocha,0.27688218960394195,0.27688218960394195
0,0,363641087.3299999,363641087.3299999,nettastoma falcinaris,0,0
9544789.158293154,1298848.2348437863,53412828.22,5314626.24,nettastoma melanura,0.1786984414863691,0.24439126594983024
5436542.060801977,3668758.825266013,24107164.74,15528488.76,nettastoma parviceps,0.2255156141104123,0.23625987576565777
2243221.3964861045,1616519.5394325617,10555391.06,7637900.99,nettastoma solitarium,0.2125190230977671,0.21164447425398764
667662.4459576155,552145.0163301035,2763378.32,2256626.53,nettastoma syntresis,0.24161094451867002,0.24467718029092902
0,0,363641087.3299999,363641087.3299999,nettenchelys exoria,0,0
97576.1343614358,68106.60788973769,528052.19,362956.38,nettenchelys inion,0.1847850197561643,0.18764405764058392
594848.3594055736,567319.9883169745,2629149.83,2501497.42,nettenchelys pygmaea,0.22625122106699166,0.2267921540838425
3915045.177193245,3915045.177193245,14571911.53,14571911.53,neverita didyma,0.2686706661053442,0.2686706661053442
473771.8583246013,473771.8583246013,1606759.33,1606759.33,neverita duplicata,0.2948617440575878,0.2948617440575878
520780.5481518187,520780.5481518187,1144017.81,1144017.81,neverita lewisii,0.45522066492288144,0.45522066492288144
160686.4705351747,117410.35208879248,888351.78,636720.53,newnesia antarctica,0.18088157659252363,0.18439856507971006
75019.41906037771,75019.41906037771,311975.02,311975.02,nexilosus latifrons,0.24046610866593648,0.24046610866593648
4189700.869250569,1738160.4372853127,13906163.21,5188404.79,nezumia aequalis,0.3012837405962366,0.33500864092859506
618735.1631486787,380396.1438310545,2012726.69,1231169.86,nezumia atlantica,0.3074114166731096,0.3089712932308581
572107.1093930054,447770.0253593017,1891789.99,1464058.09,nezumia bairdii,0.30241576095505474,0.30584170697714713
0,0,363641087.3299999,363641087.3299999,nezumia brevibarbata,0,0
0,0,363641087.3299999,363641087.3299999,nezumia burragei,0,0
264287.72116507293,99025.21640739328,1134336.12,423964.32,nezumia coheni,0.23298889676992116,0.23356969380676487
163169.97413683735,117571.44711742498,524243.52,368105.08,nezumia condylura,0.3112484330504216,0.3193964264699226
380173.6618287761,129629.74188586847,1789289.04,530073.31,nezumia convergens,0.21247191109423894,0.24455059223009823
2783892.905254943,473906.73248253745,10824007.15,1719710.33,nezumia cyrano,0.25719614433689125,0.2755735801636648
140762.63672363327,82874.8140206293,662233.29,361379.77,nezumia duodecim,0.21255747611786968,0.22932886924088003
0,0,363641087.3299999,363641087.3299999,nezumia holocentra,0,0
0,0,363641087.3299999,363641087.3299999,nezumia investigatoris,0,0
172156.69460997943,31226.73264611305,665908.19,115882.05,nezumia kapala,0.2585291744346611,0.2694699709412549
71856.60228830436,15317.102696730377,331158.63,63544.47,nezumia latirostrata,0.21698544376845733,0.24104540799113403
7154.473039691559,2650.3156727885917,35504.45,13623.78,nezumia leucoura,0.20150919221932911,0.1945360004924178
208054.28480252504,95797.05627620219,534349.68,259372.93,nezumia liolepis,0.38935980050090985,0.36934099590193237
9509627.481545722,495399.956601578,44251139.73,1814770.97,nezumia longebarbata,0.21490130061212148,0.27298208137061947
0,0,363641087.3299999,363641087.3299999,nezumia loricata,0,0
0,0,363641087.3299999,363641087.3299999,nezumia merretti,0,0
157542.89516633458,77291.54599817253,768787.28,345846.41,nezumia micronychodon,0.20492390972745358,0.22348517655040148
0,0,363641087.3299999,363641087.3299999,nezumia milleri,0,0
0,0,363641087.3299999,363641087.3299999,nezumia obliquata,0,0
0,0,363641087.3299999,363641087.3299999,nezumia orbitalis,0,0
646647.6632671686,80922.45461536778,3528268.26,329564.18,nezumia parini,0.18327621813744077,0.24554384100653107
2468072.484273505,1551867.706649862,11273925.91,7083225.03,nezumia propinqua,0.21891863615001395,0.21909055551350484
220372.91685440656,154600.90662770113,785830.9,547079.02,nezumia proxima,0.28043300009506694,0.2825933749528562
0,0,363641087.3299999,363641087.3299999,nezumia pulchella,0,0
8190927.146243341,1107141.5492927786,29214355.57,3163176.05,nezumia sclerorhynchus,0.2803733639312086,0.35000946257568516
111008.2313319788,52300.52800025077,408006.68,172926.68,nezumia soela,0.2720745438088876,0.3024433707988309
2249663.8410752076,1276869.5904954644,9857464.27,5710814.03,nezumia spinosa,0.22821932491521044,0.2235880180632435
326664.97436749784,204082.65957923516,1058359.99,636441.11,nezumia stelgidolepis,0.3086520441570149,0.3206622833952935
704205.6666948444,450151.0835912818,2512290.03,1624395.8,nezumia suilla,0.28030428743724484,0.2771190885812939
105600.49556940082,27769.902465415853,564949.94,121913.23,nezumia umbracincta,0.18692009343235055,0.22778415817065836
0,0,363641087.3299999,363641087.3299999,nezumia ventralis,0,0
331308.9543860397,82647.02830072232,1514330.59,380480.2,nezumia wularnia,0.21878244854450155,0.21721768517973422
887701.5340059255,671088.984713771,2272879.64,1584550.15,nibea albiflora,0.3905624910283087,0.42352019260089124
2197794.2969140327,2197794.2969140327,9450142.84,9450142.84,nibea coibor,0.23256730973539788,0.23256730973539788
0,0,363641087.3299999,363641087.3299999,nibea mitsukurii,0,0
1505352.3312076617,1505352.3312076617,6558433.97,6558433.97,nibea soldado,0.229529234889539,0.229529234889539
841870.0364405535,841870.0364405535,3874606.6,3874606.6,nibea squamosa,0.21727884230635272,0.21727884230635272
0,0,2672508.3,2456187.66,nibilia antilocapra,0,0
531476.2533860684,531476.2533860684,1742218.86,1742218.86,nicholsina collettei,0.30505711170298566,0.30505711170298566
192137.40011391658,192137.40011391658,621820.71,621820.71,nicholsina denticulata,0.3089916386250895,0.3089916386250895
1041517.4408541125,1041517.4408541125,3128133.85,3128133.85,nicholsina usta,0.33295168646767226,0.33295168646767226
0,0,2903513.15,2903513.15,nicidion cariboea,0,0
0,0,363641087.3299999,363641087.3299999,nicippe unidentata,0,0
0,0,363641087.3299999,363641087.3299999,nicolea chilensis,0,0
927505.0831656392,927505.0831656392,8677167.69,8677167.69,nicolea gracilibranchis,0.1068903029538708,0.1068903029538708
1219762.5006036763,1017533.870419315,7327212.2,6125795.22,nicolea zostericola,0.16647020276056373,0.16610641294328396
0,0,2780927.18,2780927.18,nicomache antillensis,0,0
0,0,779775.73,62334.77,nicomache venticola,0,0
2131096.925951386,2009453.9440670856,5614076.62,5257423.35,nidalia occidentalis,0.3795988316866587,0.3822126943737726
465245.31230615935,465245.31230615935,1714888.83,1714888.83,nidorellia armata,0.27129765158372354,0.27129765158372354
0,0,3801370.74,349962.28,nigmatullinus acanthitelsonis,0,0
0,0,363641087.3299999,363641087.3299999,nikoides danae,0,0
0,0,2267893.13,2267893.13,nikoides schmitti,0,0
0,0,363641087.3299999,363641087.3299999,nikoides sibogae,0,0
0,0,363641087.3299999,363641087.3299999,ninoe pulchra,0,0
0,0,363641087.3299999,363641087.3299999,ninoe vargasi,0,0
0,0,363641087.3299999,363641087.3299999,niobafia erosa,0,0
158188.4740460712,158188.4740460712,925478.68,925478.68,niphates caycedoi,0.17092611365836238,0.17092611365836238
337636.9621837592,337636.9621837592,1997392.34,1997392.34,niphates digitalis,0.169038879053556,0.169038879053556
2130083.6980258618,2130083.6980258618,13929293.5,13929293.5,niphates erecta,0.15292115842241832,0.15292115842241832
0,0,363641087.3299999,363641087.3299999,niphates olemda,0,0
520663.50365146465,520663.50365146465,2190070,2190070,niphon spinosus,0.23773829313741782,0.23773829313741782
0,0,363641087.3299999,363641087.3299999,nisiturris fluminensis,0,0
863165.8919316399,842434.7720783473,3461433.19,3363210.73,niso aeglees,0.24936661912912433,0.25048527722743896
235451.95841572672,235451.95841572672,887244.36,887244.36,niso hendersoni,0.2653744211073111,0.2653744211073111
0,0,363641087.3299999,363641087.3299999,niso lomana,0,0
0,0,363641087.3299999,363641087.3299999,niso venosa,0,0
373699.2557354426,373699.2557354426,1110223.34,1110223.34,nitidella nitida,0.3365982701601667,0.3365982701601667
0,0,363641087.3299999,363641087.3299999,nitidotellina valtonis,0,0
0,0,363641087.3299999,363641087.3299999,niveria maltbiana,0,0
645131.2195492261,645131.2195492261,2389927.18,2389927.18,niveria nix,0.2699376051906427,0.2699376051906427
507605.376376967,507605.376376967,1735150.35,1735150.35,niveria quadripunctata,0.2925425893940355,0.2925425893940355
822470.0874927492,741126.3868993976,3289896.49,2908599.01,niveria suffusa,0.24999877351543942,0.25480528060119145
287396.41952184174,287396.41952184174,906846.02,906846.02,noalda exigua,0.3169186534245822,0.3169186534245822
0,0,363641087.3299999,363641087.3299999,nodicostellaria laterculata,0,0
2392710.814886855,2392710.814886855,9000195.31,9000195.31,nodilittorina pyramidalis,0.2658509879478221,0.2658509879478221
4932662.665283576,739528.5720249985,20370584.66,2687526.18,nodipecten fragosus,0.24214634717723293,0.27517074160185423
600269.9615844979,18077.602591823983,3237053.75,78630.46,nodipecten magnificus,0.18543713139903775,0.2299058480876747
878414.8653396013,878414.8653396013,3379385.59,3379385.59,nodipecten nodosus,0.2599333050182064,0.2599333050182064
17414118.38251827,641448.1514109714,72605200.17,2241925.32,nodipecten subnodosus,0.23984670990155427,0.28611486104763356
1383240.9079607436,1383240.9079607436,5604017.4,5604017.4,nodolatirus nodatus,0.246830230748524,0.246830230748524
0,0,363641087.3299999,363641087.3299999,nodopelta heminoda,0,0
1178917.4225736912,1178917.4225736912,4475164.27,4475164.27,noetia ponderosa,0.2634355638019275,0.2634355638019275
6852019.345728346,4459124.525459111,24420608.94,15423220.72,nomeus gronovii,0.2805834761353967,0.28911759783588903
0,0,363641087.3299999,363641087.3299999,nonala holderi,0,0
1131421.4966027832,1131421.4966027832,6633289.94,6633289.94,norfolkia brachylepis,0.17056717056495546,0.17056717056495546
340149.7993664894,340149.7993664894,2197177.72,2197177.72,norfolkia squamiceps,0.15481214663258527,0.15481214663258527
807523.9710168185,807523.9710168185,4977568.78,4977568.78,norfolkia thomasi,0.16223260927332048,0.16223260927332048
37875.25578665833,37875.25578665833,200098.94,200098.94,normanichthys crockeri,0.1892826408108825,0.1892826408108825
122270.88396708078,122270.88396708078,380186.74,380186.74,norrisia norrisii,0.32160743945746445,0.32160743945746445
0,0,363641087.3299999,363641087.3299999,notaeolidia depressa,0,0
0,0,363641087.3299999,363641087.3299999,notaeolidia schmekelae,0,0
2296170.2743700207,2296170.2743700207,11497403.16,11497403.16,notarchus indicus,0.19971207779844616,0.19971207779844616
0,0,363641087.3299999,363641087.3299999,notaulax nudicollis,0,0
622803.5974502636,622803.5974502636,3483181.83,3483181.83,notaulax occidentalis,0.17880306795533082,0.17880306795533082
1625770.3928338154,1625770.3928338154,9963631.44,9963631.44,notaulax phaeotaenia,0.16317046677449318,0.16317046677449318
94873.34159654044,56658.380506726855,394969.74,231077.04,nothoadmete antarctica,0.2402040763845363,0.24519260116334732
0,0,363641087.3299999,363641087.3299999,nothoadmete consobrina,0,0
0,0,30372026.21,14245998.89,nothria conchylega,0,0
176491.21846139772,176491.21846139772,753532.14,753532.14,notiocampus ruber,0.23421856758677567,0.23421856758677567
110388.74676730674,92212.21454294342,587922.96,499209.98,notisis elongata,0.18776056435575633,0.18471628820991004
183141.17473631038,183141.17473631038,545496.61,545496.61,notocallista multistriata,0.33573292918595843,0.33573292918595843
46185.27859714121,46185.27859714121,188519.15,188519.15,notoclinops caerulepunctus,0.24498985167894727,0.24498985167894727
63948.584129592295,63948.584129592295,247378.44,247378.44,notoclinops segmentatus,0.2585050828584427,0.2585050828584427
34930.20362163157,34930.20362163157,137498.2,137498.2,notoclinops yaldwyni,0.2540411701508206,0.2540411701508206
78219.35321668231,78219.35321668231,302686.55,302686.55,notoclinus compressus,0.2584170099949347,0.2584170099949347
84158.2977525536,84158.2977525536,328062.4,328062.4,notoclinus fenestratus,0.25653137254544744,0.25653137254544744
3745175.58742389,3745175.58742389,13394993.06,13394993.06,notocochlis gualteriana,0.2795951868469195,0.2795951868469195
490484.9953322027,436528.0649184666,1760024.78,1540576.21,notocochlis guesti,0.2786807327407076,0.28335376210857277
163705.28885580573,163705.28885580573,629149.99,629149.99,notocochlis isabelleana,0.26020073346231115,0.26020073346231115
0,0,3778562.03,1472957.11,notocrangon antarcticus,0,0
0,0,363641087.3299999,363641087.3299999,notocrater houbricki,0,0
0,0,363641087.3299999,363641087.3299999,notocrater youngi,0,0
2422066.0708336816,1653936.8182471832,7545734.43,5197511.57,notocyathus conicus,0.3209848018509819,0.31821705367501146
0,0,363641087.3299999,363641087.3299999,notograptus gregoryi,0,0
1049375.1871283245,1049375.1871283245,5399659.98,5399659.98,notograptus guttatus,0.1943409753605123,0.1943409753605123
106377.56332781244,106377.56332781244,346413.57,346413.57,notolabrus celidotus,0.3070825525911483,0.3070825525911483
89873.51167463549,89873.51167463549,292488.81,292488.81,notolabrus cinctus,0.30727162408242387,0.30727162408242387
50343.69426455507,50343.69426455507,138978.26,138978.26,notolabrus gymnogenis,0.3622415064381657,0.3622415064381657
140416.67732159435,140416.67732159435,475457.94,475457.94,notolabrus parilus,0.29532933517020316,0.29532933517020316
389970.2130303246,389970.2130303246,1264557.43,1264557.43,notolabrus tetricus,0.30838473902314156,0.30838473902314156
5855422.185002978,429743.7825133522,26915713.52,1868653.8,notolepis annulata,0.2175466082536525,0.2299750668172736
6422843.770838063,225711.43329671386,30100663.38,1289934.15,notolepis coatsi,0.21337881128246627,0.17497903540015114
36855102.12240965,4396436.400659972,260295376.59999996,25524771.05,notolychnus valdiviae,0.14158953802335672,0.172241952417433
78797.23404728073,38956.146093677366,547688.49,284152.65,notolycodes schmidti,0.14387235716288418,0.1370958394851407
0,0,2627078.19,2627078.19,notomastus daueri,0,0
0,0,13045299.32,13045299.32,notomastus hemipodus,0,0
0,0,261035678.97,28970643.92,notomastus latericeus,0,0
0,0,6732756.2,6732756.2,notomastus tenuis,0,0
0,0,363641087.3299999,363641087.3299999,notomuraenobathys microcephalus,0,0
0,0,363641087.3299999,363641087.3299999,notomyrtea vincentia,0,0
65818.27820319124,65818.27820319124,1492102.14,1492102.14,notomyxine tridentiger,0.04411110770418923,0.04411110770418923
0,0,363641087.3299999,363641087.3299999,notopais magnifica,0,0
0,0,363641087.3299999,363641087.3299999,notopais minya,0,0
354721.50196285965,280700.04485745484,1892729.34,1513824.24,notopais quadrispinosa,0.18741269259494844,0.18542446173107574
966504.1142319659,305899.4613876643,3846013.71,1117783.1,notophycis marginata,0.2513002259245628,0.27366620714489626
470683.02861293586,315847.7206976925,2672805.72,1734651.57,notopogon fernandezianus,0.1761007263232495,0.18208136213642748
448195.2361809693,329033.9062351386,2229907.01,1548183.1,notopogon lilliei,0.20099279215278548,0.212529064705033
31996.058633534718,20322.2445109644,314354.25,193274.75,notopogon macrosolen,0.10178344537582908,0.10514691914471186
895830.1425439488,654802.361831377,5447797.82,3935113.99,notopogon xenosoma,0.164438948019541,0.16639984597533272
0,0,9626868.46,8301186.08,notopoides latus,0,0
0,0,363641087.3299999,363641087.3299999,notopoma sismithi,0,0
0,0,363641087.3299999,363641087.3299999,notopygos hispida,0,0
26386.51681693431,17074.663408646713,425932.69,257208.18,notoraja azurea,0.06194996870734272,0.06638460490893686
0,0,363641087.3299999,363641087.3299999,notoraja hirticauda,0,0
0,0,363641087.3299999,363641087.3299999,notoraja martinezi,0,0
0,0,363641087.3299999,363641087.3299999,notoraja sapphira,0,0
0,0,363641087.3299999,363641087.3299999,notoraja sticta,0,0
0,0,363641087.3299999,363641087.3299999,notoraja tobitukai,0,0
191679.923303897,191679.923303897,586908.09,586908.09,notorchestia quadrimana,0.32659274351440104,0.32659274351440104
1418873.5366323632,1296192.6484050117,13151905.66,11323307.1,notorynchus cepedianus,0.10788349409680628,0.11447120853986303
0,0,12921920.42,10233581.89,notosceles chimmonis,0,0
0,0,363641087.3299999,363641087.3299999,notosceles viaderi,0,0
2107970.6677630097,412087.525420719,13737070.13,1768607.39,notoscopelus bolini,0.15345125618595132,0.23300113284086132
30309777.65444568,3981453.724572704,216868847.07,23706129,notoscopelus caudispinosus,0.1397608649833529,0.16795039479337617
253030.2735192397,139163.4784913262,1074737.72,533936.66,notoscopelus elongatus,0.2354344402457929,0.2606366801847361
570690.0038440245,46437.46831450569,4099390.02,251741.66,notoscopelus japonicus,0.13921339542218636,0.18446477358775537
2268731.688291163,691753.0968384979,14168019.64,3229944.07,notoscopelus kroyeri,0.16013047313161144,0.21416875396189072
40506740.53003626,1838985.982798702,284725694.09999996,11980390.53,notoscopelus resplendens,0.14226584171855486,0.1534996691630137
0,0,2536991.29,650324.22,notostomus auriculatus,0,0
0,0,203094900.5,8340306.8,notostomus elegans,0,0
0,0,191013955.95,8158698.88,notostomus gibbosus,0,0
264387.7054206452,212766.74504778703,1471872.71,1200947.83,nototanais antarcticus,0.1796267459980593,0.17716568508041436
2298369.305904316,2298369.305904316,8138495.69,8138495.69,nototeredo edax,0.28240714174345355,0.28240714174345355
0,0,363641087.3299999,363641087.3299999,nototeredo knoxi,0,0
461278.911318647,461278.911318647,1008312.31,1008312.31,nototeredo norvagica,0.4574762271013501,0.4574762271013501
131989.73402382873,131989.73402382873,493248.65,493248.65,notothenia angustata,0.2675926918884192,0.2675926918884192
492624.46152393974,302901.23165160354,3761378.94,2324063.59,notothenia coriiceps,0.1309691124936058,0.130332591997452
161808.29948195175,161808.29948195175,1328636.3,1328636.3,notothenia neglecta,0.12178524663367375,0.12178524663367375
124684.7357345957,89701.06391349301,735749.5,534141.7,notothenia rossii,0.16946628673834735,0.16793495792126512
263394.1825594862,149359.99299425623,1713043.57,1010297.1,nototheniops larseni,0.15375801711773518,0.14783769348071596
0,0,363641087.3299999,363641087.3299999,nototheniops nybelini,0,0
558414.7467967969,481982.96321702225,1353920.21,1144602.18,nototodarus gouldi,0.41244287711518607,0.42109212409242686
75673.43374216458,62123.21907848538,205832.25,166523.91,nototodarus hawaiiensis,0.3676461474922641,0.3730588543019761
246919.79247639436,165089.78041882926,701235.94,435903.88,nototodarus sloanii,0.35212084605417454,0.37872977964506593
743095.389649431,743095.389649431,2883805.69,2883805.69,nototriphora decorata,0.2576787306531152,0.2576787306531152
393279.46558652935,393279.46558652935,1292553.24,1292553.24,nototropis minikoi,0.30426558335541315,0.30426558335541315
309425.78483966587,309425.78483966587,693913.91,693913.91,nototropis vedlomensis,0.4459137947525304,0.4459137947525304
2663155.788421159,2663155.788421159,10951429.31,10951429.31,novaculichthys taeniourus,0.24317883200774265,0.24317883200774265
2507514.4168412215,2507514.4168412215,10375482.67,10375482.67,novaculoides macrolepidotus,0.241676893171585,0.241676893171585
1013049.1004483836,1013049.1004483836,6053546.23,6053546.23,novaculops halsteadi,0.16734804062913441,0.16734804062913441
0,0,363641087.3299999,363641087.3299999,novaculops koteamea,0,0
0,0,363641087.3299999,363641087.3299999,novaculops pastellus,0,0
0,0,363641087.3299999,363641087.3299999,novodinia penichra,0,0
932618.1211129368,932618.1211129368,2261004.96,2261004.96,nucella lapillus,0.41247946714497113,0.41247946714497113
1901492.5639154161,1901492.5639154161,8766907.92,8766907.92,nuchequula blochii,0.2168943236619983,0.2168943236619983
2068660.2462149102,2068660.2462149102,9166056.55,9166056.55,nuchequula gerreoides,0.2256870481793951,0.2256870481793951
47429.97906664565,47429.97906664565,250616.95,250616.95,nuchequula glenysae,0.18925287801421908,0.18925287801421908
0,0,363641087.3299999,363641087.3299999,nuchequula longicornis,0,0
395665.89362454327,395665.89362454327,1046824.03,1046824.03,nuchequula nuchalis,0.3779679127393964,0.3779679127393964
0,0,9717646.88,9717646.88,nucia speciosa,0,0
0,0,363641087.3299999,363641087.3299999,nucinella maoriana,0,0
1622547.0204642778,1622547.0204642778,6535720.22,6535720.22,nucleolaria nucleus,0.24825833509505366,0.24825833509505366
0,0,363641087.3299999,363641087.3299999,nucula austrobenthalis,0,0
287128.4332935411,287128.4332935411,930551.49,930551.49,nucula calcicola,0.30855727638837166,0.30855727638837166
0,0,363641087.3299999,363641087.3299999,nucula callicredemna,0,0
3228897.4616102655,2038133.221225324,10322285.43,6398382.37,nucula crenulata,0.31280838759079593,0.31853882799838423
487181.9114763393,376700.32498168387,1744835.84,1294345.1,nucula falklandica,0.2792136087004834,0.29103546263023966
580206.2059839034,580206.2059839034,1470750.84,1470750.84,nucula hanleyi,0.39449660010658455,0.39449660010658455
0,0,363641087.3299999,363641087.3299999,nucula hawaiensis,0,0
1391921.1249556043,1391921.1249556043,3167804.07,3167804.07,nucula nucleus,0.4393962171263971,0.4393962171263971
3884942.3210757924,3884942.3210757924,11492758.19,11492758.19,nucula proxima,0.3380339390117972,0.3380339390117972
47870.89768687397,47870.89768687397,218158.56,218158.56,nucula semiornata,0.21943167248112552,0.21943167248112552
777269.2581644377,777269.2581644377,1867845.96,1867845.96,nucula sulcata,0.41613134852107275,0.41613134852107275
0,0,363641087.3299999,363641087.3299999,nucula turgida,0,0
0,0,363641087.3299999,363641087.3299999,nucula zophos,0,0
1709701.154593376,1647913.30230306,6188666.59,5943637.95,nuculana acuta,0.2762632514984744,0.2772566761579177
467093.3553535452,304145.83383768453,1794381.43,1134390.91,nuculana caudata,0.26030884378554076,0.26811377908315975
1378397.3673225767,1378397.3673225767,4843374.31,4843374.31,nuculana concentrica,0.2845944333636639,0.2845944333636639
0,0,363641087.3299999,363641087.3299999,nuculana hebes,0,0
216114.00141169957,99850.93305849582,972300.83,436513.68,nuculana inaequisculpta,0.22227071575337395,0.22874640047591596
5267341.9001958165,5096840.925272067,12703559.86,12214058.32,nuculana minuta,0.41463510687120236,0.4172929907274314
1184526.2047289887,613064.5819214616,3371779.63,1688705.92,nuculana pernula,0.3513059377279021,0.36303809601227766
1296615.7260074695,1296615.7260074695,2555970.66,2555970.66,nuculana radiata,0.5072889709960401,0.5072889709960401
2663875.7775839814,2569326.175471774,6514786.69,6240024.36,nuculana tenuisulcata,0.40889685331876635,0.41174938225269586
0,0,363641087.3299999,363641087.3299999,nupalirus chani,0,0
0,0,363641087.3299999,363641087.3299999,nupalirus japonicus,0,0
0,0,6714358.08,6385545.93,nupalirus vericeli,0,0
0,0,363641087.3299999,363641087.3299999,nursia mimetica,0,0
0,0,6240080.34,6240080.34,nursia plicata,0,0
770420.1472292498,770420.1472292498,1602410.36,1602410.36,nutricola lordi,0.48078829646935745,0.48078829646935745
435616.8862160206,435616.8862160206,1041824.66,1041824.66,nutricola tantilla,0.4181287916682838,0.4181287916682838
0,0,363641087.3299999,363641087.3299999,nybelinella erikssoni,0,0
754614.7220652597,703489.5091635166,2779221.24,2573689.37,nyctiphanes simplex,0.2715202054462061,0.2733389341245624
3388256.003112523,1129910.330610793,14845123.42,4244973.58,nymphaster arenatus,0.22824033908318445,0.26617605723962906
0,0,363641087.3299999,363641087.3299999,nymphaster arthrocnemis,0,0
0,0,363641087.3299999,363641087.3299999,nymphaster diomedeae,0,0
0,0,363641087.3299999,363641087.3299999,nymphon aculeatum,0,0
0,0,363641087.3299999,363641087.3299999,nymphon adami,0,0
314898.6885419273,203411.484604813,4961491.47,2930824.45,nymphon adareanum,0.06346855385038631,0.069404185776058
282551.83480581205,282551.83480581205,2185161.82,2185161.82,nymphon aemulum,0.12930476462645318,0.12930476462645318
0,0,363641087.3299999,363641087.3299999,nymphon aequidigitatum,0,0
0,0,363641087.3299999,363641087.3299999,nymphon albatrossi,0,0
0,0,363641087.3299999,363641087.3299999,nymphon angolense,0,0
0,0,363641087.3299999,363641087.3299999,nymphon apicatum,0,0
0,0,363641087.3299999,363641087.3299999,nymphon aritai,0,0
0,0,363641087.3299999,363641087.3299999,nymphon articulare,0,0
3455601.5276685436,328681.3607058025,36636328.68,3750901.44,nymphon australe,0.09432171978397437,0.08762729865432095
84205.62429357061,35611.26184285233,1915947.6,869708.97,nymphon banzare,0.04394985765454682,0.04094618208071641
0,0,363641087.3299999,363641087.3299999,nymphon basispinosum,0,0
0,0,363641087.3299999,363641087.3299999,nymphon benthos,0,0
199630.52645085508,94686.19004976803,3956394.09,1977485.85,nymphon biarticulatum,0.05045769503989302,0.04788210750017151
23775.091557015072,17915.602315893622,502165.88,373112.7,nymphon bouvieri,0.04734509552304723,0.048016597440648956
0,0,363641087.3299999,363641087.3299999,nymphon brachyrhynchum,0,0
0,0,363641087.3299999,363641087.3299999,nymphon braschnikowi,0,0
147009.09165960122,72715.64676974683,2543336.82,1369011.07,nymphon brevicaudatum,0.057801660599401554,0.05311545564766458
361312.8165562842,361312.8165562842,1891246.95,1891246.95,nymphon brevirostre,0.19104475835706394,0.19104475835706394
0,0,363641087.3299999,363641087.3299999,nymphon brevis,0,0
1818573.164259468,1818573.164259468,10885006.35,10885006.35,nymphon brevitarse,0.16707139213193642,0.16707139213193642
0,0,363641087.3299999,363641087.3299999,nymphon bullatum,0,0
0,0,363641087.3299999,363641087.3299999,nymphon bunyipi,0,0
0,0,363641087.3299999,363641087.3299999,nymphon caementarum,0,0
0,0,363641087.3299999,363641087.3299999,nymphon caldarium,0,0
0,0,363641087.3299999,363641087.3299999,nymphon calypso,0,0
0,0,363641087.3299999,363641087.3299999,nymphon chaetochir,0,0
526969.8800568578,104529.43598076489,6020258.15,1071657.4,nymphon chainae,0.08753277134085319,0.09753997497779131
0,0,363641087.3299999,363641087.3299999,nymphon citerium,0,0
10357.810736452822,8889.085879430495,166331.03,142797.49,nymphon clarencei,0.06227226956060347,0.0622495947192804
0,0,363641087.3299999,363641087.3299999,nymphon cognatum,0,0
