spec_code,species,db,length_max,in_spp_table,table
66159,platycephalus westraliae,fb,37.400001525878906,TRUE,popchar
3701,platygillellus rubrocinctus,fb,4.699999809265137,TRUE,popchar
50489,platygillellus smithi,fb,3.4000000953674316,TRUE,popchar
12761,platygobiopsis akihito,fb,13,TRUE,popchar
14464,platypharodon extremus,fb,35.5,TRUE,popchar
65932,platyrhina tangi,fb,63.900001525878906,TRUE,popchar
65932,platyrhina tangi,fb,52.5,TRUE,popchar
65932,platyrhina tangi,fb,68,TRUE,popchar
2547,platyrhinoidis triseriata,fb,76,TRUE,popchar
54979,platysmacheilus exiguus,fb,10.5,TRUE,popchar
55400,platysmacheilus longibarbatus,fb,8.100000381469727,TRUE,popchar
55906,platysmacheilus nudiventris,fb,7.099999904632568,TRUE,popchar
6362,plectorhinchus albovittatus,fb,100,TRUE,popchar
14299,plectorhinchus ceylonensis,fb,44,TRUE,popchar
6364,plectorhinchus chaetodonoides,fb,50,TRUE,popchar
6364,plectorhinchus chaetodonoides,fb,72,TRUE,popchar
56810,plectorhinchus chrysotaenia,fb,51,TRUE,popchar
56810,plectorhinchus chrysotaenia,fb,41,TRUE,popchar
13033,plectorhinchus cinctus,fb,60,TRUE,popchar
7625,plectorhinchus flavomaculatus,fb,60,TRUE,popchar
7703,plectorhinchus gaterinus,fb,50,TRUE,popchar
6366,plectorhinchus gibbosus,fb,75,TRUE,popchar
6366,plectorhinchus gibbosus,fb,45,TRUE,popchar
50052,plectorhinchus lessonii,fb,40,TRUE,popchar
6940,plectorhinchus lineatus,fb,50,TRUE,popchar
6940,plectorhinchus lineatus,fb,72,TRUE,popchar
60754,plectorhinchus macrospilus,fb,38,TRUE,popchar
60754,plectorhinchus macrospilus,fb,28.5,TRUE,popchar
8315,plectorhinchus pictus,fb,41.5,TRUE,popchar
8315,plectorhinchus pictus,fb,60,TRUE,popchar
8315,plectorhinchus pictus,fb,77,TRUE,popchar
8315,plectorhinchus pictus,fb,72,TRUE,popchar
6370,plectorhinchus picus,fb,50.79999923706055,TRUE,popchar
7705,plectorhinchus playfairi,fb,27,TRUE,popchar
8316,plectorhinchus polytaenia,fb,40,TRUE,popchar
8316,plectorhinchus polytaenia,fb,50,TRUE,popchar
7706,plectorhinchus schotaf,fb,80,TRUE,popchar
7626,plectorhinchus sordidus,fb,33.79999923706055,TRUE,popchar
7626,plectorhinchus sordidus,fb,36,TRUE,popchar
25706,plectorhinchus vittatus,fb,60,TRUE,popchar
25706,plectorhinchus vittatus,fb,72,TRUE,popchar
65962,plectranthias elongatus,fb,5.420000076293945,TRUE,popchar
12797,plectranthias fourmanoiri,fb,3.799999952316284,TRUE,popchar
12797,plectranthias fourmanoiri,fb,4.699999809265137,TRUE,popchar
26735,plectranthias inermis,fb,4.5,TRUE,popchar
26735,plectranthias inermis,fb,3.200000047683716,TRUE,popchar
26735,plectranthias inermis,fb,4.300000190734863,TRUE,popchar
7322,plectranthias longimanus,fb,3.5,TRUE,popchar
7322,plectranthias longimanus,fb,3.5999999046325684,TRUE,popchar
15118,plectranthias nanus,fb,4,TRUE,popchar
15118,plectranthias nanus,fb,3.5,TRUE,popchar
59806,plectranthias randalli,fb,11.069999694824219,TRUE,popchar
12799,plectranthias winniensis,fb,4,TRUE,popchar
12799,plectranthias winniensis,fb,4.800000190734863,TRUE,popchar
65963,plectranthias xanthomaculatus,fb,5.760000228881836,TRUE,popchar
5709,plectroglyphidodon dickii,fb,11.5,TRUE,popchar
5709,plectroglyphidodon dickii,fb,11,TRUE,popchar
5710,plectroglyphidodon imparipennis,fb,6,TRUE,popchar
5711,plectroglyphidodon johnstonianus,fb,9,TRUE,popchar
5711,plectroglyphidodon johnstonianus,fb,14,TRUE,popchar
5712,plectroglyphidodon lacrymatus,fb,11,TRUE,popchar
5712,plectroglyphidodon lacrymatus,fb,10,TRUE,popchar
5713,plectroglyphidodon leucozonus,fb,11.5,TRUE,popchar
5713,plectroglyphidodon leucozonus,fb,12,TRUE,popchar
5714,plectroglyphidodon phoenixensis,fb,8.5,TRUE,popchar
5714,plectroglyphidodon phoenixensis,fb,9,TRUE,popchar
6082,plectropomus areolatus,fb,73,TRUE,popchar
6082,plectropomus areolatus,fb,80,TRUE,popchar
6082,plectropomus areolatus,fb,57,TRUE,popchar
6082,plectropomus areolatus,fb,72,TRUE,popchar
7372,plectropomus laevis,fb,125,TRUE,popchar
7372,plectropomus laevis,fb,130,TRUE,popchar
7372,plectropomus laevis,fb,108,TRUE,popchar
7372,plectropomus laevis,fb,80,TRUE,popchar
7372,plectropomus laevis,fb,109,TRUE,popchar
7372,plectropomus laevis,fb,115,TRUE,popchar
4826,plectropomus leopardus,fb,75,TRUE,popchar
4826,plectropomus leopardus,fb,120,TRUE,popchar
4886,plectropomus maculatus,fb,125,TRUE,popchar
4886,plectropomus maculatus,fb,76,TRUE,popchar
4886,plectropomus maculatus,fb,48.5,TRUE,popchar
4886,plectropomus maculatus,fb,58,TRUE,popchar
4886,plectropomus maculatus,fb,100,TRUE,popchar
7319,plectropomus oligacanthus,fb,75,TRUE,popchar
7319,plectropomus oligacanthus,fb,48.5,TRUE,popchar
7430,plectropomus pessuliferus,fb,120,TRUE,popchar
7430,plectropomus pessuliferus,fb,96,TRUE,popchar
12893,plectrypops lima,fb,16,TRUE,popchar
55007,plesiomyzon baotingensis,fb,3.799999952316284,TRUE,popchar
50705,plesiops auritus,fb,10,TRUE,popchar
50705,plesiops auritus,fb,7.599999904632568,TRUE,popchar
14981,plesiops cephalotaenia,fb,6,TRUE,popchar
14981,plesiops cephalotaenia,fb,7.699999809265137,TRUE,popchar
8005,plesiops coeruleolineatus,fb,10,TRUE,popchar
8005,plesiops coeruleolineatus,fb,8.5,TRUE,popchar
14983,plesiops corallicola,fb,16,TRUE,popchar
14983,plesiops corallicola,fb,18,TRUE,popchar
50729,plesiops facicavus,fb,4.599999904632568,TRUE,popchar
50729,plesiops facicavus,fb,6,TRUE,popchar
50732,plesiops gracilis,fb,7,TRUE,popchar
50732,plesiops gracilis,fb,9,TRUE,popchar
23438,plesiops oxycephalus,fb,6,TRUE,popchar
23438,plesiops oxycephalus,fb,9.5,TRUE,popchar
50747,plesiops thysanopterus,fb,6.300000190734863,TRUE,popchar
50747,plesiops thysanopterus,fb,8.199999809265137,TRUE,popchar
50748,plesiops verecundus,fb,9.399999618530273,TRUE,popchar
50748,plesiops verecundus,fb,10,TRUE,popchar
472,pleuragramma antarctica,fb,20.5,TRUE,popchar
472,pleuragramma antarctica,fb,19.5,TRUE,popchar
472,pleuragramma antarctica,fb,19,TRUE,popchar
472,pleuragramma antarctica,fb,22,TRUE,popchar
472,pleuragramma antarctica,fb,25,TRUE,popchar
472,pleuragramma antarctica,fb,21,TRUE,popchar
510,pleurogrammus azonus,fb,50,TRUE,popchar
4037,pleurogrammus monopterygius,fb,51,TRUE,popchar
4037,pleurogrammus monopterygius,fb,56.5,TRUE,popchar
1342,pleuronectes platessa,fb,100,TRUE,popchar
4245,pleuronectes putnami,fb,32.29999923706055,TRUE,popchar
4250,pleuronectes quadrituberculatus,fb,87,TRUE,popchar
4250,pleuronectes quadrituberculatus,fb,14,TRUE,popchar
4250,pleuronectes quadrituberculatus,fb,58,TRUE,popchar
4250,pleuronectes quadrituberculatus,fb,60,TRUE,popchar
4250,pleuronectes quadrituberculatus,fb,62,TRUE,popchar
8551,pleuronichthys cornutus,fb,24,TRUE,popchar
23010,pleurosicya annandalei,fb,3,TRUE,popchar
23010,pleurosicya annandalei,fb,2.700000047683716,TRUE,popchar
23010,pleurosicya annandalei,fb,2.5,TRUE,popchar
22490,pleurosicya bilobata,fb,3,TRUE,popchar
22490,pleurosicya bilobata,fb,2.799999952316284,TRUE,popchar
26319,pleurosicya boldinghi,fb,4.5,TRUE,popchar
26319,pleurosicya boldinghi,fb,3.5,TRUE,popchar
56838,pleurosicya carolinensis,fb,2.5,TRUE,popchar
56838,pleurosicya carolinensis,fb,3.200000047683716,TRUE,popchar
56839,pleurosicya coerulea,fb,2.200000047683716,TRUE,popchar
11618,pleurosicya elongata,fb,4,TRUE,popchar
11618,pleurosicya elongata,fb,3.5,TRUE,popchar
26318,pleurosicya fringilla,fb,2.200000047683716,TRUE,popchar
59437,pleurosicya labiata,fb,3.5,TRUE,popchar
25509,pleurosicya micheli,fb,2.5,TRUE,popchar
23079,pleurosicya mossambica,fb,3,TRUE,popchar
23079,pleurosicya mossambica,fb,2.5,TRUE,popchar
23079,pleurosicya mossambica,fb,2.5999999046325684,TRUE,popchar
22491,pleurosicya muscarum,fb,2.5999999046325684,TRUE,popchar
22491,pleurosicya muscarum,fb,2.200000047683716,TRUE,popchar
27570,pleurosicya plicata,fb,3.5,TRUE,popchar
27570,pleurosicya plicata,fb,3,TRUE,popchar
56468,pleurosicya prognatha,fb,1.7000000476837158,TRUE,popchar
56468,pleurosicya prognatha,fb,1.899999976158142,TRUE,popchar
59360,pleurosicya spongicola,fb,2,TRUE,popchar
1287,plicofollis dussumieri,fb,31,TRUE,popchar
1297,plicofollis layardi,fb,38,TRUE,popchar
23383,plicofollis nella,fb,52.400001525878906,TRUE,popchar
5657,plicomugil labiosus,fb,40,TRUE,popchar
5657,plicomugil labiosus,fb,25,TRUE,popchar
8167,plotosus canius,fb,150,TRUE,popchar
5516,plotosus limbatus,fb,50,TRUE,popchar
4706,plotosus lineatus,fb,32,TRUE,popchar
4706,plotosus lineatus,fb,25,TRUE,popchar
4706,plotosus lineatus,fb,28.799999237060547,TRUE,popchar
4153,podothecus accipenserinus,fb,9,TRUE,popchar
50366,podothecus sturioides,fb,33,TRUE,popchar
3226,poecilia latipinna,fb,12,TRUE,popchar
3228,poecilia reticulata,fb,3,TRUE,popchar
3228,poecilia reticulata,fb,3.5,TRUE,popchar
3228,poecilia reticulata,fb,5,TRUE,popchar
23359,poecilia vivipara,fb,5.599999904632568,TRUE,popchar
10581,poecilopsetta colorata,fb,12.100000381469727,TRUE,popchar
63403,poecilopsetta pectoralis,fb,14.680000305175781,TRUE,popchar
63403,poecilopsetta pectoralis,fb,15.880000114440918,TRUE,popchar
15180,poecilopsetta plinthus,fb,13.5,TRUE,popchar
55821,pogobrama barbatula,fb,18.399999618530273,TRUE,popchar
53220,pogonoperca ocellata,fb,27,TRUE,popchar
53220,pogonoperca ocellata,fb,30,TRUE,popchar
12727,pogonoperca punctata,fb,35,TRUE,popchar
12727,pogonoperca punctata,fb,30,TRUE,popchar
58219,pogonophryne cerebropogon,fb,25,TRUE,popchar
34,pollachius pollachius,fb,130,TRUE,popchar
1343,pollachius virens,fb,120,TRUE,popchar
1343,pollachius virens,fb,110,TRUE,popchar
1343,pollachius virens,fb,130,TRUE,popchar
10259,pollichthys mauli,fb,4.690000057220459,TRUE,popchar
11028,pollimyrus nigricans,fb,10,TRUE,popchar
11028,pollimyrus nigricans,fb,8.100000381469727,TRUE,popchar
11028,pollimyrus nigricans,fb,10.199999809265137,TRUE,popchar
6956,polyacanthonotus challengeri,fb,60,TRUE,popchar
15804,polyacanthonotus rissoanus,fb,60.29999923706055,TRUE,popchar
6427,polydactylus macrochir,fb,170,TRUE,popchar
1110,polydactylus octonemus,fb,23,TRUE,popchar
7901,polydactylus plebeius,fb,45,TRUE,popchar
5002,polydactylus quadrifilis,fb,142.6999969482422,TRUE,popchar
6416,polydactylus sexfilis,fb,60,TRUE,popchar
6416,polydactylus sexfilis,fb,61,TRUE,popchar
4470,polydactylus sextarius,fb,30,TRUE,popchar
24500,polyipnus aquavitus,fb,2.4000000953674316,TRUE,popchar
47592,polyipnus laternatus,fb,4.699999809265137,TRUE,popchar
58226,polyipnus latirastrus,fb,8.75,TRUE,popchar
22793,polyipnus spinifer,fb,6,TRUE,popchar
7593,polyipnus spinosus,fb,5.400000095367432,TRUE,popchar
10386,polyipnus triphanos,fb,3.5,TRUE,popchar
27620,polyipnus unispinus,fb,3.140000104904175,TRUE,popchar
5057,polymetme corythaeola,fb,7,TRUE,popchar
10273,polymixia berndti,fb,14.699999809265137,TRUE,popchar
7557,polymixia nobilis,fb,46.5,TRUE,popchar
7557,polymixia nobilis,fb,38.400001525878906,TRUE,popchar
52809,polymixia yuri,fb,18.799999237060547,TRUE,popchar
8318,polynemus paradiseus,fb,30,TRUE,popchar
174,polyodon spathula,fb,152,TRUE,popchar
349,polyprion americanus,fb,156,TRUE,popchar
349,polyprion americanus,fb,126,TRUE,popchar
350,polyprion oxygeneios,fb,147,TRUE,popchar
350,polyprion oxygeneios,fb,178,TRUE,popchar
7935,polysteganus coeruleopunctatus,fb,24,TRUE,popchar
5533,polysteganus praeorbitalis,fb,75,TRUE,popchar
4542,polysteganus undulosus,fb,100,TRUE,popchar
4542,polysteganus undulosus,fb,97.4000015258789,TRUE,popchar
7902,pomacanthus annularis,fb,45,TRUE,popchar
6504,pomacanthus imperator,fb,38,TRUE,popchar
6504,pomacanthus imperator,fb,40,TRUE,popchar
6504,pomacanthus imperator,fb,25,TRUE,popchar
7903,pomacanthus maculosus,fb,36.400001525878906,TRUE,popchar
7903,pomacanthus maculosus,fb,19,TRUE,popchar
7903,pomacanthus maculosus,fb,40,TRUE,popchar
5661,pomacanthus navarchus,fb,25,TRUE,popchar
5661,pomacanthus navarchus,fb,28,TRUE,popchar
1118,pomacanthus paru,fb,7.21999979019165,TRUE,popchar
5663,pomacanthus semicirculatus,fb,35,TRUE,popchar
5663,pomacanthus semicirculatus,fb,40,TRUE,popchar
6564,pomacanthus sexstriatus,fb,46,TRUE,popchar
5662,pomacanthus xanthometopon,fb,38,TRUE,popchar
12476,pomacentrus adelus,fb,8,TRUE,popchar
12476,pomacentrus adelus,fb,8.5,TRUE,popchar
68455,pomacentrus albiaxillaris,fb,7,TRUE,popchar
10247,pomacentrus albimaculus,fb,8.5,TRUE,popchar
10247,pomacentrus albimaculus,fb,7,TRUE,popchar
6920,pomacentrus alexanderae,fb,8.600000381469727,TRUE,popchar
6920,pomacentrus alexanderae,fb,9,TRUE,popchar
12479,pomacentrus alleni,fb,6,TRUE,popchar
5715,pomacentrus amboinensis,fb,10.5,TRUE,popchar
5715,pomacentrus amboinensis,fb,9,TRUE,popchar
5715,pomacentrus amboinensis,fb,11,TRUE,popchar
25210,pomacentrus armillatus,fb,8,TRUE,popchar
25210,pomacentrus armillatus,fb,7.5,TRUE,popchar
61536,pomacentrus aurifrons,fb,7.5,TRUE,popchar
61536,pomacentrus aurifrons,fb,6.199999809265137,TRUE,popchar
12483,pomacentrus auriventris,fb,6.800000190734863,TRUE,popchar
12483,pomacentrus auriventris,fb,5.5,TRUE,popchar
12484,pomacentrus azuremaculatus,fb,9.300000190734863,TRUE,popchar
12484,pomacentrus azuremaculatus,fb,12,TRUE,popchar
5717,pomacentrus bankanensis,fb,8,TRUE,popchar
5717,pomacentrus bankanensis,fb,9,TRUE,popchar
61083,pomacentrus bintanensis,fb,8.600000381469727,TRUE,popchar
61083,pomacentrus bintanensis,fb,7.900000095367432,TRUE,popchar
5718,pomacentrus brachialis,fb,10.5,TRUE,popchar
5718,pomacentrus brachialis,fb,8,TRUE,popchar
5719,pomacentrus burroughi,fb,8.5,TRUE,popchar
5720,pomacentrus coelestis,fb,8,TRUE,popchar
5720,pomacentrus coelestis,fb,9,TRUE,popchar
12487,pomacentrus colini,fb,8.600000381469727,TRUE,popchar
12487,pomacentrus colini,fb,7,TRUE,popchar
12488,pomacentrus cuneatus,fb,9,TRUE,popchar
12488,pomacentrus cuneatus,fb,7.5,TRUE,popchar
65645,pomacentrus fakfakensis,fb,7.400000095367432,TRUE,popchar
25216,pomacentrus geminospilus,fb,8,TRUE,popchar
5723,pomacentrus grammorhynchus,fb,11,TRUE,popchar
5723,pomacentrus grammorhynchus,fb,9,TRUE,popchar
12491,pomacentrus javanicus,fb,8,TRUE,popchar
61082,pomacentrus komodoensis,fb,10,TRUE,popchar
61082,pomacentrus komodoensis,fb,79,TRUE,popchar
6620,pomacentrus lepidogenys,fb,8.600000381469727,TRUE,popchar
6620,pomacentrus lepidogenys,fb,9,TRUE,popchar
12493,pomacentrus littoralis,fb,10.5,TRUE,popchar
68457,pomacentrus magniseptus,fb,7.559999942779541,TRUE,popchar
12495,pomacentrus melanochir,fb,6.5,TRUE,popchar
12495,pomacentrus melanochir,fb,7.5,TRUE,popchar
5724,pomacentrus moluccensis,fb,8,TRUE,popchar
5724,pomacentrus moluccensis,fb,9,TRUE,popchar
5716,pomacentrus nagasakiensis,fb,11,TRUE,popchar
5716,pomacentrus nagasakiensis,fb,10,TRUE,popchar
5716,pomacentrus nagasakiensis,fb,15,TRUE,popchar
5725,pomacentrus nigromanus,fb,8.5,TRUE,popchar
5725,pomacentrus nigromanus,fb,9,TRUE,popchar
6621,pomacentrus nigromarginatus,fb,9.5,TRUE,popchar
6621,pomacentrus nigromarginatus,fb,8,TRUE,popchar
10277,pomacentrus opisthostigma,fb,8,TRUE,popchar
10277,pomacentrus opisthostigma,fb,6.5,TRUE,popchar
5726,pomacentrus pavo,fb,11,TRUE,popchar
5726,pomacentrus pavo,fb,8.5,TRUE,popchar
5727,pomacentrus philippinus,fb,11,TRUE,popchar
5727,pomacentrus philippinus,fb,10,TRUE,popchar
12498,pomacentrus polyspinus,fb,8.600000381469727,TRUE,popchar
12498,pomacentrus polyspinus,fb,7,TRUE,popchar
12499,pomacentrus proteus,fb,9,TRUE,popchar
12499,pomacentrus proteus,fb,10,TRUE,popchar
5728,pomacentrus reidi,fb,12,TRUE,popchar
5728,pomacentrus reidi,fb,9,TRUE,popchar
54182,pomacentrus saksonoi,fb,9.5,TRUE,popchar
54182,pomacentrus saksonoi,fb,10,TRUE,popchar
12500,pomacentrus similis,fb,6.699999809265137,TRUE,popchar
12500,pomacentrus similis,fb,7,TRUE,popchar
5729,pomacentrus simsiang,fb,9,TRUE,popchar
5729,pomacentrus simsiang,fb,7,TRUE,popchar
10279,pomacentrus smithi,fb,6.800000190734863,TRUE,popchar
10279,pomacentrus smithi,fb,7,TRUE,popchar
12501,pomacentrus stigma,fb,12,TRUE,popchar
12501,pomacentrus stigma,fb,13,TRUE,popchar
10280,pomacentrus taeniometopon,fb,11.5,TRUE,popchar
10280,pomacentrus taeniometopon,fb,12,TRUE,popchar
8277,pomacentrus tripunctatus,fb,10,TRUE,popchar
5730,pomacentrus vaiuli,fb,10,TRUE,popchar
69018,pomacentrus vatosoa,fb,4.96999979019165,TRUE,popchar
12506,pomacentrus xanthosternus,fb,9,TRUE,popchar
12506,pomacentrus xanthosternus,fb,10,TRUE,popchar
6923,pomachromis richardsoni,fb,9.5,TRUE,popchar
6923,pomachromis richardsoni,fb,6,TRUE,popchar
399,pomadasys argenteus,fb,55,TRUE,popchar
399,pomadasys argenteus,fb,66,TRUE,popchar
399,pomadasys argenteus,fb,50,TRUE,popchar
5126,pomadasys commersonnii,fb,80,TRUE,popchar
7707,pomadasys furcatus,fb,50,TRUE,popchar
7707,pomadasys furcatus,fb,38,TRUE,popchar
5003,pomadasys incisus,fb,21.200000762939453,TRUE,popchar
5003,pomadasys incisus,fb,30.399999618530273,TRUE,popchar
6006,pomadasys kaakan,fb,80,TRUE,popchar
4447,pomadasys maculatus,fb,59,TRUE,popchar
4447,pomadasys maculatus,fb,50,TRUE,popchar
4447,pomadasys maculatus,fb,11.399999618530273,TRUE,popchar
5517,pomadasys multimaculatus,fb,75,TRUE,popchar
5518,pomadasys olivaceus,fb,25,TRUE,popchar
5518,pomadasys olivaceus,fb,17.5,TRUE,popchar
46379,pomadasys punctulatus,fb,26,TRUE,popchar
7301,pomadasys striatus,fb,15,TRUE,popchar
7708,pomadasys stridens,fb,19,TRUE,popchar
7708,pomadasys stridens,fb,16,TRUE,popchar
364,pomatomus saltatrix,fb,34.5,TRUE,popchar
364,pomatomus saltatrix,fb,20.200000762939453,TRUE,popchar
364,pomatomus saltatrix,fb,99,TRUE,popchar
364,pomatomus saltatrix,fb,110,TRUE,popchar
364,pomatomus saltatrix,fb,100,TRUE,popchar
9187,pomatoschistus bathi,fb,3.5,TRUE,popchar
9188,pomatoschistus canestrinii,fb,6.699999809265137,TRUE,popchar
1344,pomatoschistus microps,fb,6,TRUE,popchar
1344,pomatoschistus microps,fb,5.5,TRUE,popchar
1344,pomatoschistus microps,fb,5,TRUE,popchar
1345,pomatoschistus minutus,fb,7.5,TRUE,popchar
1345,pomatoschistus minutus,fb,7.199999809265137,TRUE,popchar
1347,pomatoschistus pictus,fb,6,TRUE,popchar
3388,pomoxis nigromaculatus,fb,35.599998474121094,TRUE,popchar
3388,pomoxis nigromaculatus,fb,38.400001525878906,TRUE,popchar
47962,ponticola bathybius,fb,25,TRUE,popchar
54777,ponticola cyrius,fb,16.399999618530273,TRUE,popchar
48343,ponticola eurycephalus,fb,20,TRUE,popchar
49693,ponticola gorlap,fb,20,TRUE,popchar
25977,ponticola kessleri,fb,22,TRUE,popchar
25977,ponticola kessleri,fb,20,TRUE,popchar
25982,ponticola syrman,fb,22,TRUE,popchar
8221,pontinus clemensi,fb,63,TRUE,popchar
8221,pontinus clemensi,fb,67,TRUE,popchar
8221,pontinus clemensi,fb,54.900001525878906,TRUE,popchar
5007,pontinus kuhlii,fb,37.5,TRUE,popchar
5007,pontinus kuhlii,fb,46.599998474121094,TRUE,popchar
5007,pontinus kuhlii,fb,38.400001525878906,TRUE,popchar
5007,pontinus kuhlii,fb,49.5,TRUE,popchar
5007,pontinus kuhlii,fb,40.5,TRUE,popchar
5007,pontinus kuhlii,fb,28.100000381469727,TRUE,popchar
56754,pontinus rhodochrous,fb,9.039999961853027,TRUE,popchar
56754,pontinus rhodochrous,fb,10.970000267028809,TRUE,popchar
56754,pontinus rhodochrous,fb,19.899999618530273,TRUE,popchar
56754,pontinus rhodochrous,fb,17.5,TRUE,popchar
56754,pontinus rhodochrous,fb,19,TRUE,popchar
13547,porichthys analis,fb,35.20000076293945,TRUE,popchar
3072,porichthys plectrodon,fb,10.899999618530273,TRUE,popchar
12925,porichthys porosissimus,fb,32,TRUE,popchar
835,poroderma africanum,fb,105,TRUE,popchar
835,poroderma africanum,fb,95,TRUE,popchar
54237,porogadus trichiurus,fb,64,TRUE,popchar
5117,poromitra crassiceps,fb,14.800000190734863,TRUE,popchar
16858,poromitra megalops,fb,6.400000095367432,TRUE,popchar
54697,poropuntius chondrorhynchus,fb,30,TRUE,popchar
52572,poropuntius chonglingchungi,fb,33,TRUE,popchar
54733,poropuntius exiguus,fb,10.899999618530273,TRUE,popchar
54722,poropuntius huangchuchieni,fb,25.600000381469727,TRUE,popchar
27124,poropuntius laoensis,fb,32,TRUE,popchar
54732,poropuntius margarianus,fb,30.700000762939453,TRUE,popchar
54713,poropuntius rhomboides,fb,23,TRUE,popchar
1571,potamalosa richmondia,fb,25,TRUE,popchar
64022,potamarius usumacintae,fb,73,TRUE,popchar
59608,praealticus bilineatus,fb,9,TRUE,popchar
6055,praealticus natalis,fb,5,TRUE,popchar
6055,praealticus natalis,fb,8,TRUE,popchar
61223,praealticus oortii,fb,6,TRUE,popchar
61234,praealticus semicrenatus,fb,6,TRUE,popchar
59613,praealticus striatus,fb,9,TRUE,popchar
59658,praealticus triangulus,fb,7,TRUE,popchar
6632,premnas biaculeatus,fb,16,TRUE,popchar
6632,premnas biaculeatus,fb,17,TRUE,popchar
9903,priacanthus blochii,fb,35,TRUE,popchar
5791,priacanthus hamrur,fb,45,TRUE,popchar
5791,priacanthus hamrur,fb,40,TRUE,popchar
5791,priacanthus hamrur,fb,7,TRUE,popchar
5791,priacanthus hamrur,fb,34.099998474121094,TRUE,popchar
5791,priacanthus hamrur,fb,38.5,TRUE,popchar
356,priacanthus macracanthus,fb,30,TRUE,popchar
356,priacanthus macracanthus,fb,33,TRUE,popchar
356,priacanthus macracanthus,fb,13.5,TRUE,popchar
356,priacanthus macracanthus,fb,29,TRUE,popchar
356,priacanthus macracanthus,fb,27,TRUE,popchar
9913,priacanthus sagittarius,fb,35,TRUE,popchar
9913,priacanthus sagittarius,fb,28.5,TRUE,popchar
9913,priacanthus sagittarius,fb,24.5,TRUE,popchar
4651,priacanthus tayenus,fb,29,TRUE,popchar
4651,priacanthus tayenus,fb,28,TRUE,popchar
4651,priacanthus tayenus,fb,30,TRUE,popchar
9914,priacanthus zaiserae,fb,25,TRUE,popchar
9914,priacanthus zaiserae,fb,20,TRUE,popchar
59324,priolepis agrena,fb,2.5,TRUE,popchar
59324,priolepis agrena,fb,3.0999999046325684,TRUE,popchar
59325,priolepis ailina,fb,1.6799999475479126,TRUE,popchar
59326,priolepis aithiops,fb,2.299999952316284,TRUE,popchar
59326,priolepis aithiops,fb,2.9000000953674316,TRUE,popchar
65984,priolepis akihitoi,fb,5.300000190734863,TRUE,popchar
65984,priolepis akihitoi,fb,4.099999904632568,TRUE,popchar
65984,priolepis akihitoi,fb,5.900000095367432,TRUE,popchar
65984,priolepis akihitoi,fb,3.799999952316284,TRUE,popchar
56809,priolepis aureoviridis,fb,3.0799999237060547,TRUE,popchar
56809,priolepis aureoviridis,fb,3.509999990463257,TRUE,popchar
56809,priolepis aureoviridis,fb,1.9500000476837158,TRUE,popchar
12824,priolepis boreus,fb,2.319999933242798,TRUE,popchar
7221,priolepis cincta,fb,7,TRUE,popchar
7221,priolepis cincta,fb,5,TRUE,popchar
26317,priolepis compita,fb,1.7000000476837158,TRUE,popchar
26317,priolepis compita,fb,2.5,TRUE,popchar
65985,priolepis cyanocephala,fb,3.200000047683716,TRUE,popchar
65985,priolepis cyanocephala,fb,3,TRUE,popchar
8454,priolepis fallacincta,fb,3.200000047683716,TRUE,popchar
22492,priolepis farcimen,fb,1.8899999856948853,TRUE,popchar
8032,priolepis inhaca,fb,4,TRUE,popchar
27354,priolepis kappa,fb,2.5999999046325684,TRUE,popchar
27354,priolepis kappa,fb,1.4900000095367432,TRUE,popchar
27354,priolepis kappa,fb,1.9800000190734863,TRUE,popchar
27354,priolepis kappa,fb,1.2999999523162842,TRUE,popchar
27354,priolepis kappa,fb,1.0800000429153442,TRUE,popchar
27354,priolepis kappa,fb,1.559999942779541,TRUE,popchar
27354,priolepis kappa,fb,1.899999976158142,TRUE,popchar
27354,priolepis kappa,fb,2.549999952316284,TRUE,popchar
27354,priolepis kappa,fb,1.75,TRUE,popchar
59266,priolepis latifascima,fb,1.850000023841858,TRUE,popchar
59266,priolepis latifascima,fb,2.069999933242798,TRUE,popchar
25525,priolepis nocturna,fb,4.5,TRUE,popchar
25525,priolepis nocturna,fb,3.9000000953674316,TRUE,popchar
52427,priolepis nuchifasciata,fb,4,TRUE,popchar
52427,priolepis nuchifasciata,fb,3.200000047683716,TRUE,popchar
56842,priolepis pallidicincta,fb,3.5999999046325684,TRUE,popchar
56842,priolepis pallidicincta,fb,2.799999952316284,TRUE,popchar
59712,priolepis profunda,fb,4.400000095367432,TRUE,popchar
59712,priolepis profunda,fb,2.700000047683716,TRUE,popchar
59712,priolepis profunda,fb,3,TRUE,popchar
59712,priolepis profunda,fb,3.200000047683716,TRUE,popchar
59712,priolepis profunda,fb,2.0999999046325684,TRUE,popchar
59712,priolepis profunda,fb,3.4000000953674316,TRUE,popchar
28037,priolepis psygmophilia,fb,4,TRUE,popchar
28037,priolepis psygmophilia,fb,4.199999809265137,TRUE,popchar
28037,priolepis psygmophilia,fb,3.5,TRUE,popchar
28037,priolepis psygmophilia,fb,2.299999952316284,TRUE,popchar
46409,priolepis randalli,fb,5.099999904632568,TRUE,popchar
46409,priolepis randalli,fb,5,TRUE,popchar
12885,priolepis semidoliata,fb,3,TRUE,popchar
12885,priolepis semidoliata,fb,2.4000000953674316,TRUE,popchar
56844,priolepis squamogena,fb,3.5,TRUE,popchar
59406,priolepis sticta,fb,2.9000000953674316,TRUE,popchar
