map_f,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
am_spp_mol_acanthurus_nigricauda.csv,5118100,4896700,4606300,4266800,3992700,3680100,3312700,2765600,2152300,1712800,1205300
am_spp_mol_acanthurus_nigrofuscus.csv,6152000,6013100,5862700,5701500,5457600,5129300,4695300,4156000,3288400,2502400,1576300
am_spp_mol_acanthurus_nigroris.csv,4929500,4677600,4356600,4018900,3358800,2831200,2498900,2178700,1928800,1595600,1146800
am_spp_mol_acanthurus_nubilus.csv,4660700,4359800,4039400,3526400,3178800,2971200,2778600,2529500,2306400,2037500,1624500
am_spp_mol_acanthurus_olivaceus.csv,5473400,5407600,5290900,5189500,4993000,4719400,4321800,3853800,2800800,2147400,1368000
am_spp_mol_acanthurus_polyzona.csv,337400,322500,275100,228200,159800,120100,91100,71800,42400,22400,10900
am_spp_mol_acanthurus_pyroferus.csv,5823100,5717500,5587900,5423300,5265700,5029600,4689400,4263100,3857700,3134100,1981800
am_spp_mol_acanthurus_sohal.csv,1097600,1070600,1039200,1012200,984600,951300,896700,734700,675400,559100,398200
am_spp_mol_acanthurus_tennentii.csv,1373700,1332100,1290000,1236800,1191900,1132600,1073100,1027400,904100,733400,553800
am_spp_mol_acanthurus_thompsoni.csv,6296600,6152300,5979500,5778400,5530700,5184800,4748400,4264900,3213300,2502900,1840500
am_spp_mol_acanthurus_triostegus.csv,7150500,7101700,7009500,6916200,6765700,6599900,6400800,6023000,5361600,4373200,2699300
am_spp_mol_acanthurus_tristis.csv,687900,667300,652200,639500,626500,600100,585000,555700,512200,433500,295600
am_spp_mol_acanthurus_xanthopterus.csv,7428700,7330000,7183900,7010600,6827500,6592200,6360500,5937800,5443200,4784700,3611400
am_spp_mol_acarnus_erithacus.csv,1060300,1011100,981500,933700,884500,847400,805900,753900,709000,646000,559900
am_spp_mol_acarnus_innominatus.csv,1397300,1364500,1314400,1265700,1203800,1144800,1067100,960900,836200,695500,440500
am_spp_mol_acaudina_molpadioides.csv,6631300,6496500,6350500,6208500,5988200,5761700,5542500,5333700,5000200,4336600,2814300
am_spp_mol_accalathura_crenulata.csv,1668400,1557400,1496700,1429400,1373200,1320400,1262500,1128400,970500,794500,433300
am_spp_mol_acentrogobius_audax.csv,4174800,4073400,3926000,3792900,3621800,3459600,3228600,2856400,2243100,1619500,1155300
am_spp_mol_acentrogobius_caninus.csv,5668300,5587200,5480500,5351100,5170400,4943600,4700300,4396600,4058500,3656300,2762300
am_spp_mol_acentrogobius_cyanomos.csv,5771900,5608300,5456800,5274400,5106200,4920300,4682000,4457900,4212900,4021400,3590400
am_spp_mol_acentrogobius_janthinopterus.csv,4527000,4384400,4231500,4063200,3911900,3718400,3539000,3309900,3091400,2794600,2272400
am_spp_mol_acentrogobius_moloanus.csv,4801000,4630000,4476900,4327700,4177600,4059600,3926200,3770800,3602700,3364300,2677900
am_spp_mol_acentrogobius_multifasciatus.csv,2967100,2830300,2652000,2471100,2295300,2109200,1914700,1667700,1390800,1070800,720200
am_spp_mol_acentrogobius_nebulosus.csv,5379900,5262900,5041200,4871900,4652700,4405600,4075000,3743800,3388100,2762300,1784000
am_spp_mol_acentrogobius_suluensis.csv,3236100,3145700,2996500,2871300,2726900,2621800,2501300,2354300,2179900,1859900,1388600
am_spp_mol_acentrogobius_viridipunctatus.csv,6986000,6750100,6556800,6315700,6053500,5785200,5504300,5212800,4835200,4383400,3166700
am_spp_mol_acentronura_breviperula.csv,5401800,5321500,5216600,5108400,4976000,4848500,4596300,4364200,4056000,3703200,3090600
am_spp_mol_acentronura_tentaculata.csv,5513600,5406500,5291900,5151500,5003200,4873700,4719500,4513500,4257000,3697400,2696200
am_spp_mol_aceroides_latipes.csv,5186800,4127800,3680100,3250900,2865900,2452700,2007300,1493600,1194400,980100,805700
am_spp_mol_acetes_americanus.csv,5323500,3416800,2902400,2563900,2146000,1868900,1619700,1444900,1254800,943400,526000
am_spp_mol_acetes_chinensis.csv,1669500,1526800,1380300,1160100,1043000,923200,834500,767200,643200,405900,289400
am_spp_mol_acetes_erythraeus.csv,9020500,8014200,7006800,6197000,5567400,5096200,4637600,4209400,3719000,3182300,2265600
am_spp_mol_acetes_japonicus.csv,8653200,8362300,8074200,7802900,7489100,7213300,6857000,6595500,6208300,5917700,5368700
am_spp_mol_achaeus_curvirostris.csv,5284500,4524600,4065000,3778600,3494800,3094300,2584600,2196700,1908400,1551700,948900
am_spp_mol_achaeus_lacertosus.csv,4785100,4567100,4359900,4083200,3771800,3445100,3044800,2736000,2451400,2082000,1670500
am_spp_mol_achelia_alaskensis.csv,2979400,2013700,1605200,1429100,1245200,1082300,977400,839000,665300,473700,342500
