spec_code,species,db,length_max,in_spp_table,table
9,abalistes stellaris,fb,50,TRUE,poplw
9,abalistes stellaris,fb,53.5,TRUE,poplw
55143,abbottina obtusirostris,fb,10.9,TRUE,poplw
22903,abbottina rivularis,fb,18.9,TRUE,poplw
22903,abbottina rivularis,fb,7.8,TRUE,poplw
22903,abbottina rivularis,fb,8.48,TRUE,poplw
22903,abbottina rivularis,fb,14,TRUE,poplw
22903,abbottina rivularis,fb,12.7,TRUE,poplw
22903,abbottina rivularis,fb,11.7,TRUE,poplw
22903,abbottina rivularis,fb,10.4,TRUE,poplw
268,abramis brama,fb,38,TRUE,poplw
268,abramis brama,fb,59,TRUE,poplw
268,abramis brama,fb,35,TRUE,poplw
268,abramis brama,fb,36.3,TRUE,poplw
268,abramis brama,fb,32,TRUE,poplw
268,abramis brama,fb,30.5,TRUE,poplw
268,abramis brama,fb,45,TRUE,poplw
268,abramis brama,fb,53,TRUE,poplw
268,abramis brama,fb,39.7,TRUE,poplw
14737,abramites eques,fb,18.5,TRUE,poplw
6652,abudefduf abdominalis,fb,11.7,TRUE,poplw
6652,abudefduf abdominalis,fb,18.2,TRUE,poplw
6652,abudefduf abdominalis,fb,14.5,TRUE,poplw
11811,abudefduf hoefleri,fb,6.2,TRUE,poplw
1119,abudefduf saxatilis,fb,14.3,TRUE,poplw
1119,abudefduf saxatilis,fb,13,TRUE,poplw
1119,abudefduf saxatilis,fb,7,TRUE,poplw
1119,abudefduf saxatilis,fb,20.1,TRUE,poplw
5688,abudefduf sexfasciatus,fb,14.5,TRUE,poplw
5688,abudefduf sexfasciatus,fb,15,TRUE,poplw
5689,abudefduf sordidus,fb,19.3,TRUE,poplw
5689,abudefduf sordidus,fb,20.1,TRUE,poplw
6630,abudefduf vaigiensis,fb,11.5,TRUE,poplw
6630,abudefduf vaigiensis,fb,8.4,TRUE,poplw
6630,abudefduf vaigiensis,fb,17.9,TRUE,poplw
9626,abudefduf whitleyi,fb,21,TRUE,poplw
9626,abudefduf whitleyi,fb,15.5,TRUE,poplw
3708,acanthemblemaria aspera,fb,3,TRUE,poplw
46703,acanthemblemaria balanorum,fb,5.19,TRUE,poplw
46704,acanthemblemaria crockeri,fb,4.51,TRUE,poplw
57960,acanthistius pictus,fb,41.6,TRUE,poplw
52603,acanthobrama marmid,fb,28.6,TRUE,poplw
55292,acanthobrama persidis,fb,9.72,TRUE,poplw
10354,acanthocepola abbreviata,fb,16.8,TRUE,poplw
6655,acanthochromis polyacanthus,fb,10,TRUE,poplw
49224,acanthoclinus littoreus,fb,12.6,TRUE,poplw
12256,acanthocobitis botia,fb,7.746,TRUE,poplw
12256,acanthocobitis botia,fb,7.25,TRUE,poplw
12256,acanthocobitis botia,fb,14.87,TRUE,poplw
89,acanthocybium solandri,fb,176,TRUE,poplw
3832,acanthogobius flavimanus,fb,22.5,TRUE,poplw
3832,acanthogobius flavimanus,fb,15.3,TRUE,poplw
13045,acanthogobius hasta,fb,28.1,TRUE,poplw
23696,acanthogobius lactipes,fb,7.4,TRUE,poplw
7633,acantholabrus palloni,fb,23.5,TRUE,poplw
67314,acanthopagrus arabicus,fb,34.5,TRUE,poplw
8109,acanthopagrus australis,fb,32,TRUE,poplw
5526,acanthopagrus berda,fb,36.7,TRUE,poplw
5526,acanthopagrus berda,fb,38.2,TRUE,poplw
5526,acanthopagrus berda,fb,25.5,TRUE,poplw
67331,acanthopagrus datnia,fb,31.4,TRUE,poplw
6356,acanthopagrus latus,fb,29.3,TRUE,poplw
6356,acanthopagrus latus,fb,38.6,TRUE,poplw
6356,acanthopagrus latus,fb,40,TRUE,poplw
6356,acanthopagrus latus,fb,17.7,TRUE,poplw
65896,acanthopagrus pacificus,fb,36,TRUE,poplw
6531,acanthopagrus schlegelii,fb,28.7,TRUE,poplw
6531,acanthopagrus schlegelii,fb,45.7,TRUE,poplw
6531,acanthopagrus schlegelii,fb,52,TRUE,poplw
6583,acanthopagrus sivicolus,fb,51,TRUE,poplw
8836,acanthopsetta nadeshnyi,fb,42,TRUE,poplw
46831,acanthorhodeus chankaensis,fb,7.9,TRUE,poplw
46831,acanthorhodeus chankaensis,fb,10,TRUE,poplw
46831,acanthorhodeus chankaensis,fb,9.9,TRUE,poplw
4287,acanthostracion polygonius,fb,30,TRUE,poplw
4287,acanthostracion polygonius,fb,41.7,TRUE,poplw
4287,acanthostracion polygonius,fb,31,TRUE,poplw
92,acanthostracion quadricornis,fb,33,TRUE,poplw
92,acanthostracion quadricornis,fb,55,TRUE,poplw
92,acanthostracion quadricornis,fb,32,TRUE,poplw
92,acanthostracion quadricornis,fb,22.5,TRUE,poplw
4306,acanthurus achilles,fb,25,TRUE,poplw
4306,acanthurus achilles,fb,20.2,TRUE,poplw
68792,acanthurus bahianus,fb,12.8,FALSE,poplw
4750,acanthurus blochii,fb,34,TRUE,poplw
4750,acanthurus blochii,fb,37,TRUE,poplw
4750,acanthurus blochii,fb,38,TRUE,poplw
943,acanthurus chirurgus,fb,24.5,TRUE,poplw
943,acanthurus chirurgus,fb,30.4,TRUE,poplw
943,acanthurus chirurgus,fb,33.7,TRUE,poplw
943,acanthurus chirurgus,fb,32,TRUE,poplw
943,acanthurus chirurgus,fb,24,TRUE,poplw
943,acanthurus chirurgus,fb,7.8,TRUE,poplw
943,acanthurus chirurgus,fb,11.2,TRUE,poplw
944,acanthurus coeruleus,fb,24.5,TRUE,poplw
944,acanthurus coeruleus,fb,28.5,TRUE,poplw
944,acanthurus coeruleus,fb,29.5,TRUE,poplw
944,acanthurus coeruleus,fb,30.4,TRUE,poplw
1256,acanthurus dussumieri,fb,51.5,TRUE,poplw
4736,acanthurus guttatus,fb,20.5,TRUE,poplw
4736,acanthurus guttatus,fb,21.6,TRUE,poplw
4737,acanthurus leucopareius,fb,20,TRUE,poplw
1257,acanthurus leucosternon,fb,18.7,TRUE,poplw
1258,acanthurus lineatus,fb,20.6,TRUE,poplw
1258,acanthurus lineatus,fb,27.4,TRUE,poplw
1258,acanthurus lineatus,fb,22.7,TRUE,poplw
1255,acanthurus mata,fb,29.5,TRUE,poplw
1255,acanthurus mata,fb,19,TRUE,poplw
1255,acanthurus mata,fb,32,TRUE,poplw
1800,acanthurus monroviae,fb,42,TRUE,poplw
1800,acanthurus monroviae,fb,38,TRUE,poplw
4747,acanthurus nigricauda,fb,22.6,TRUE,poplw
4747,acanthurus nigricauda,fb,33.3,TRUE,poplw
4747,acanthurus nigricauda,fb,22.5,TRUE,poplw
4747,acanthurus nigricauda,fb,23.1,TRUE,poplw
4739,acanthurus nigrofuscus,fb,17.3,TRUE,poplw
4739,acanthurus nigrofuscus,fb,17.5,TRUE,poplw
4739,acanthurus nigrofuscus,fb,16.5,TRUE,poplw
4739,acanthurus nigrofuscus,fb,18.7,TRUE,poplw
4744,acanthurus olivaceus,fb,29.8,TRUE,poplw
4744,acanthurus olivaceus,fb,24.8,TRUE,poplw
4742,acanthurus pyroferus,fb,20.5,TRUE,poplw
4734,acanthurus thompsoni,fb,20.1,TRUE,poplw
942,acanthurus tractus,fb,18.5,TRUE,poplw
942,acanthurus tractus,fb,24.3,TRUE,poplw
942,acanthurus tractus,fb,9.1,TRUE,poplw
1260,acanthurus triostegus,fb,16.5,TRUE,poplw
1260,acanthurus triostegus,fb,19.2,TRUE,poplw
1260,acanthurus triostegus,fb,22.3,TRUE,poplw
1260,acanthurus triostegus,fb,16.6,TRUE,poplw
1260,acanthurus triostegus,fb,18.7,TRUE,poplw
1261,acanthurus xanthopterus,fb,57,TRUE,poplw
1261,acanthurus xanthopterus,fb,38,TRUE,poplw
1261,acanthurus xanthopterus,fb,37.3,TRUE,poplw
4894,acentrogobius caninus,fb,18.3,TRUE,poplw
25062,acentrogobius cyanomos,fb,9.3,TRUE,poplw
23585,acentrogobius pflaumii,fb,10.9,TRUE,poplw
15776,acentrogobius viridipunctatus,fb,12.3,TRUE,poplw
47798,acentronichthys leptos,fb,11,TRUE,poplw
63988,acestrocephalus stigmatus,fb,13.5,TRUE,poplw
23498,acestrorhynchus falcatus,fb,24.3,TRUE,poplw
23498,acestrorhynchus falcatus,fb,30,TRUE,poplw
13123,acestrorhynchus falcirostris,fb,36.5,TRUE,poplw
13123,acestrorhynchus falcirostris,fb,36,TRUE,poplw
13123,acestrorhynchus falcirostris,fb,45,TRUE,poplw
13123,acestrorhynchus falcirostris,fb,49,TRUE,poplw
27261,acestrorhynchus heterolepis,fb,40.8,TRUE,poplw
51077,acestrorhynchus lacustris,fb,16.4,TRUE,poplw
51077,acestrorhynchus lacustris,fb,25,TRUE,poplw
51077,acestrorhynchus lacustris,fb,18,TRUE,poplw
12336,acestrorhynchus microlepis,fb,37,TRUE,poplw
12336,acestrorhynchus microlepis,fb,22,TRUE,poplw
12336,acestrorhynchus microlepis,fb,34,TRUE,poplw
52503,acestrorhynchus pantaneiro,fb,24.6,TRUE,poplw
52503,acestrorhynchus pantaneiro,fb,33,TRUE,poplw
52503,acestrorhynchus pantaneiro,fb,32,TRUE,poplw
52503,acestrorhynchus pantaneiro,fb,30.9,TRUE,poplw
55887,acheilognathus imberbis,fb,7.3,TRUE,poplw
54380,acheilognathus macropterus,fb,9.3,TRUE,poplw
54380,acheilognathus macropterus,fb,15.6,TRUE,poplw
54380,acheilognathus macropterus,fb,11,TRUE,poplw
54380,acheilognathus macropterus,fb,10.4,TRUE,poplw
54380,acheilognathus macropterus,fb,12.1,TRUE,poplw
54380,acheilognathus macropterus,fb,13.6,TRUE,poplw
56321,acheilognathus meridianus,fb,11.9,TRUE,poplw
22891,acheilognathus rhombeus,fb,13.5,TRUE,poplw
22891,acheilognathus rhombeus,fb,12.7,TRUE,poplw
61857,acheilognathus taenianalis,fb,11.1,TRUE,poplw
54709,acheilognathus tonkinensis,fb,9.2,TRUE,poplw
25607,acheilognathus yamatsutae,fb,11.2,TRUE,poplw
25607,acheilognathus yamatsutae,fb,10.3,TRUE,poplw
7572,achirus achirus,fb,33,TRUE,poplw
7572,achirus achirus,fb,31.3,TRUE,poplw
52941,achirus declivis,fb,18.5,TRUE,poplw
52941,achirus declivis,fb,16.6,TRUE,poplw
52941,achirus declivis,fb,18.1,TRUE,poplw
52941,achirus declivis,fb,17.9,TRUE,poplw
52941,achirus declivis,fb,18.7,TRUE,poplw
52941,achirus declivis,fb,15.6,TRUE,poplw
4256,achirus lineatus,fb,10.4,TRUE,poplw
4256,achirus lineatus,fb,9.6,TRUE,poplw
4256,achirus lineatus,fb,17.5,TRUE,poplw
4256,achirus lineatus,fb,17.9,TRUE,poplw
4256,achirus lineatus,fb,9.7,TRUE,poplw
4256,achirus lineatus,fb,7.7,TRUE,poplw
4256,achirus lineatus,fb,9.3,TRUE,poplw
4256,achirus lineatus,fb,13.9,TRUE,poplw
4256,achirus lineatus,fb,13.5,TRUE,poplw
4256,achirus lineatus,fb,15.3,TRUE,poplw
4256,achirus lineatus,fb,9.4,TRUE,poplw
4256,achirus lineatus,fb,16,TRUE,poplw
4256,achirus lineatus,fb,13,TRUE,poplw
4256,achirus lineatus,fb,19,TRUE,poplw
4256,achirus lineatus,fb,33.1,TRUE,poplw
4256,achirus lineatus,fb,25.85,TRUE,poplw
4256,achirus lineatus,fb,14.5,TRUE,poplw
10429,achirus mazatlanus,fb,20.6,TRUE,poplw
10429,achirus mazatlanus,fb,22.5,TRUE,poplw
10429,achirus mazatlanus,fb,14.1,TRUE,poplw
23608,achondrostoma arcasii,fb,12.3,TRUE,poplw
4683,acipenser baerii,fb,142,TRUE,poplw
2590,acipenser brevirostrum,fb,85,TRUE,poplw
4712,acipenser gueldenstaedtii,fb,225,TRUE,poplw
4712,acipenser gueldenstaedtii,fb,183,TRUE,poplw
4712,acipenser gueldenstaedtii,fb,210,TRUE,poplw
2592,acipenser medirostris,fb,163,TRUE,poplw
2505,acipenser nudiventris,fb,211,TRUE,poplw
2505,acipenser nudiventris,fb,198,TRUE,poplw
2593,acipenser oxyrinchus,fb,152,TRUE,poplw
9763,acipenser persicus,fb,255,TRUE,poplw
4604,acipenser ruthenus,fb,87,TRUE,poplw
4604,acipenser ruthenus,fb,77,TRUE,poplw
6085,acipenser schrenckii,fb,176,TRUE,poplw
6085,acipenser schrenckii,fb,188,TRUE,poplw
2065,acipenser stellatus,fb,250,TRUE,poplw
2065,acipenser stellatus,fb,133,TRUE,poplw
2065,acipenser stellatus,fb,138,TRUE,poplw
2065,acipenser stellatus,fb,188,TRUE,poplw
2066,acipenser sturio,fb,352,TRUE,poplw
2066,acipenser sturio,fb,266,TRUE,poplw
2594,acipenser transmontanus,fb,259,TRUE,poplw
2594,acipenser transmontanus,fb,263,TRUE,poplw
26526,acnodon normani,fb,19.9,TRUE,poplw
7849,acreichthys tomentosus,fb,14,TRUE,poplw
7849,acreichthys tomentosus,fb,11.3,TRUE,poplw
1267,acropoma japonicum,fb,9.2,TRUE,poplw
1267,acropoma japonicum,fb,13.6,TRUE,poplw
1267,acropoma japonicum,fb,15.8,TRUE,poplw
54949,acrossocheilus clivosius,fb,20,TRUE,poplw
54939,acrossocheilus hemispinus,fb,19.8,TRUE,poplw
55158,acrossocheilus kreyenbergii,fb,18.8,TRUE,poplw
17291,acrossocheilus paradoxus,fb,22.5,TRUE,poplw
54938,acrossocheilus parallens,fb,21,TRUE,poplw
54938,acrossocheilus parallens,fb,15.9,TRUE,poplw
14481,acrossocheilus yunnanensis,fb,16.8,TRUE,poplw
14481,acrossocheilus yunnanensis,fb,26.3,TRUE,poplw
46581,aequidens pallidus,fb,10,TRUE,poplw
46586,aequidens plagiozonatus,fb,6.1,TRUE,poplw
12278,aequidens tetramerus,fb,15,TRUE,poplw
12278,aequidens tetramerus,fb,11.35,TRUE,poplw
6441,aethaloperca rogaa,fb,19,TRUE,poplw
8973,aetobatus flagellum,fb,49,TRUE,poplw
8973,aetobatus flagellum,fb,27,TRUE,poplw
8973,aetobatus flagellum,fb,66,TRUE,poplw
8973,aetobatus flagellum,fb,42,TRUE,poplw
8973,aetobatus flagellum,fb,69,TRUE,poplw
12600,aetobatus ocellatus,fb,149.2,TRUE,poplw
12600,aetobatus ocellatus,fb,184,TRUE,poplw
5011,aetomylaeus bovinus,fb,86,TRUE,poplw
47969,ageneiosus inermis,fb,45,TRUE,poplw
47969,ageneiosus inermis,fb,64.8,TRUE,poplw
47969,ageneiosus inermis,fb,49,TRUE,poplw
47969,ageneiosus inermis,fb,36.3,TRUE,poplw
47969,ageneiosus inermis,fb,53.2,TRUE,poplw
53698,ageneiosus militaris,fb,31.5,TRUE,poplw
53698,ageneiosus militaris,fb,28,TRUE,poplw
53704,ageneiosus pardalis,fb,63,TRUE,poplw
53704,ageneiosus pardalis,fb,46.2,TRUE,poplw
53704,ageneiosus pardalis,fb,46,TRUE,poplw
48607,ageneiosus ucayalensis,fb,20.5,TRUE,poplw
48607,ageneiosus ucayalensis,fb,32.5,TRUE,poplw
48607,ageneiosus ucayalensis,fb,25.5,TRUE,poplw
51817,agoniates halecinus,fb,26.8,TRUE,poplw
36,agonus cataphractus,fb,16,TRUE,poplw
36,agonus cataphractus,fb,18.5,TRUE,poplw
36,agonus cataphractus,fb,16.2,TRUE,poplw
2633,ahlia egmontis,fb,23.4,TRUE,poplw
13334,ailia coila,fb,13,TRUE,poplw
24749,ailiichthys punctata,fb,10.08,TRUE,poplw
8435,albatrossia pectoralis,fb,149,TRUE,poplw
8435,albatrossia pectoralis,fb,115,TRUE,poplw
65525,albula esuncula,fb,7.67,TRUE,poplw
7334,albula nemoptera,fb,34.5,TRUE,poplw
63908,albula virgata,fb,23.3,TRUE,poplw
228,albula vulpes,fb,64,TRUE,poplw
228,albula vulpes,fb,66,TRUE,poplw
228,albula vulpes,fb,37,TRUE,poplw
228,albula vulpes,fb,78,TRUE,poplw
228,albula vulpes,fb,70.2,TRUE,poplw
228,albula vulpes,fb,40,TRUE,poplw
4875,alburnoides bipunctatus,fb,12.8,TRUE,poplw
4875,alburnoides bipunctatus,fb,18.5,TRUE,poplw
4875,alburnoides bipunctatus,fb,11,TRUE,poplw
4875,alburnoides bipunctatus,fb,9.1,TRUE,poplw
4875,alburnoides bipunctatus,fb,13,TRUE,poplw
65180,alburnoides eichwaldii,fb,6.2,TRUE,poplw
65181,alburnoides fasciatus,fb,13.8,TRUE,poplw
65154,alburnoides idignensis,fb,7.62,TRUE,poplw
65153,alburnoides nicolausi,fb,6.9,TRUE,poplw
65151,alburnoides petrubanarescui,fb,7.53,TRUE,poplw
65088,alburnoides prespensis,fb,13.1,TRUE,poplw
67868,alburnoides samiii,fb,9.8,TRUE,poplw
67868,alburnoides samiii,fb,11.2,TRUE,poplw
67868,alburnoides samiii,fb,8.1,TRUE,poplw
65224,alburnus adanensis,fb,22,TRUE,poplw
65224,alburnus adanensis,fb,10.4,TRUE,poplw
4730,alburnus alburnus,fb,20,TRUE,poplw
4730,alburnus alburnus,fb,17.5,TRUE,poplw
4730,alburnus alburnus,fb,15.6,TRUE,poplw
4730,alburnus alburnus,fb,6.9,TRUE,poplw
4730,alburnus alburnus,fb,10.5,TRUE,poplw
4730,alburnus alburnus,fb,15.1,TRUE,poplw
4730,alburnus alburnus,fb,16.9,TRUE,poplw
4730,alburnus alburnus,fb,14.8,TRUE,poplw
62353,alburnus arborella,fb,12.7,TRUE,poplw
55304,alburnus atropatenae,fb,12,TRUE,poplw
55304,alburnus atropatenae,fb,6.51,TRUE,poplw
55304,alburnus atropatenae,fb,12.5,TRUE,poplw
25857,alburnus belvica,fb,22,TRUE,poplw
25857,alburnus belvica,fb,13.6,TRUE,poplw
52604,alburnus caeruleus,fb,7.1,TRUE,poplw
5473,alburnus chalcoides,fb,16.6,TRUE,poplw
5473,alburnus chalcoides,fb,24,TRUE,poplw
5473,alburnus chalcoides,fb,26,TRUE,poplw
5473,alburnus chalcoides,fb,20,TRUE,poplw
5473,alburnus chalcoides,fb,21.5,TRUE,poplw
5473,alburnus chalcoides,fb,28.8,TRUE,poplw
5473,alburnus chalcoides,fb,27.6,TRUE,poplw
5473,alburnus chalcoides,fb,28.4,TRUE,poplw
5473,alburnus chalcoides,fb,22.6,TRUE,poplw
5473,alburnus chalcoides,fb,19.3,TRUE,poplw
48172,alburnus hohenackeri,fb,11.2,TRUE,poplw
52610,alburnus mossulensis,fb,11.59,TRUE,poplw
52610,alburnus mossulensis,fb,16.8,TRUE,poplw
52610,alburnus mossulensis,fb,14.8,TRUE,poplw
52610,alburnus mossulensis,fb,10.9,TRUE,poplw
52610,alburnus mossulensis,fb,97.6,TRUE,poplw
52610,alburnus mossulensis,fb,22.4,TRUE,poplw
52610,alburnus mossulensis,fb,10.1,TRUE,poplw
52610,alburnus mossulensis,fb,11.25,TRUE,poplw
52615,alburnus orontis,fb,12.2,TRUE,poplw
61862,alburnus qalilus,fb,9.4,TRUE,poplw
65057,alburnus scoranza,fb,17.9,TRUE,poplw
65226,alburnus thessalicus,fb,15.5,TRUE,poplw
61290,alcichthys elongatus,fb,27.7,TRUE,poplw
1888,alectis alexandrina,fb,68,TRUE,poplw
1888,alectis alexandrina,fb,59,TRUE,poplw
988,alectis ciliaris,fb,57,TRUE,poplw
988,alectis ciliaris,fb,114,TRUE,poplw
988,alectis ciliaris,fb,21.5,TRUE,poplw
10,alectis indica,fb,36,TRUE,poplw
10,alectis indica,fb,20.5,TRUE,poplw
1889,alepes djedaba,fb,21.5,TRUE,poplw
1889,alepes djedaba,fb,26.8,TRUE,poplw
1889,alepes djedaba,fb,14.5,TRUE,poplw
1889,alepes djedaba,fb,15.7,TRUE,poplw
1889,alepes djedaba,fb,28.6,TRUE,poplw
1889,alepes djedaba,fb,19.2,TRUE,poplw
1903,alepes kleinii,fb,13.8,TRUE,poplw
1903,alepes kleinii,fb,17.513,TRUE,poplw
1903,alepes kleinii,fb,15.3,TRUE,poplw
1903,alepes kleinii,fb,18.2,TRUE,poplw
1890,alepes melanoptera,fb,23.5,TRUE,poplw
1891,alepes vari,fb,60,TRUE,poplw
1891,alepes vari,fb,24.5,TRUE,poplw
99,alepisaurus ferox,fb,46,TRUE,poplw
58901,alepocephalus antipodianus,fb,66.2,TRUE,poplw
9172,alepocephalus australis,fb,69,TRUE,poplw
230,alepocephalus bairdii,fb,75,TRUE,poplw
230,alepocephalus bairdii,fb,83.5,TRUE,poplw
5071,alepocephalus rostratus,fb,39,TRUE,poplw
2405,alestes baremoze,fb,12.9,TRUE,poplw
2405,alestes baremoze,fb,32.5,TRUE,poplw
2405,alestes baremoze,fb,27.5,TRUE,poplw
2405,alestes baremoze,fb,26.5,TRUE,poplw
5230,alestes macrophthalmus,fb,35,TRUE,poplw
24122,allocareproctus jordani,fb,34,TRUE,poplw
11685,allocyttus folletti,fb,28,TRUE,poplw
11685,allocyttus folletti,fb,42,TRUE,poplw
9144,allocyttus verrucosus,fb,35,TRUE,poplw
9144,allocyttus verrucosus,fb,39,TRUE,poplw
91,allothunnus fallai,fb,92,TRUE,poplw
2534,alopias superciliosus,fb,215,TRUE,poplw
2534,alopias superciliosus,fb,210,TRUE,poplw
2534,alopias superciliosus,fb,228,TRUE,poplw
2535,alopias vulpinus,fb,262,TRUE,poplw
28201,alosa agone,fb,39,TRUE,poplw
28201,alosa agone,fb,40.5,TRUE,poplw
28201,alosa agone,fb,42.6,TRUE,poplw
101,alosa alosa,fb,37.2,TRUE,poplw
101,alosa alosa,fb,54.5,TRUE,poplw
101,alosa alosa,fb,64.5,TRUE,poplw
101,alosa alosa,fb,62,TRUE,poplw
101,alosa alosa,fb,63,TRUE,poplw
101,alosa alosa,fb,73,TRUE,poplw
101,alosa alosa,fb,65,TRUE,poplw
101,alosa alosa,fb,57,TRUE,poplw
101,alosa alosa,fb,61,TRUE,poplw
101,alosa alosa,fb,56,TRUE,poplw
1576,alosa braschnikowi,fb,40,TRUE,poplw
1576,alosa braschnikowi,fb,31,TRUE,poplw
1576,alosa braschnikowi,fb,47,TRUE,poplw
1576,alosa braschnikowi,fb,49,TRUE,poplw
1576,alosa braschnikowi,fb,34,TRUE,poplw
1577,alosa caspia,fb,28.9,TRUE,poplw
1577,alosa caspia,fb,27.6,TRUE,poplw
1577,alosa caspia,fb,22,TRUE,poplw
1578,alosa chrysochloris,fb,45.7,TRUE,poplw
1578,alosa chrysochloris,fb,15.2,TRUE,poplw
5355,alosa fallax,fb,36.2,TRUE,poplw
5355,alosa fallax,fb,53.5,TRUE,poplw
5355,alosa fallax,fb,50.5,TRUE,poplw
5355,alosa fallax,fb,39,TRUE,poplw
5355,alosa fallax,fb,50,TRUE,poplw
5355,alosa fallax,fb,44,TRUE,poplw
5355,alosa fallax,fb,36,TRUE,poplw
5355,alosa fallax,fb,58,TRUE,poplw
5355,alosa fallax,fb,60,TRUE,poplw
5355,alosa fallax,fb,55,TRUE,poplw
5355,alosa fallax,fb,48,TRUE,poplw
5355,alosa fallax,fb,51,TRUE,poplw
5355,alosa fallax,fb,42,TRUE,poplw
5355,alosa fallax,fb,38,TRUE,poplw
5355,alosa fallax,fb,34,TRUE,poplw
5355,alosa fallax,fb,47,TRUE,poplw
5355,alosa fallax,fb,24.6,TRUE,poplw
5355,alosa fallax,fb,29.5,TRUE,poplw
105,alosa immaculata,fb,26.6,TRUE,poplw
105,alosa immaculata,fb,27.5,TRUE,poplw
105,alosa immaculata,fb,37.7,TRUE,poplw
105,alosa immaculata,fb,39,TRUE,poplw
105,alosa immaculata,fb,36,TRUE,poplw
1580,alosa kessleri,fb,38.4,TRUE,poplw
1580,alosa kessleri,fb,45.7,TRUE,poplw
1580,alosa kessleri,fb,35.5,TRUE,poplw
25775,alosa macedonica,fb,23,TRUE,poplw
25775,alosa macedonica,fb,18,TRUE,poplw
25775,alosa macedonica,fb,21.4,TRUE,poplw
1581,alosa maeotica,fb,32,TRUE,poplw
1585,alosa saposchnikowii,fb,37.2,TRUE,poplw
1585,alosa saposchnikowii,fb,38.1,TRUE,poplw
1585,alosa saposchnikowii,fb,29,TRUE,poplw
48090,alosa tanaica,fb,24.6,TRUE,poplw
4274,aluterus monoceros,fb,30,TRUE,poplw
4274,aluterus monoceros,fb,48.5,TRUE,poplw
4274,aluterus monoceros,fb,38,TRUE,poplw
1081,aluterus schoepfii,fb,54.8,TRUE,poplw
4275,aluterus scriptus,fb,61.5,TRUE,poplw
3615,amatitlania nigrofasciata,fb,12,TRUE,poplw
3615,amatitlania nigrofasciata,fb,9,TRUE,poplw
61467,ambassis ambassis,fb,15.4,TRUE,poplw
61467,ambassis ambassis,fb,12.2,TRUE,poplw
4806,ambassis gymnocephalus,fb,11,TRUE,poplw
4806,ambassis gymnocephalus,fb,12.8,TRUE,poplw
4806,ambassis gymnocephalus,fb,5.6,TRUE,poplw
5153,ambassis interrupta,fb,12,TRUE,poplw
5153,ambassis interrupta,fb,7.5,TRUE,poplw
5982,ambassis kopsii,fb,7.2,TRUE,poplw
8016,ambassis natalensis,fb,7.2,TRUE,poplw
9235,ambassis urotaenia,fb,5.6,TRUE,poplw
9235,ambassis urotaenia,fb,5.9,TRUE,poplw
9235,ambassis urotaenia,fb,6.7,TRUE,poplw
3359,ambloplites ariommus,fb,30.5,TRUE,poplw
3358,ambloplites cavifrons,fb,31,TRUE,poplw
3360,ambloplites constellatus,fb,27.9,TRUE,poplw
3361,ambloplites rupestris,fb,26.5,TRUE,poplw
3361,ambloplites rupestris,fb,21.1,TRUE,poplw
62764,amblyceps apangi,fb,15.86,TRUE,poplw
62764,amblyceps apangi,fb,14.66,TRUE,poplw
63443,amblyceps arunachalense,fb,13.2,TRUE,poplw
15855,amblychaeturichthys hexanema,fb,17.1,TRUE,poplw
15855,amblychaeturichthys hexanema,fb,17.4,TRUE,poplw
15855,amblychaeturichthys hexanema,fb,15.6,TRUE,poplw
15856,amblychaeturichthys sciistius,fb,9.2,TRUE,poplw
3655,amblycirrhitus pinos,fb,45.2,TRUE,poplw
6671,amblyeleotris guttata,fb,7.2,TRUE,poplw
12699,amblyeleotris sungami,fb,7.6,TRUE,poplw
1500,amblygaster leiogaster,fb,18.5,TRUE,poplw
1501,amblygaster sirm,fb,21,TRUE,poplw
1501,amblygaster sirm,fb,19,TRUE,poplw
1501,amblygaster sirm,fb,22.9,TRUE,poplw
1501,amblygaster sirm,fb,21.8,TRUE,poplw
1501,amblygaster sirm,fb,22.5,TRUE,poplw
5477,amblyglyphidodon curacao,fb,5.4,TRUE,poplw
5477,amblyglyphidodon curacao,fb,9.5,TRUE,poplw
5477,amblyglyphidodon curacao,fb,10.5,TRUE,poplw
5691,amblyglyphidodon leucogaster,fb,11.5,TRUE,poplw
5691,amblyglyphidodon leucogaster,fb,14.4,TRUE,poplw
5691,amblyglyphidodon leucogaster,fb,10.4,TRUE,poplw
7198,amblygobius phalaena,fb,11.2,TRUE,poplw
7198,amblygobius phalaena,fb,6,TRUE,poplw
7198,amblygobius phalaena,fb,11.7,TRUE,poplw
24301,amblypharyngodon mola,fb,5.4,TRUE,poplw
24301,amblypharyngodon mola,fb,5.8,TRUE,poplw
24301,amblypharyngodon mola,fb,8.1,TRUE,poplw
24301,amblypharyngodon mola,fb,6.3,TRUE,poplw
24301,amblypharyngodon mola,fb,7.1,TRUE,poplw
24301,amblypharyngodon mola,fb,6.6,TRUE,poplw
24301,amblypharyngodon mola,fb,9,TRUE,poplw
24301,amblypharyngodon mola,fb,6.2,TRUE,poplw
24301,amblypharyngodon mola,fb,8.7,TRUE,poplw
24301,amblypharyngodon mola,fb,7.2,TRUE,poplw
24301,amblypharyngodon mola,fb,7,TRUE,poplw
24301,amblypharyngodon mola,fb,5.9,TRUE,poplw
24301,amblypharyngodon mola,fb,8.3,TRUE,poplw
24301,amblypharyngodon mola,fb,7.6,TRUE,poplw
2565,amblyraja radiata,fb,60.5,TRUE,poplw
