iucn_sid,T_min_a,T_min_p,T_max_p,T_max_a,n_cells,warning
187437,26.1100883483887,27.55011653900145,29.87307262420655,34.07307262420655,136,no worries
187438,19.7186489105225,25.64596767425536,29.39124202728271,33.59124202728271,1930,no worries
187439,22.1207237243652,24.6104297637939,27.7365818023682,31.9365818023682,261,no worries
187440,26.2254085540771,27.102768516540518,29.7576923370361,33.9576923370361,212,no worries
187441,19.9632987976074,25.75466461181638,29.355201339721702,33.555201339721705,4435,no worries
187442,19.2359809875488,21.0143165588379,26.451021194458,30.651021194458,291,no worries
187443,19.0464897155762,25.3968963623047,29.353635787963853,33.553635787963856,2686,no worries
187444,24.0688629150391,26.55098419189456,28.273764038085922,32.473764038085925,804,no worries
187445,28.5774326324463,28.62712440490719,29.23875503540039,33.43875503540039,14,preference temp range too small!
187446,13.9943952560425,17.80319862365722,25.76374893188476,29.96374893188476,479,no worries
187447,24.0094413757324,25.0730218887329,25.6085510253906,29.8085510253906,56,preference temp range too small!
187448,0.193044006824493,2.0889626264572176,13.41724052429197,18.6049766540527,730,no worries
187449,28.0180263519287,28.520605087280302,29.342147827148402,33.542147827148405,279,preference temp range too small!
187450,17.521448135376,24.51400279998784,29.388542938232398,33.5885429382324,1770,no worries
187451,23.0524578094482,27.6715435028076,29.40426826477048,33.60426826477048,2309,no worries
187452,19.4252338409424,20.87096176147462,29.25518913269046,33.455189132690464,163,no worries
187453,17.0345134735107,17.53240432739256,23.13675441741944,24.1855545043945,88,no worries
187454,19.0356750488281,26.22660484313962,29.42451744079592,33.62451744079592,3555,no worries
187455,20.3374500274658,20.426399230957,21.30848693847655,21.4906101226807,16,preference temp range too small!
187456,21.0934162139893,23.99442939758297,28.25990886688235,32.45990886688235,1264,no worries
187457,14.783392906189,15.38287019729615,19.2685613632202,21.5734157562256,306,no worries
187458,25.8263549804688,26.24184303283692,28.50326232910158,32.703262329101584,73,no worries
187459,20.2671775817871,21.186010360717802,25.399145126342802,29.5991451263428,76,no worries
187460,29.0245590209961,29.078068542480462,29.23446807861326,33.434468078613264,27,preference temp range too small!
187461,19.2359809875488,26.174364852905256,29.404140853881877,33.60414085388188,2425,no worries
187462,21.1924133300781,24.074887847900367,28.5870220184326,32.7870220184326,164,no worries
187463,23.0524578094482,27.878425979614217,29.460924148559556,33.66092414855956,573,no worries
187464,27.0142688751221,27.0220199584961,27.77813987731934,31.97813987731934,7,preference temp range too small!
187465,24.7059135437012,25.8352432250977,28.2077198028564,32.4077198028564,161,no worries
187466,20.7134037017822,26.202085304260258,29.408391761779782,33.608391761779785,3814,no worries
187467,23.3369998931885,25.5727996826172,28.9110221862793,33.1110221862793,491,no worries
187468,22.4706783294678,22.476473426818867,22.522834205627433,22.5286293029785,2,preference temp range too small!
187469,22.4706783294678,22.476473426818867,22.522834205627433,22.5286293029785,2,preference temp range too small!
187470,20.417594909668,21.58236083984374,26.78936614990236,30.98936614990236,135,no worries
187471,25.8844699859619,26.2414712905884,27.5468416213989,31.7468416213989,86,no worries
187472,22.3229026794434,27.519386291503878,29.239596176147444,33.43959617614745,879,no worries
187473,27.4207592010498,28.13471755981442,29.53892707824712,33.73892707824712,529,no worries
187474,19.0464897155762,25.247372436523438,29.35502967834474,33.55502967834474,2503,no worries
187475,15.200665473938,17.4801414489746,22.11751556396488,23.3605537414551,843,no worries
187476,19.4252338409424,25.80888175964354,29.37770195007326,33.57770195007326,4195,no worries
187477,19.9632987976074,25.88208789825439,29.381534194946262,33.581534194946265,3494,no worries
187478,24.5907936096191,28.1928749084473,29.4755268096924,33.6755268096924,1731,no worries
187479,8.16611003875732,8.849651527404784,22.36490898132326,25.7628135681152,249,no worries
187480,16.8001804351807,17.44395675659176,25.77084617614743,29.97084617614743,154,no worries
187481,10.0036087036133,11.51791143417355,17.639509201049798,18.4413661956787,226,no worries
187482,21.3976173400879,24.52512931823732,28.248017883300797,32.4480178833008,1095,no worries
187483,21.4801063537598,24.578944396972624,29.002486801147477,33.20248680114748,437,no worries
187484,27.4207592010498,28.07416801452638,29.39697418212888,33.59697418212888,569,no worries
187485,19.5270385742188,20.67937698364257,25.83379669189452,30.03379669189452,118,no worries
187486,20.2671775817871,21.150482177734382,24.27440986633302,24.9655361175537,63,no worries
187487,27.4207592010498,27.7688884735107,29.1575813293457,33.3575813293457,161,no worries
187488,22.1207237243652,24.17899589538576,26.10518035888672,30.30518035888672,137,no worries
187489,19.4252338409424,25.657074165344206,29.350438308715802,33.550438308715805,3708,no worries
187490,17.0345134735107,25.197119331359872,29.32421894073483,33.52421894073483,4280,no worries
187491,16.5409240722656,17.207934761047362,22.55422344207768,24.3063659667969,282,no worries
187492,13.6934070587158,15.995760345459,22.15248832702634,23.3605537414551,797,no worries
187493,18.3994045257568,20.16346855163576,27.89339179992674,32.09339179992674,395,no worries
187494,28.5040740966797,28.892993927002,29.4956836700439,33.6956836700439,171,preference temp range too small!
187495,18.5719985961914,18.8567388534546,24.69137477874757,25.4583282470703,74,no worries
187496,22.7336273193359,25.85686130523679,29.797854614257833,33.99785461425783,200,no worries
187497,19.4252338409424,25.9925979614258,29.417989349365236,33.61798934936524,2585,no worries
187498,24.0094413757324,25.0730218887329,25.6085510253906,29.8085510253906,56,preference temp range too small!
187499,27.4074077606201,28.17529029846188,29.29560203552242,33.495602035522424,989,no worries
187500,22.4195938110352,22.43537425994872,25.86882991790773,30.068829917907728,18,no worries
187501,28.8759288787842,29.13503341674804,29.80395698547364,34.00395698547364,17,preference temp range too small!
187502,27.7725410461426,27.94404411315915,28.68022441864015,32.880224418640154,36,preference temp range too small!
187503,26.8834648132324,27.005289077758782,28.12864360809323,32.32864360809323,104,no worries
187504,19.0356750488281,19.8990631103516,25.3139572143555,29.5139572143555,141,no worries
187505,27.656343460083,28.346662521362298,29.25958824157718,33.45958824157718,737,preference temp range too small!
187506,14.7744846343994,17.11960830688476,21.94364280700684,23.7432460784912,273,no worries
187507,24.4173812866211,27.928108215332,29.4489583969116,33.6489583969116,1656,no worries
187508,22.4195938110352,22.42198753356938,22.435918807983377,22.4370079040527,3,preference temp range too small!
187509,21.4735717773438,22.16222515106202,26.3571962356567,30.5571962356567,74,no worries
187510,12.8103256225586,13.17036285400392,25.937950897216837,30.137950897216836,13,no worries
187511,21.4378700256348,24.574506378173812,27.505418586730954,31.705418586730953,392,no worries
187512,24.9937896728516,26.834400177002,28.2985820770264,32.4985820770264,631,no worries
187513,23.2119922637939,23.34384956359866,24.64348640441894,24.6925525665283,19,no worries
187514,19.9632987976074,24.59495315551754,29.0217971801758,33.2217971801758,345,no worries
187515,27.5252361297607,28.20515041351316,29.241767311096154,33.44176731109616,822,no worries
187516,19.7186489105225,25.611156845092744,29.38000679016113,33.58000679016113,4168,no worries
187517,24.32594871521,28.0268936157227,29.388463973999,33.588463973999,2241,no worries
187518,26.6389274597168,28.39629096984862,29.299002838134758,33.49900283813476,75,preference temp range too small!
187519,13.5445623397827,15.169839382171599,21.117603302001953,23.3830890655518,406,no worries
187520,15.3401975631714,15.73402061462405,19.587993812561052,21.6636238098145,272,no worries
187521,23.3369998931885,24.472867584228542,27.7210494995117,31.9210494995117,163,no worries
187522,11.6757535934448,12.72801704406736,20.00059204101564,23.1344127655029,325,no worries
187523,19.1552925109863,24.9988021850586,29.3552646636963,33.5552646636963,3401,no worries
187524,22.7336273193359,25.723822402954138,29.83600559234622,34.03600559234622,174,no worries
187525,24.32594871521,27.945899200439417,29.54775886535642,33.747758865356424,583,no worries
187526,22.7336273193359,26.0784721374512,29.727707672119138,33.92770767211914,259,no worries
187527,19.4252338409424,25.51290473937988,29.40829925537108,33.60829925537108,3619,no worries
187528,24.32594871521,25.229246520996078,28.806414031982438,33.00641403198244,97,no worries
187529,24.6354732513428,25.4493751525879,27.133296966552777,31.333296966552776,67,no worries
187530,20.3722381591797,25.3728778839111,29.36065177917484,33.56065177917484,1963,no worries
187531,22.4915637969971,23.05533409118652,26.00762405395508,30.20762405395508,75,no worries
187532,18.3994045257568,20.26504611968995,27.91460838317874,32.11460838317874,352,no worries
187533,19.8092765808105,21.86758308410648,26.03964462280274,30.23964462280274,147,no worries
187534,22.7336273193359,26.227183341979988,29.50548114776612,33.70548114776612,1038,no worries
187535,15.3401975631714,15.9874019622803,22.29278087615965,24.3063659667969,296,no worries
187536,19.7131042480469,25.622767257690462,29.30609703063964,33.506097030639644,3269,no worries
187537,15.0875415802002,19.454899215698262,26.315781021118163,30.515781021118162,247,no worries
187538,24.32594871521,25.8601951599121,29.0170001983643,33.2170001983643,301,no worries
187539,22.1966705322266,26.069990158081033,29.23820037841797,33.438200378417974,880,no worries
187540,25.7889232635498,25.8075183868408,25.966431808471683,30.166431808471682,5,preference temp range too small!
187541,15.348464012146,17.99934997558596,22.1104278564453,23.3605537414551,743,no worries
187542,17.9267425537109,18.31824188232422,22.20580368041994,23.0099067687988,95,no worries
187543,29.0449867248535,29.1807460784912,29.4747943878174,33.6747943878174,21,preference temp range too small!
187544,23.0524578094482,27.6640079498291,29.465502166748077,33.66550216674808,2053,no worries
187545,27.4207592010498,28.26841850280762,29.343393707275382,33.543393707275385,1129,no worries
187546,21.964994430542,24.5623668670654,28.25327835083007,32.45327835083007,922,no worries
187547,19.0356750488281,25.85838985443111,29.3423557281494,33.5423557281494,2568,no worries
187548,19.0464897155762,25.418166160583482,29.388172340393055,33.58817234039306,3754,no worries
187549,21.3976173400879,26.39767875671386,28.27891578674318,32.47891578674318,777,no worries
187550,27.5820579528809,27.627045822143543,27.86127204895018,32.06127204895018,15,preference temp range too small!
187551,22.7336273193359,25.9919319152832,29.7905101776123,33.9905101776123,221,no worries
187552,22.7336273193359,25.791005325317382,29.8166343688965,34.016634368896504,189,no worries
187553,17.6998767852783,18.32130584716794,22.922886276245162,24.3063659667969,159,no worries
187554,19.0464897155762,24.9586322784424,29.15767936706544,33.357679367065444,1543,no worries
187555,24.0094413757324,25.070136070251458,25.53530139923096,29.73530139923096,54,preference temp range too small!
187556,23.9951820373535,26.793712615966772,29.445253372192372,33.64525337219237,1692,no worries
187557,18.0475120544434,18.57823753356934,19.26098213195799,19.2713470458984,10,preference temp range too small!
187558,19.1552925109863,20.57080841064457,25.58599891662594,29.78599891662594,100,no worries
187559,19.4252338409424,25.38895187377933,29.3197483062744,33.5197483062744,4328,no worries
187560,24.4173812866211,25.3588485717773,28.9896659851074,33.1896659851074,291,no worries
187561,27.4074077606201,28.11176815032957,29.29373111724849,33.493731117248494,924,no worries
187562,14.1242122650146,16.7107944488525,26.982481002807617,31.182481002807616,763,no worries
187563,19.7186489105225,26.37434997558596,29.3909645080566,33.5909645080566,3689,no worries
187564,24.065975189209,27.2883167266846,29.4575023651123,33.6575023651123,1721,no worries
187565,17.209846496582,24.701194000244158,29.39440803527828,33.59440803527828,2077,no worries
187566,10.0036087036133,10.75382938385006,13.04787158966066,13.7507028579712,73,no worries
187567,22.3229160308838,24.02357826232908,28.601516723632823,32.80151672363282,217,no worries
187568,24.32594871521,28.45674285888671,29.27387733459476,33.47387733459476,880,preference temp range too small!
187569,20.671594619751,25.855926132202182,29.347265624999977,33.54726562499998,1167,no worries
187570,21.964994430542,24.32258071899416,28.22244224548338,32.42244224548338,1155,no worries
187571,26.8620681762695,27.129606437683087,28.75642318725585,32.95642318725585,28,no worries
187572,15.4988327026367,15.71142730712888,23.459944534301762,24.2812042236328,73,no worries
187573,15.6786184310913,18.035436630249,22.2848606109619,23.3605537414551,701,no worries
187574,22.3229160308838,23.4586046218872,27.19019508361819,31.390195083618188,160,no worries
187575,19.0464897155762,26.158088684082042,29.45818710327146,33.65818710327146,2005,no worries
187576,26.7532825469971,27.01796684265136,28.822430038452158,33.02243003845216,87,no worries
187577,20.3722381591797,21.841105842590352,26.37158622741703,30.57158622741703,110,no worries
187578,21.6218910217285,26.29017791748049,29.34939746856687,33.54939746856687,2554,no worries
187579,27.0142688751221,27.0220199584961,27.77813987731934,31.97813987731934,7,preference temp range too small!
187580,27.4768886566162,27.63219146728514,29.24431266784668,33.44431266784668,87,no worries
187581,28.1392402648926,28.275367736816442,29.2242340087891,33.4242340087891,103,preference temp range too small!
187582,15.3401975631714,15.77159004211426,21.25931587219234,23.0099067687988,339,no worries
187583,1.01199197769165,1.187161171436306,21.93717441558837,25.8881130218506,444,no worries
187584,22.9024124145508,24.9927082061768,28.246009063720678,32.44600906372068,1025,no worries
187585,24.9388904571533,25.22865200042727,26.23234863281251,30.43234863281251,30,no worries
187586,22.4195938110352,25.237073707580578,27.99969024658203,32.19969024658203,130,no worries
187587,22.7336273193359,26.05260696411134,29.500124740600576,33.70012474060058,1215,no worries
187588,13.5445623397827,14.688911628723162,21.122526168823264,22.9294624328613,113,no worries
187589,23.4186172485352,25.8279209136963,29.2716522216797,33.471652221679705,676,no worries
187590,25.7889232635498,25.8075183868408,25.966431808471683,30.166431808471682,5,preference temp range too small!
187591,22.4195938110352,22.434829711914062,25.2604995727539,29.4604995727539,17,no worries
187592,27.5404815673828,27.593052673339837,27.790794754028298,31.990794754028297,17,preference temp range too small!
187593,22.9911632537842,23.3158824920654,24.459281158447283,24.4832344055176,9,no worries
187594,27.4768886566162,28.35405521392825,29.56201457977293,33.76201457977293,1032,no worries
187595,18.6789436340332,18.6942638397217,19.062071228027342,19.0831317901611,7,preference temp range too small!
187596,28.1503238677979,28.365591430664075,28.94246253967282,33.14246253967282,55,preference temp range too small!
187597,24.4173812866211,25.027003860473638,28.61471099853518,32.81471099853518,54,no worries
187598,27.52294921875,28.3426139831543,29.305716323852558,33.50571632385256,1235,preference temp range too small!
187599,24.0863094329834,26.14849967956544,28.41595840454106,32.61595840454106,292,no worries
187600,20.9336833953857,26.19976482391357,29.23970603942869,33.43970603942869,3388,no worries
187601,24.0094413757324,25.0730218887329,25.6085510253906,29.8085510253906,56,preference temp range too small!
187602,24.0094413757324,25.070136070251458,25.53530139923096,29.73530139923096,54,preference temp range too small!
187603,22.4195938110352,22.76686820983884,26.486410140991243,30.686410140991242,23,no worries
187604,18.1302661895752,25.79246749877928,29.35993881225586,33.55993881225586,2129,no worries
187605,22.5072555541992,22.546661376953118,26.408637237548803,30.608637237548802,5,no worries
187606,28.1698188781738,28.46353836059572,28.88486900329586,33.084869003295864,15,preference temp range too small!
187607,25.7889232635498,25.88498535156252,28.33783378601074,32.537833786010744,25,no worries
187608,25.1447219848633,25.193567276001,26.9927539825439,31.1927539825439,11,no worries
187609,24.4552345275879,28.10427856445314,29.24474487304688,33.44474487304688,717,no worries
187610,22.1207237243652,26.546323394775378,29.29527549743652,33.49527549743652,1185,no worries
187611,21.18381690979,22.68481063842776,27.234037780761696,31.434037780761695,59,no worries
187612,21.4735717773438,25.17152252197266,29.450193786621078,33.65019378662108,1637,no worries
187613,21.9971179962158,24.678676223754863,28.26749839782714,32.46749839782714,1315,no worries
187614,17.7203006744385,20.181837844848662,27.315266036987296,31.515266036987295,225,no worries
187615,25.3133544921875,25.7804012298584,26.46605205535885,30.66605205535885,26,preference temp range too small!
187616,25.7889232635498,25.8075183868408,25.966431808471683,30.166431808471682,5,preference temp range too small!
187617,23.3369998931885,24.616936874389662,28.051921081542964,32.25192108154297,215,no worries
187618,22.7336273193359,25.928979110717737,29.56014137268069,33.76014137268069,394,no worries
187619,22.871036529541,24.32585105895994,25.6496253967285,29.8496253967285,325,no worries
187620,22.3229026794434,26.381540298461935,29.19328842163086,33.393288421630864,934,no worries
187621,23.0524578094482,26.043695831298802,29.3889377593994,33.5889377593994,2215,no worries
187622,27.4074077606201,28.19873771667482,29.53095626831056,33.730956268310564,1145,no worries
187623,19.1552925109863,23.585261154174788,28.844778060913118,33.04477806091312,722,no worries
187624,19.1552925109863,25.21881523132324,29.4355113983154,33.6355113983154,1979,no worries
187625,27.4207592010498,28.21408653259282,29.17886352539065,33.37886352539065,490,preference temp range too small!
187626,19.0464897155762,24.27586059570312,29.17255439758298,33.37255439758298,1673,no worries
187627,21.5072574615479,23.81163520812992,28.97209777832032,33.17209777832032,179,no worries
187628,22.4706783294678,22.476473426818867,22.522834205627433,22.5286293029785,2,preference temp range too small!
187629,21.4378700256348,21.494765281677253,22.16249656677245,22.2042694091797,6,preference temp range too small!
187630,17.9267425537109,18.21532554626466,21.259315872192342,22.0928726196289,79,no worries
187631,19.0356750488281,26.114444541931167,29.38278179168702,33.58278179168702,3570,no worries
187632,22.7336273193359,25.86763191223142,29.29808540344236,33.49808540344236,873,no worries
187633,18.8941898345947,19.8002138137817,23.58818264007566,24.2812042236328,50,no worries
187634,22.2735996246338,26.942895889282198,29.39009475708005,33.59009475708005,1896,no worries
187635,27.5252361297607,28.02961845397952,29.068926239013702,33.2689262390137,299,no worries
187636,18.5371837615967,22.819384002685577,29.136016082763682,33.336016082763685,755,no worries
187638,17.521448135376,25.449623870849614,29.495928001403833,33.695928001403836,1244,no worries
187639,22.7336273193359,25.92150115966796,29.500628280639617,33.70062828063962,955,no worries
187640,22.7336273193359,25.82931079864504,29.30369548797612,33.503695487976124,1018,no worries
187641,13.5445623397827,14.997896194458,18.5755443572998,21.0298309326172,331,no worries
187642,19.4252338409424,23.45121002197265,28.7970161437988,32.9970161437988,486,no worries
187643,22.5072555541992,22.53680992126464,26.10166492462156,30.30166492462156,4,no worries
187644,19.2359809875488,20.37038650512696,25.979307556152342,30.17930755615234,127,no worries
187645,19.0464897155762,24.584869003295864,28.90143928527834,33.10143928527834,369,no worries
187646,19.0356750488281,25.48719177246096,29.474392700195317,33.67439270019532,2435,no worries
187647,27.656343460083,28.35296936035158,29.0527305603027,33.2527305603027,217,preference temp range too small!
187648,25.6583919525146,25.69030284881589,26.604166603088352,30.80416660308835,20,preference temp range too small!
187649,22.157018661499,26.416929054260272,29.382273864746132,33.582273864746135,3580,no worries
187650,13.8957548141479,15.41533241271972,23.424809646606477,24.8603496551514,145,no worries
187651,21.2746715545654,23.58647766113281,29.191525650024438,33.39152565002444,684,no worries
187652,22.9714393615723,24.93978691101074,28.261217498779303,32.461217498779305,883,no worries
187653,13.8731622695923,15.9483231544495,22.07089519500732,23.3605537414551,918,no worries
187654,13.9886093139648,16.32451038360598,22.06723899841309,23.3605537414551,812,no worries
187655,21.4801063537598,25.90993423461918,29.32180252075198,33.52180252075198,947,no worries
187656,27.656343460083,28.430779266357458,29.10733261108402,33.30733261108402,299,preference temp range too small!
187657,24.240255355835,25.031735229492202,27.77238960266112,31.97238960266112,139,no worries
187658,19.0464897155762,25.345148849487323,29.2962329864502,33.4962329864502,3135,no worries
187659,27.5404815673828,27.593052673339837,27.790794754028298,31.990794754028297,17,preference temp range too small!
187660,24.4552345275879,24.662870025634717,28.92576179504398,33.12576179504398,39,no worries
187661,27.9308757781982,28.35465202331542,29.090840911865257,33.29084091186526,195,preference temp range too small!
187662,10.0036087036133,11.51791143417355,17.639509201049798,18.4413661956787,226,no worries
187663,19.0464897155762,20.232955741882364,27.77625312805174,31.976253128051738,200,no worries
187664,23.0623397827148,25.80161628723142,28.8832920074463,33.0832920074463,577,no worries
187665,17.0345134735107,17.441158676147438,21.867583084106478,22.9624805450439,75,no worries
187666,25.2702312469482,25.8354110717773,26.5555171966553,30.755517196655298,41,preference temp range too small!
187667,24.1903343200684,24.738014221191406,27.72089500427245,31.92089500427245,168,no worries
187668,28.3375988006592,28.379339981079102,28.818441772460886,33.01844177246089,24,preference temp range too small!
187669,27.1827583312988,27.41889305114744,27.76618690490724,31.96618690490724,45,preference temp range too small!
187670,24.9937896728516,26.776912689209,28.2628440856934,32.4628440856934,861,no worries
187671,16.5180225372314,16.57751178741455,18.7324733734131,18.7795352935791,6,no worries
187672,21.964994430542,24.31855621337892,28.223398208618143,32.423398208618146,1157,no worries
187673,19.0464897155762,25.89302444458008,29.371195220947236,33.57119522094724,4237,no worries
187674,19.0464897155762,25.493235588073762,29.3836107254028,33.5836107254028,2264,no worries
187675,21.4378700256348,25.35818843841549,29.62806053161621,33.82806053161621,630,no worries
187676,28.8530254364014,28.873951911926298,29.2705202102661,33.4705202102661,46,preference temp range too small!
187677,23.0524578094482,26.016743850708018,29.42547912597658,33.62547912597658,1999,no worries
187678,16.6400623321533,18.1976341247559,20.32647533416751,21.2697925567627,382,no worries
187679,16.2625026702881,17.496908187866232,25.93819370269779,30.13819370269779,194,no worries
187680,24.0094413757324,25.0730218887329,25.6085510253906,29.8085510253906,56,preference temp range too small!
187681,20.9332981109619,25.798210144043,29.2642688751221,33.4642688751221,1911,no worries
187682,28.6297874450684,28.63165512084962,28.68250770568848,32.88250770568848,7,preference temp range too small!
187683,24.9388904571533,26.1344203948975,28.51205730438235,32.71205730438235,306,no worries
187684,19.9632987976074,25.48784790039064,29.307688522338896,33.507688522338896,3135,no worries
187685,17.521448135376,24.4513454437256,29.295738601684562,33.495738601684565,2029,no worries
187686,23.0524578094482,24.08873462677002,27.2363534927368,31.4363534927368,58,no worries
187687,27.4768886566162,28.4435482025146,29.6538906097412,33.8538906097412,481,no worries
187688,19.9632987976074,26.230803871154798,29.47416477203372,33.67416477203372,1530,no worries
187689,19.1552925109863,26.92981948852537,29.4356262207031,33.6356262207031,2808,no worries
187690,19.4252338409424,21.3828678131104,28.6069164276123,32.8069164276123,221,no worries
187691,24.0857582092285,25.23877716064452,27.620884323120098,31.820884323120097,333,no worries
187692,19.0464897155762,25.41703224182126,29.365348052978504,33.56534805297851,2529,no worries
187693,19.9175395965576,24.5147094726563,29.653450012207,33.853450012207,681,no worries
187694,19.4252338409424,26.55670471191406,29.25761795043948,33.457617950439484,1879,no worries
187695,27.7416324615479,28.36462020874023,29.027565002441442,33.227565002441445,102,preference temp range too small!
187696,15.200665473938,19.056883811950698,28.17755699157715,32.37755699157715,2316,no worries
187697,19.4252338409424,20.98551750183102,26.74084110260008,30.94084110260008,208,no worries
187698,19.8092765808105,25.21534080505372,29.429294204711923,33.629294204711925,3267,no worries
187699,23.0524578094482,27.09758358001711,29.45648155212405,33.65648155212405,2032,no worries
187700,23.0524578094482,24.4756690979004,27.28662891387944,31.48662891387944,110,no worries
187701,24.5424938201904,27.199848175048867,28.82623443603516,33.02623443603516,620,no worries
187702,27.4768886566162,28.3378749847412,29.53161659240726,33.73161659240726,1199,no worries
187703,20.6684112548828,23.57083435058594,28.23461074829102,32.43461074829102,1037,no worries
187704,25.4940567016602,25.658940315246568,26.71421070098879,30.91421070098879,8,no worries
187705,17.1394939422607,25.65095977783202,29.382629013061543,33.58262901306154,3973,no worries
187706,22.7336273193359,25.7066974639893,29.8375568389893,34.0375568389893,171,no worries
187707,19.684814453125,25.44698066711426,29.37903747558596,33.57903747558596,2859,no worries
187708,19.4252338409424,20.101284027099602,24.044653892517047,24.99143409729,76,no worries
187709,11.5454025268555,12.5902305603027,19.47706089019771,21.4029369354248,82,no worries
187710,18.0475120544434,24.693557548522993,29.279164123535157,33.479164123535156,1902,no worries
187711,24.0094413757324,25.0730218887329,25.6085510253906,29.8085510253906,56,preference temp range too small!
187712,19.4252338409424,21.283342361450202,26.6960573196411,30.8960573196411,226,no worries
187713,21.4801063537598,26.099225997924798,29.3845348358154,33.584534835815404,3836,no worries
187714,13.9886093139648,16.10099201202393,22.09534626007077,23.3605537414551,892,no worries
187715,19.4252338409424,25.64488677978514,29.39154300689696,33.59154300689696,2648,no worries
187716,19.4252338409424,25.37073612213135,29.34315586090085,33.54315586090085,4606,no worries
187717,27.4207592010498,27.931277847290062,29.14562416076664,33.34562416076664,319,no worries
187718,22.7336273193359,27.06200294494632,29.27005653381352,33.47005653381352,1457,no worries
187719,17.8106670379639,20.262608718872062,27.98558979034424,32.18558979034424,312,no worries
187720,25.4045219421387,26.77809600830078,28.66429519653319,32.86429519653319,544,no worries
187721,19.2359809875488,20.977306365966783,27.60520515441893,31.80520515441893,254,no worries
187722,21.4735717773438,26.0466938018799,29.3820896148682,33.5820896148682,4141,no worries
187723,19.5270385742188,25.85882911682126,29.40846405029296,33.60846405029296,3419,no worries
187724,21.9971179962158,26.464842605590817,28.28020057678222,32.480200576782224,767,no worries
187725,25.8108882904053,26.780898284912123,29.269566154480017,33.46956615448002,120,no worries
187726,22.7336273193359,26.483937454223636,29.57425918579102,33.774259185791024,365,no worries
187727,22.7336273193359,26.253743743896457,29.22653923034666,33.42653923034666,835,no worries
187728,28.1503238677979,28.45390739440916,29.31154022216798,33.51154022216798,137,preference temp range too small!
187729,20.3722381591797,21.3792434692383,26.03503074645996,30.23503074645996,95,no worries
187730,20.9332981109619,25.27993659973142,28.05924797058104,32.25924797058104,163,no worries
187731,22.7336273193359,25.0730218887329,28.949583053588903,33.149583053588906,176,no worries
187732,20.6684112548828,22.8428134918213,27.75451278686525,31.954512786865248,216,no worries
187733,19.9632987976074,25.844222831726068,29.36167221069335,33.56167221069335,3582,no worries
187734,21.3316879272461,23.141514587402362,26.3451416015625,30.5451416015625,147,no worries
187735,22.7336273193359,26.10909023284915,29.775149917602548,33.97514991760255,240,no worries
187736,21.3976173400879,26.38537750244143,28.278436279296923,32.47843627929692,782,no worries
187737,24.0863094329834,25.01353740692138,27.6195583343506,31.8195583343506,34,no worries
187738,17.7779560089111,19.8419303894043,26.9766635894775,31.1766635894775,561,no worries
187739,21.4735717773438,26.29235610961914,29.358856201171882,33.558856201171885,3817,no worries
187740,24.065975189209,25.201128959655772,28.76637191772465,32.96637191772465,374,no worries
187741,22.4195938110352,24.09523849487305,26.71578655242917,30.915786552429168,32,no worries
187742,27.4768886566162,28.45520820617674,29.75067043304446,33.95067043304446,260,no worries
187743,24.730354309082,25.71892833709715,28.2573080062866,32.4573080062866,146,no worries
187744,21.3828678131104,25.02518501281734,29.073479080200173,33.273479080200175,1382,no worries
187745,22.5072555541992,22.53680992126464,26.10166492462156,30.30166492462156,4,no worries
187746,18.9903545379639,25.32786636352538,29.361663055419918,33.56166305541992,4145,no worries
187747,22.7336273193359,25.9250259399414,29.0684566497803,33.2684566497803,921,no worries
187748,7.52167177200317,9.27165508270264,20.2258052825928,23.3605537414551,1591,no worries
187749,27.4207592010498,28.13582477569583,29.52445831298832,33.72445831298832,370,no worries
187750,24.240255355835,26.1760459899902,29.35349807739258,33.55349807739258,503,no worries
187751,7.77701711654663,9.73760585784912,20.6753345489502,23.3605537414551,1708,no worries
187752,8.50321674346924,11.92626667022702,21.89419860839846,24.1432361602783,1033,no worries
187753,23.3369998931885,24.68022670745851,27.588790893554712,31.78879089355471,210,no worries
187754,24.0094413757324,25.070136070251458,25.53530139923096,29.73530139923096,54,preference temp range too small!
187755,24.0863094329834,25.87853546142578,28.698288726806663,32.89828872680666,309,no worries
187756,16.4233493804932,18.70804405212399,22.1414155960083,23.3605537414551,568,no worries
187757,27.9219188690186,28.09212074279786,28.87696990966796,33.07696990966796,19,preference temp range too small!
187758,24.0094413757324,25.0730218887329,25.6085510253906,29.8085510253906,56,preference temp range too small!
187759,19.0464897155762,24.850155258178738,29.43666191101076,33.63666191101076,1813,no worries
187760,16.5180225372314,16.57751178741455,18.7324733734131,18.7795352935791,6,no worries
187761,17.6998767852783,18.3339614868164,23.2545871734619,24.4832344055176,131,no worries
187762,19.0464897155762,27.293444442749063,29.40837326049804,33.60837326049804,2155,no worries
187763,21.4378700256348,25.64978771209715,29.35979461669921,33.559794616699214,2550,no worries
187764,17.6998767852783,18.377846527099607,24.474251937866228,26.1270408630371,134,no worries
187765,28.539134979248,28.661416244506828,29.32616825103764,33.52616825103764,44,preference temp range too small!
187766,28.7276763916016,28.878658676147438,29.66645812988284,33.866458129882844,189,preference temp range too small!
187767,21.4378700256348,25.6221160888672,29.344362258911147,33.54436225891115,3466,no worries
187768,22.5506477355957,27.4241832733154,29.3105033874512,33.5105033874512,1023,no worries
187769,18.8941898345947,24.24674835205078,29.614300537109344,33.81430053710935,737,no worries
