orig_sciname,valid_name,aphia_id
omphalotropis mutica,omphalotropis mutica,405051
omphalotropis ochthogyra,omphalotropis ochthogyra,405052
omphalotropis picta,omphalotropis picta,405053
omphalotropis pilosa,omphalotropis pilosa,405054
omphalotropis plicosa,omphalotropis plicosa,405055
omphalotropis quadrasi,omphalotropis quadrasi,405067
omphalotropis semicostulata,chalicopoma semicostulatum,1383915
omphalotropis striatapila,omphalotropis striatipila,405069
omphalotropis submaritima,omphalotropis submaritima,405070
omphalotropis suturalis,omphalotropis suturalis,405072
omphalotropis tumidula,omphalotropis tumidula,405073
onykia ingens,moroteuthopsis ingens,1452502
opisthoproctus grimaldii,monacoa grimaldii,319394
orthetrum poecilops,orthetrum poecilops,404100
osbornia octodonta,osbornia octodonta,235073
ostorhinchus lateralis,fibramia amboinensis,1043448
ostrea imputata,ostrea imputata,506722
owstonia doryptera,owstonia dorypterus,278549
oxypora glabra,echinophyllia glabra,1349603
pachymelania aurita,pachymelania aurita,225190
pachymelania byronensis,pachymelania byronensis,224762
pachymenia saxicola,pachymenia saxicola,376403
pachyptila crassirostris,pachyptila turtur,212648
pachyptila macgillivrayi,pachyptila macgillivrayi,226025
padina concrescens,padina concrescens,375491
paelopatides gelatinosa,paelopatides gelatinosus,529584
palinustus mossamicus,palinustus mossambicus,210353
orbiraja philipi,no match,NA
oxyurichthys nuchalis,no match,NA
pangio kuhlii,pangio kuhlii,1022013
paracitharus macrolepis,citharoides macrolepis,215600
paraclavarina triangularis,merulina triangularis,739884
paradoxa confirmata,pradoxa confirmata,408049
paradoxa thomensis,pradoxa thomensis,408050
paragobiodon melanosomus,paragobiodon melanosoma,1419150
paragobiodon xanthosomus,paragobiodon xanthosoma,219539
paralichthys oblongus,hippoglossina oblonga,158833
paralichthys schmitti,paralichthys fernandezianus,275812
paramyxine ancon,eptatretus ancon,475070
paramyxine atami,eptatretus atami,313251
paramyxine cheni,eptatretus cheni,313253
paramyxine chinensis,eptatretus chinensis,279275
paramyxine fernholmi,eptatretus fernholmi,279279
paramyxine moki,eptatretus moki,475071
paramyxine nelsoni,eptatretus nelsoni,313255
paramyxine sheni,eptatretus sheni,313256
paramyxine springeri,eptatretus springeri,279297
paramyxine taiwanae,eptatretus taiwanae,313257
paramyxine walkeri,eptatretus walkeri,475072
paramyxine wayuu,eptatretus wayuu,279300
paramyxine wisneri,eptatretus wisneri,279301
paramyxine yangi,eptatretus yangi,313258
paraphyonus bolini,no match,NA
paraphyonus brevidorsalis,no match,NA
parasimplastrea sheppardi,blastomussa loyae,207387
parastichopus californicus,apostichopus californicus,529363
paratrachichthys sajademalensis,aulotrachichthys sajademalensis,475055
paretroplus polyactis,paretroplus polyactis,1020098
paroriza prohoi,paroriza prouhoi,183336
pectinia africanus,pectinia africana,763554
pectinia ayleni,physophyllia ayleni,288353
pectinia pygmaeus,pectinia pygmaea,763795
pelates sexlineatus,helotes sexlineatus,314549
pelliciera rhizophorae,pelliciera rhizophorae,344746
pemphis acidula,pemphis acidula,235061
percalates colonorum,percalates colonorum,320151
perizona magna,paelopatides magna,1316569
phallostethus dunckeri,phallostethus dunckeri,1017371
photonectes cornutus,photonectes mirabilis,275175
phycodrina elegans,phycodrina elegans,376177
phyllospadix iwatensis,phyllospadix iwatensis,374705
paraphyonus solomonensis,no match,NA
parastichopus nigripunctatus,no match,NA
pelochelys bibroni,no match,NA
pelochelys cantorii,no match,NA
pelochelys signifera,no match,NA
phalloptychus iheringii,no match,NA
phoenix paludosa,no match,NA
phyllichthys munroi,no match,NA
