phylum,class,order,family,genus,species
arthropoda,maxillopoda,pedunculata,pollicipedidae,pollicipes,pollicipes polymerus
arthropoda,maxillopoda,pedunculata,scalpellidae,arcoscalpellum,arcoscalpellum michelottianum
arthropoda,maxillopoda,pedunculata,scalpellidae,arcoscalpellum,arcoscalpellum portoricanum
arthropoda,maxillopoda,pedunculata,scalpellidae,litoscalpellum,graviscalpellum regina
arthropoda,maxillopoda,pedunculata,scalpellidae,ornatoscalpellum,weltnerium stroemii
arthropoda,maxillopoda,pedunculata,scalpellidae,scalpellum,scalpellum scalpellum
arthropoda,maxillopoda,pedunculata,scalpellidae,scalpellum,catherinum striolatum
arthropoda,maxillopoda,pedunculata,scalpellidae,smilium,smilium acutum
arthropoda,maxillopoda,pedunculata,scalpellidae,smilium,smilium peronii
arthropoda,maxillopoda,pedunculata,scalpellidae,trianguloscalpellum,regioscalpellum regium
arthropoda,maxillopoda,poecilostomatoida,oncaeidae,oncaea,oncaea mediterranea
arthropoda,maxillopoda,sessilia,archaeobalanidae,acasta,acasta cyathus
arthropoda,maxillopoda,sessilia,archaeobalanidae,acasta,acasta spongites
arthropoda,maxillopoda,sessilia,balanidae,balanus,balanus crenatus
arthropoda,maxillopoda,sessilia,balanidae,balanus,amphibalanus improvisus
arthropoda,maxillopoda,sessilia,balanidae,balanus,balanus laevis
arthropoda,maxillopoda,sessilia,balanidae,balanus,balanus nubilus
arthropoda,maxillopoda,sessilia,balanidae,balanus,balanus spongicola
arthropoda,maxillopoda,sessilia,balanidae,balanus,balanus trigonus
arthropoda,maxillopoda,sessilia,balanidae,elminius,elminius kingii
arthropoda,maxillopoda,sessilia,balanidae,megabalanus,megabalanus californicus
arthropoda,maxillopoda,sessilia,balanidae,megabalanus,megabalanus coccopoma
arthropoda,maxillopoda,sessilia,balanidae,megabalanus,megabalanus tintinnabulum
arthropoda,maxillopoda,sessilia,chelonibiidae,chelonibia,chelonibia caretta
arthropoda,maxillopoda,sessilia,chelonibiidae,chelonibia,chelonibia testudinaria
arthropoda,maxillopoda,sessilia,chthamalidae,chthamalus,chthamalus fragilis
arthropoda,maxillopoda,sessilia,chthamalidae,chthamalus,chthamalus stellatus
arthropoda,maxillopoda,sessilia,tetraclitidae,newmanella,newmanella radiata
arthropoda,maxillopoda,sessilia,tetraclitidae,tetraclita,tetraclita squamosa
arthropoda,maxillopoda,sessilia,verrucidae,verruca,verruca cookei
arthropoda,maxillopoda,sessilia,verrucidae,verruca,verruca stroemia
phoronida,not assigned,not assigned,phoronidae,phoronis,phoronis psammophila
brachiopoda,articulata,terebratulida,megathyrididae,gwynia,gwynia capsula
priapulida,priapulomorpha,not assigned,priapulidae,priapulopsis,priapulopsis bicaudatus
priapulida,priapulomorpha,not assigned,priapulidae,priapulus,priapulus caudatus
annelida,polychaeta,canalipalpata,chaetopteridae,chaetopterus,chaetopterus variopedatus
phoronida,not assigned,not assigned,phoronidae,phoronopsis,phoronopsis harmeri
annelida,polychaeta,canalipalpata,chaetopteridae,mesochaetopterus,mesochaetopterus capensis
annelida,polychaeta,canalipalpata,chaetopteridae,mesochaetopterus,mesochaetopterus sagittarius
annelida,polychaeta,canalipalpata,chaetopteridae,mesochaetopterus,mesochaetopterus taylori
annelida,polychaeta,canalipalpata,chaetopteridae,phyllochaetopterus,phyllochaetopterus prolifica
annelida,polychaeta,canalipalpata,chaetopteridae,phyllochaetopterus,phyllochaetopterus socialis
annelida,polychaeta,canalipalpata,chaetopteridae,spiochaetopterus,spiochaetopterus costarum
annelida,polychaeta,canalipalpata,chaetopteridae,spiochaetopterus,spiochaetopterus typicus
annelida,polychaeta,canalipalpata,magelonidae,magelona,magelona pacifica
annelida,polychaeta,canalipalpata,magelonidae,magelona,magelona riojai
annelida,polychaeta,canalipalpata,oweniidae,myriochele,galathowenia oculata
annelida,polychaeta,canalipalpata,oweniidae,owenia,owenia fusiformis
annelida,polychaeta,canalipalpata,sabellariidae,phragmatopoma,phragmatopoma californica
annelida,polychaeta,canalipalpata,spionidae,prionospio,prionospio malmgreni
annelida,polychaeta,not assigned,arenicolidae,arenicola,arenicola cristata
annelida,polychaeta,not assigned,capitellidae,capitella,capitella capitata
annelida,polychaeta,not assigned,capitellidae,dasybranchus,dasybranchus caducus
annelida,polychaeta,not assigned,capitellidae,dasybranchus,dasybranchus lumbricoides
annelida,polychaeta,not assigned,capitellidae,dasybranchus,dasybranchus lunulatus
annelida,polychaeta,not assigned,capitellidae,heteromastus,heteromastus filiformis
annelida,polychaeta,not assigned,capitellidae,mediomastus,mediomastus ambiseta
annelida,polychaeta,not assigned,capitellidae,mediomastus,mediomastus californiensis
annelida,polychaeta,not assigned,capitellidae,notomastus,notomastus hemipodus
annelida,polychaeta,not assigned,capitellidae,notomastus,notomastus latericeus
annelida,polychaeta,not assigned,capitellidae,notomastus,rashgua lobatus
annelida,polychaeta,not assigned,capitellidae,notomastus,notomastus tenuis
annelida,polychaeta,not assigned,capitellidae,scyphoproctus,scyphoproctus platyproctus
annelida,polychaeta,not assigned,cossuridae,cossura,cossura delta
annelida,polychaeta,not assigned,cossuridae,cossura,cossura soyeri
annelida,polychaeta,not assigned,maldanidae,axiothella,clymenella mucosa
annelida,polychaeta,not assigned,maldanidae,boguea,boguea enigmatica
annelida,polychaeta,not assigned,maldanidae,clymenella,clymenella mucosa
annelida,polychaeta,not assigned,maldanidae,clymenella,clymenella torquata
annelida,polychaeta,not assigned,maldanidae,maldane,maldane cristata
annelida,polychaeta,not assigned,maldanidae,maldane,maldane glebifex
annelida,polychaeta,not assigned,maldanidae,maldane,maldane sarsi
annelida,polychaeta,not assigned,maldanidae,petaloproctus,petaloproctus terricolus
annelida,polychaeta,not assigned,maldanidae,praxillella,praxillella gracilis
annelida,polychaeta,not assigned,maldanidae,praxillura,praxillura longissima
annelida,polychaeta,not assigned,maldanidae,rhodine,rhodine gracilior
annelida,polychaeta,not assigned,opheliidae,armandia,armandia agilis
annelida,polychaeta,not assigned,opheliidae,armandia,armandia intermedia
annelida,polychaeta,not assigned,opheliidae,armandia,armandia maculata
annelida,polychaeta,not assigned,opheliidae,ophelia,ophelia denticulata
annelida,polychaeta,not assigned,opheliidae,ophelina,ophelina acuminata
annelida,polychaeta,not assigned,opheliidae,ophelina,ophelina cylindricaudata
annelida,polychaeta,not assigned,opheliidae,polyophthalmus,polyophthalmus pictus
annelida,polychaeta,not assigned,opheliidae,travisia,travisia hobsonae
annelida,polychaeta,not assigned,orbiniidae,califia,califia calida
annelida,polychaeta,not assigned,orbiniidae,leitoscoloplos,leitoscoloplos fragilis
annelida,polychaeta,not assigned,orbiniidae,naineris,naineris bicornis
annelida,polychaeta,not assigned,orbiniidae,naineris,naineris grubei
annelida,polychaeta,not assigned,orbiniidae,naineris,naineris laevigata
annelida,polychaeta,not assigned,orbiniidae,naineris,naineris setosa
annelida,polychaeta,not assigned,orbiniidae,orbinia,orbinia riseri
annelida,polychaeta,not assigned,orbiniidae,scoloplos,scoloplos acmeceps
annelida,polychaeta,not assigned,orbiniidae,scoloplos,leodamas rubrus
annelida,polychaeta,not assigned,orbiniidae,scoloplos,leodamas texana
annelida,polychaeta,not assigned,paraonidae,aricidea,aricidea (aricidea) fragilis
annelida,polychaeta,not assigned,paraonidae,aricidea,aricidea (aricidea) wassi
annelida,polychaeta,not assigned,paraonidae,cirrophorus,cirrophorus branchiatus
annelida,polychaeta,not assigned,paraonidae,cirrophorus,paradoneis lyra
annelida,polychaeta,not assigned,paraonidae,levinsenia,levinsenia gracilis
annelida,polychaeta,not assigned,paraonidae,paraonis,paraonis fulgens
annelida,polychaeta,not assigned,paraonidae,paraonis,paraonis pygoenigmatica
annelida,polychaeta,not assigned,questidae,questa,questa caudicirra
annelida,polychaeta,not assigned,scalibregmatidae,asclerocheilus,asclerocheilus beringianus
annelida,polychaeta,not assigned,scalibregmatidae,polyphysia,polyphysia crassa
annelida,polychaeta,not assigned,scalibregmatidae,scalibregma,scalibregma inflatum
arthropoda,branchiopoda,anostraca,artemiidae,artemia,artemia salina
chordata,cephalochordata,not assigned,branchiostomidae,asymmetron,asymmetron lucayanum
chordata,cephalochordata,not assigned,branchiostomidae,branchiostoma,branchiostoma belcheri
chordata,cephalochordata,not assigned,branchiostomidae,branchiostoma,branchiostoma caribaeum
chordata,cephalochordata,not assigned,branchiostomidae,branchiostoma,branchiostoma floridae
chordata,cephalochordata,not assigned,branchiostomidae,branchiostoma,branchiostoma lanceolatum
chordata,cephalochordata,not assigned,branchiostomidae,branchiostoma,branchiostoma longirostrum
chordata,cephalochordata,not assigned,branchiostomidae,epigonichthys,epigonichthys cultellus
chordata,mammalia,cetacea,balaenopteridae,balaenoptera,balaenoptera brydei
chordata,mammalia,cetacea,delphinidae,delphinus,delphinus capensis
chordata,mammalia,cetacea,delphinidae,sotalia,sotalia fluviatilis
chordata,reptilia,crocodilia,alligatoridae,caiman,caiman crocodilus
chordata,reptilia,crocodilia,crocodylidae,crocodylus,crocodylus acutus
chordata,reptilia,crocodilia,crocodylidae,crocodylus,crocodylus porosus
cnidaria,anthozoa,scleractinia,acroporidae,acropora,acropora teres
cnidaria,anthozoa,scleractinia,agariciidae,pachyseris,pachyseris foliosa
cnidaria,anthozoa,scleractinia,agariciidae,pachyseris,pachyseris gemmae
cnidaria,anthozoa,scleractinia,agariciidae,pachyseris,pachyseris rugosa
cnidaria,anthozoa,scleractinia,agariciidae,pachyseris,pachyseris speciosa
cnidaria,anthozoa,scleractinia,caryophylliidae,cladocora,cladocora arbuscula
cnidaria,anthozoa,scleractinia,caryophylliidae,cladocora,cladocora caespitosa
cnidaria,anthozoa,scleractinia,caryophylliidae,cladocora,cladocora debilis
cnidaria,anthozoa,scleractinia,faviidae,solenastrea,solenastrea bournoni
cnidaria,anthozoa,scleractinia,faviidae,solenastrea,solenastrea hyades
cnidaria,hydrozoa,anthoathecata,bougainvilliidae,bougainvillia,bougainvillia inaequalis
cnidaria,hydrozoa,leptothecata,incertae sedis (leptothecata),cuspidella,cuspidella humilis
cnidaria,hydrozoa,anthoathecata,eudendriidae,eudendrium,eudendrium eximium
cnidaria,hydrozoa,anthoathecata,eudendriidae,eudendrium,eudendrium tenellum
echinodermata,asteroidea,spinulosida,asterinidae,anseropoda,anseropoda placenta
echinodermata,holothuroidea,aspidochirotida,holothuriidae,holothuria,holothuria glaberrima
echinodermata,holothuroidea,aspidochirotida,stichopodidae,parastichopus,no match
echinodermata,ophiuroidea,ophiurida,ophiacanthidae,ophiopthalmus,ophiophthalmus cataleimmoidus
echinodermata,ophiuroidea,ophiurida,ophiacanthidae,ophiopthalmus,ophiophthalmus normani
echinodermata,ophiuroidea,ophiurida,ophiactidae,hemipholis,hemipholis elongata
echinodermata,ophiuroidea,ophiurida,ophiuridae,ophiura,ophiuroglypha irrorata
echinodermata,ophiuroidea,phrynophiurida,gorgonocephalidae,asteroporpa,asteroporpa (asteroporpa) annulata
bryozoa,gymnolaemata,cyclostomata,diaperoeciidae,diaperoecia,diaperoforma californica
kamptozoa,not assigned,loxosomatida,loxosomatidae,loxosoma,loxosomella murmanica
kamptozoa,not assigned,pedicellinida,pedicellinidae,barentsia,barentsia gracilis
kamptozoa,not assigned,pedicellinida,pedicellinidae,pedicellina,pedicellina cernua
gastrotricha,not assigned,chaetonotoidea,chaetonotidae,aspidiophorus,aspidiophorus paramediterraneus
gastrotricha,not assigned,chaetonotoidea,chaetonotidae,chaetonotus,chaetonotus (schizochaetonotus) atrox
gastrotricha,not assigned,chaetonotoidea,chaetonotidae,chaetonotus,chaetonotus (schizochaetonotus) dispar
gastrotricha,not assigned,chaetonotoidea,chaetonotidae,halichaetonotus,halichaetonotus aculifer
gastrotricha,not assigned,chaetonotoidea,xenotrichulidae,draculiciteria,draculiciteria tesselata
gastrotricha,not assigned,chaetonotoidea,xenotrichulidae,heteroxenotrichula,heteroxenotrichula squamosa
gastrotricha,not assigned,macrodasyoidea,macrodasyidae,macrodasys,macrodasys caudatus
gastrotricha,not assigned,macrodasyoidea,thaumastodermatidae,diplodasys,diplodasys ankeli
gastrotricha,not assigned,macrodasyoidea,turbanellidae,turbanella,turbanella bocqueti
gastrotricha,not assigned,macrodasyoidea,turbanellidae,turbanella,turbanella cornuta
gnathostomulida,not assigned,filospermoidea,haplognathiidae,haplognathia,haplognathia rosea
gnathostomulida,not assigned,filospermoidea,haplognathiidae,haplognathia,haplognathia ruberrima
mollusca,bivalvia,myoida,pholadidae,penitella,no match
mollusca,bivalvia,pholadomyoida,cuspidariidae,cardiomya,cardiomya costellata
mollusca,bivalvia,pholadomyoida,cuspidariidae,cardiomya,cardiomya ornatissima
mollusca,bivalvia,pholadomyoida,cuspidariidae,cardiomya,cardiomya pectinata
mollusca,bivalvia,pholadomyoida,cuspidariidae,cardiomya,cardiomya perrostrata
mollusca,bivalvia,pholadomyoida,cuspidariidae,cardiomya,cardiomya striata
mollusca,bivalvia,pholadomyoida,cuspidariidae,cuspidaria,cuspidaria arctica
mollusca,bivalvia,pholadomyoida,cuspidariidae,cuspidaria,cuspidaria glacialis
mollusca,bivalvia,pholadomyoida,cuspidariidae,cuspidaria,cuspidaria jeffreysi
mollusca,bivalvia,pholadomyoida,cuspidariidae,cuspidaria,cuspidaria media
mollusca,bivalvia,pholadomyoida,cuspidariidae,cuspidaria,cuspidaria microrhina
mollusca,bivalvia,pholadomyoida,cuspidariidae,cuspidaria,cuspidaria obesa
mollusca,bivalvia,pholadomyoida,cuspidariidae,cuspidaria,cuspidaria rostrata
mollusca,bivalvia,pholadomyoida,cuspidariidae,cuspidaria,cuspidaria subtorta
mollusca,bivalvia,pholadomyoida,cuspidariidae,myonera,myonera lamellifera
mollusca,bivalvia,pholadomyoida,cuspidariidae,myonera,myonera limatula
mollusca,bivalvia,pholadomyoida,cuspidariidae,myonera,myonera paucistriata
mollusca,bivalvia,pholadomyoida,cuspidariidae,plectodon,plectodon granulatus
mollusca,bivalvia,pholadomyoida,lyonsiidae,entodesma,entodesma navicula
mollusca,bivalvia,pholadomyoida,lyonsiidae,lyonsia,lyonsia californica
mollusca,bivalvia,pholadomyoida,lyonsiidae,lyonsia,lyonsia floridana
mollusca,bivalvia,pholadomyoida,lyonsiidae,lyonsia,lyonsia hyalina
mollusca,bivalvia,pholadomyoida,lyonsiidae,mytilimeria,mytilimeria nuttalli
mollusca,bivalvia,pholadomyoida,pandoridae,pandora,pandora arenosa
mollusca,bivalvia,pholadomyoida,pandoridae,pandora,pandora bilirata
mollusca,bivalvia,pholadomyoida,pandoridae,pandora,pandora bushiana
mollusca,bivalvia,pholadomyoida,pandoridae,pandora,pandora filosa
mollusca,bivalvia,pholadomyoida,pandoridae,pandora,pandora glacialis
mollusca,bivalvia,pholadomyoida,pandoridae,pandora,pandora gouldiana
mollusca,bivalvia,pholadomyoida,pandoridae,pandora,pandora inaequivalvis
mollusca,bivalvia,pholadomyoida,pandoridae,pandora,pandora inflata
mollusca,bivalvia,pholadomyoida,pandoridae,pandora,pandora trilineata
mollusca,bivalvia,pholadomyoida,pandoridae,pandora,pandora wardiana
mollusca,bivalvia,pholadomyoida,periplomatidae,periploma,periploma margaritaceum
mollusca,bivalvia,pholadomyoida,poromyidae,poromya,poromya granulata
mollusca,bivalvia,pholadomyoida,poromyidae,poromya,poromya rostrata
mollusca,bivalvia,pholadomyoida,poromyidae,poromya,cetomya tornata
mollusca,bivalvia,pholadomyoida,thraciidae,asthenothaerus,asthenothaerus hemphilli
mollusca,bivalvia,pholadomyoida,thraciidae,bushia,bushia elegans
mollusca,bivalvia,pholadomyoida,thraciidae,thracia,thracia conradi
mollusca,bivalvia,pholadomyoida,thraciidae,thracia,thracia devexa
mollusca,bivalvia,pholadomyoida,thraciidae,thracia,thracia septentrionalis
mollusca,bivalvia,pholadomyoida,thraciidae,thracia,thracia stimpsoni
mollusca,bivalvia,pholadomyoida,thraciidae,thracia,thracia trapezoides
mollusca,bivalvia,pholadomyoida,verticordiidae,euciroa,euciroa elegantissima
mollusca,bivalvia,pholadomyoida,verticordiidae,haliris,haliris fischeriana
mollusca,bivalvia,pholadomyoida,verticordiidae,trigonulina,trigonulina ornata
mollusca,bivalvia,veneroida,lucinidae,anodontia,anodontia edentula
mollusca,bivalvia,veneroida,lucinidae,lucina,lucina radians
mollusca,bivalvia,veneroida,petricolidae,mysia,mysia undata
mollusca,bivalvia,veneroida,petricolidae,petricola,petricola carditoides
mollusca,bivalvia,veneroida,petricolidae,petricola,petricola lapicida
mollusca,bivalvia,veneroida,petricolidae,petricola,petricolaria pholadiformis
mollusca,bivalvia,veneroida,petricolidae,petricolaria,petricolaria pholadiformis
mollusca,bivalvia,veneroida,tellinidae,macoma,no match
mollusca,bivalvia,veneroida,turtoniidae,turtonia,turtonia minuta
mollusca,bivalvia,veneroida,veneridae,callista,callista chione
mollusca,bivalvia,veneroida,veneridae,chamelea,chamelea gallina
mollusca,bivalvia,veneroida,veneridae,clausinella,clausinella fasciata
mollusca,bivalvia,veneroida,veneridae,cyclinella,cyclinella tenuis
mollusca,bivalvia,veneroida,veneridae,dosinia,dosinia discus
mollusca,bivalvia,veneroida,veneridae,dosinia,dosinia exoleta
mollusca,bivalvia,veneroida,veneridae,dosinia,dosinia lupinus
mollusca,bivalvia,veneroida,veneridae,gemma,gemma gemma
mollusca,bivalvia,veneroida,veneridae,globivenus,globivenus rigida
mollusca,bivalvia,veneroida,veneridae,globivenus,globivenus rugatina
mollusca,bivalvia,veneroida,veneridae,gouldia,gouldia cerina
mollusca,bivalvia,veneroida,veneridae,macrocallista,macrocallista nimbosa
mollusca,bivalvia,veneroida,veneridae,mercenaria,mercenaria campechiensis
mollusca,bivalvia,veneroida,veneridae,mercenaria,mercenaria mercenaria
mollusca,bivalvia,veneroida,veneridae,periglypta,periglypta listeri
mollusca,bivalvia,veneroida,veneridae,pitar,pitar albidus
mollusca,bivalvia,veneroida,veneridae,pitar,pitar arestus
mollusca,bivalvia,veneroida,veneridae,pitar,pitar fulminatus
mollusca,bivalvia,veneroida,veneridae,pitar,pitar simpsoni
mollusca,bivalvia,veneroida,veneridae,tapes,polititapes rhomboides
mollusca,bivalvia,veneroida,veneridae,tivela,tivela mactroides
mollusca,bivalvia,veneroida,veneridae,tivela,tivela stultorum
mollusca,bivalvia,veneroida,veneridae,transennella,transennella conradina
mollusca,bivalvia,veneroida,veneridae,transennella,transennella cubaniana
mollusca,bivalvia,veneroida,veneridae,transennella,transennella stimpsoni
mollusca,bivalvia,veneroida,veneridae,venus,venus verrucosa
mollusca,cephalopoda,octopoda,argonautidae,argonauta,argonauta cornuta
mollusca,gastropoda,anaspidea,notarchidae,stylocheilus,stylocheilus longicauda
mollusca,gastropoda,archaeogastropoda,trochidae,lamellitrochus,lamellitrochus carinatus
mollusca,gastropoda,archaeogastropoda,trochidae,lamellitrochus,lamellitrochus inceratus
mollusca,gastropoda,archaeogastropoda,trochidae,lamellitrochus,lamellitrochus lamellosus
mollusca,gastropoda,cephalaspidea,aplustridae,hydatina,hydatina physis
mollusca,gastropoda,cephalaspidea,aplustridae,micromelo,micromelo undatus
mollusca,gastropoda,cephalaspidea,ringiculidae,ringicula,ringicula nitida
mollusca,gastropoda,cephalaspidea,ringiculidae,ringicula,ringicula semistriata
mollusca,gastropoda,heterostropha,acteonidae,acteon,acteon candens
mollusca,gastropoda,heterostropha,acteonidae,acteon,acteon delicatus
mollusca,gastropoda,heterostropha,acteonidae,acteon,acteon melampoides
mollusca,gastropoda,heterostropha,acteonidae,mysouffa,mysouffa cumingii
mollusca,gastropoda,heterostropha,acteonidae,rictaxis,rictaxis punctocaelatus
mollusca,gastropoda,heterostropha,architectonicidae,architectonica,architectonica nobilis
mollusca,gastropoda,heterostropha,architectonicidae,architectonica,architectonica perspectiva
mollusca,gastropoda,heterostropha,architectonicidae,discotectonica,discotectonica discus
mollusca,gastropoda,heterostropha,architectonicidae,heliacus,heliacus bisulcatus
mollusca,gastropoda,heterostropha,architectonicidae,heliacus,heliacus cylindricus
mollusca,gastropoda,heterostropha,architectonicidae,psilaxis,psilaxis krebsii
mollusca,gastropoda,heterostropha,ebalidae,henrya,henrya goldmani
mollusca,gastropoda,heterostropha,ebalidae,henrya,henrya morrisoni
mollusca,gastropoda,heterostropha,mathildidae,mathilda,mathilda barbadensis
mollusca,gastropoda,heterostropha,omalogyridae,omalogyra,omalogyra atomus
mollusca,gastropoda,heterostropha,omalogyridae,omalogyra,omalogyra antarctica
mollusca,gastropoda,heterostropha,pyramidellidae,boonea,boonea bisuturalis
mollusca,gastropoda,heterostropha,pyramidellidae,boonea,boonea impressa
mollusca,gastropoda,heterostropha,pyramidellidae,boonea,boonea seminuda
mollusca,gastropoda,heterostropha,pyramidellidae,careliopsis,careliopsis styliformis
mollusca,gastropoda,heterostropha,pyramidellidae,cyclostremella,cyclostremella humilis
mollusca,gastropoda,heterostropha,pyramidellidae,eulimastoma,eulimastoma engonium
mollusca,gastropoda,heterostropha,pyramidellidae,eulimastoma,eulimastoma weberi
mollusca,gastropoda,heterostropha,pyramidellidae,fargoa,fargoa bartschi
mollusca,gastropoda,heterostropha,pyramidellidae,fargoa,fargoa bushiana
mollusca,gastropoda,heterostropha,pyramidellidae,fargoa,fargoa dianthophila
mollusca,gastropoda,heterostropha,pyramidellidae,fargoa,fargoa gibbosa
mollusca,gastropoda,heterostropha,pyramidellidae,ividia,ividia havanensis
mollusca,gastropoda,heterostropha,pyramidellidae,odostomella,odostomella doliolum
mollusca,gastropoda,heterostropha,pyramidellidae,odostomia,odostomia laevigata
mollusca,gastropoda,heterostropha,pyramidellidae,odostomia,odostomia unidentata
mollusca,gastropoda,heterostropha,pyramidellidae,peristichia,peristichia agria
mollusca,gastropoda,heterostropha,pyramidellidae,peristichia,peristichia toreta
mollusca,gastropoda,heterostropha,pyramidellidae,pyramidella,pyramidella dolabrata
mollusca,gastropoda,heterostropha,pyramidellidae,sayella,sayella fusca
mollusca,gastropoda,heterostropha,pyramidellidae,triptychus,triptychus niveus
mollusca,gastropoda,heterostropha,pyramidellidae,turbonilla,turbonilla conradi
mollusca,gastropoda,heterostropha,pyramidellidae,turbonilla,turbonilla coomansi
mollusca,gastropoda,heterostropha,pyramidellidae,turbonilla,turbonilla curta
mollusca,gastropoda,heterostropha,pyramidellidae,turbonilla,turbonilla dalli
mollusca,gastropoda,heterostropha,pyramidellidae,turbonilla,turbonilla elegantula
mollusca,gastropoda,heterostropha,pyramidellidae,turbonilla,asmunda elegantula
mollusca,gastropoda,heterostropha,pyramidellidae,turbonilla,turbonilla hemphilli
mollusca,gastropoda,heterostropha,pyramidellidae,turbonilla,turbonilla vix
mollusca,gastropoda,heterostropha,pyramidellidae,turbonilla,turbonilla interrupta
mollusca,gastropoda,heterostropha,pyramidellidae,turbonilla,turbonilla portoricana
mollusca,gastropoda,heterostropha,pyramidellidae,turbonilla,turbonilla puncta
mollusca,gastropoda,heterostropha,pyramidellidae,turbonilla,turbonilla pupoides
mollusca,gastropoda,heterostropha,pyramidellidae,turbonilla,turbonilla textilis
mollusca,gastropoda,heterostropha,pyramidellidae,turbonilla,turbolidium uniliratum
mollusca,gastropoda,heterostropha,rissoellidae,rissoella,rissoella caribaea
mollusca,gastropoda,neogastropoda,buccinidae,bartschia,no match
mollusca,gastropoda,neogastropoda,muricidae,chicoreus,no match
mollusca,gastropoda,neotaenioglossa,aclididae,graphis,graphis underwoodae
mollusca,gastropoda,neotaenioglossa,assimineidae,assiminea,angustassiminea succinea
mollusca,gastropoda,neotaenioglossa,batillariidae,batillaria,batillaria zonalis
mollusca,gastropoda,neotaenioglossa,cerithiidae,bittiolum,bittiolum alternatum
mollusca,gastropoda,neotaenioglossa,cerithiidae,bittiolum,bittiolum varium
mollusca,gastropoda,neotaenioglossa,cerithiidae,bittium,lirobittium attenuatum
mollusca,gastropoda,neotaenioglossa,cerithiidae,bittium,bittium reticulatum
mollusca,gastropoda,neotaenioglossa,cerithiidae,cerithiella,cerithiella metula
mollusca,gastropoda,neotaenioglossa,cerithiidae,cerithium,cerithium atratum
mollusca,gastropoda,neotaenioglossa,cerithiidae,cerithium,cerithium eburneum
mollusca,gastropoda,neotaenioglossa,cerithiidae,cerithium,cerithium guinaicum
mollusca,gastropoda,neotaenioglossa,cerithiidae,cerithium,cerithium interstriatum
mollusca,gastropoda,neotaenioglossa,cerithiidae,cerithium,cerithium litteratum
mollusca,gastropoda,neotaenioglossa,cerithiidae,cerithium,cerithium lutosum
mollusca,gastropoda,neotaenioglossa,cerithiidae,cerithium,cerithium muscarum
mollusca,gastropoda,neotaenioglossa,cerithiidae,varicopeza,varicopeza crystallina
mollusca,gastropoda,neotaenioglossa,cerithiopsidae,cerithiopsis,cerithiopsis albovittata
mollusca,gastropoda,neotaenioglossa,cerithiopsidae,cerithiopsis,cerithiopsis flava
mollusca,gastropoda,neotaenioglossa,cerithiopsidae,cerithiopsis,cerithiopsis fusiformis
mollusca,gastropoda,neotaenioglossa,cerithiopsidae,cerithiopsis,cerithiopsis gemmulosa
mollusca,gastropoda,neotaenioglossa,cerithiopsidae,cerithiopsis,cerithiopsis greenii
mollusca,gastropoda,neotaenioglossa,cerithiopsidae,cerithiopsis,cerithiopsis iota
mollusca,gastropoda,neotaenioglossa,cerithiopsidae,cerithiopsis,cerithiopsis lata
mollusca,gastropoda,neotaenioglossa,cerithiopsidae,cerithiopsis,cerithiopsida lata
mollusca,gastropoda,neotaenioglossa,cerithiopsidae,eumetula,eumetula arctica
mollusca,gastropoda,neotaenioglossa,cerithiopsidae,retilaskeya,retilaskeya bicolor
mollusca,gastropoda,neotaenioglossa,cerithiopsidae,seila,seila adamsii
mollusca,gastropoda,neotaenioglossa,epitoniidae,acirsa,acirsa borealis
mollusca,gastropoda,neotaenioglossa,epitoniidae,amaea,amaea mitchelli
mollusca,gastropoda,neotaenioglossa,epitoniidae,amaea,amaea retifera
mollusca,gastropoda,neotaenioglossa,epitoniidae,boreoscala,boreoscala greenlandica
mollusca,gastropoda,neotaenioglossa,epitoniidae,cirsotrema,cirsotrema dalli
mollusca,gastropoda,neotaenioglossa,epitoniidae,couthouyella,couthouyella striatula
mollusca,gastropoda,neotaenioglossa,epitoniidae,depressiscala,epitonium nitidella
mollusca,gastropoda,neotaenioglossa,epitoniidae,epitonium,epitonium albidum
mollusca,gastropoda,neotaenioglossa,epitoniidae,epitonium,epitonium angulatum
mollusca,gastropoda,neotaenioglossa,epitoniidae,epitonium,epitonium apiculatum
mollusca,gastropoda,neotaenioglossa,epitoniidae,epitonium,epitonium hindsii
mollusca,gastropoda,neotaenioglossa,epitoniidae,epitonium,epitonium candeanum
mollusca,gastropoda,neotaenioglossa,epitoniidae,epitonium,epitonium celesti
mollusca,gastropoda,neotaenioglossa,epitoniidae,epitonium,epitonium championi
mollusca,gastropoda,neotaenioglossa,epitoniidae,epitonium,epitonium dallianum
mollusca,gastropoda,neotaenioglossa,epitoniidae,epitonium,epitonium denticulatum
mollusca,gastropoda,neotaenioglossa,epitoniidae,epitonium,epitonium foliaceicosta
mollusca,gastropoda,neotaenioglossa,epitoniidae,epitonium,epitonium fractum
mollusca,gastropoda,neotaenioglossa,epitoniidae,epitonium,epitonium frielei
mollusca,gastropoda,neotaenioglossa,epitoniidae,epitonium,epitonium humphreysii
mollusca,gastropoda,neotaenioglossa,epitoniidae,epitonium,epitonium indianorum
mollusca,gastropoda,neotaenioglossa,epitoniidae,epitonium,epitonium krebsii
mollusca,gastropoda,neotaenioglossa,epitoniidae,epitonium,gyroscala commutata
mollusca,gastropoda,neotaenioglossa,epitoniidae,epitonium,epitonium multistriatum
mollusca,gastropoda,neotaenioglossa,epitoniidae,epitonium,epitonium novangliae
